family,tumor_type,endpoint,n,repeat,outer_fold,selected_components,reached_ceiling,seed
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,2,5,1,FALSE,20280921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,3,1,6,FALSE,20290921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,3,2,1,FALSE,20290921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,3,3,3,FALSE,20290921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,3,4,2,FALSE,20290921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,3,5,5,FALSE,20290921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,4,1,2,FALSE,20300921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,4,2,2,FALSE,20300921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,4,3,1,FALSE,20300921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,4,4,2,FALSE,20300921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,4,5,2,FALSE,20300921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,5,1,1,FALSE,20310921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,5,2,1,FALSE,20310921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,5,3,3,FALSE,20310921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,5,4,2,FALSE,20310921
rna_pathway_activity,THYM,HALLMARK_E2F_TARGETS,117,5,5,1,FALSE,20310921
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,1,1,2,FALSE,20271186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,1,2,5,FALSE,20271186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,1,3,1,FALSE,20271186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,1,4,1,FALSE,20271186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,1,5,2,FALSE,20271186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,2,1,1,FALSE,20281186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,2,2,1,FALSE,20281186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,2,3,1,FALSE,20281186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,2,4,1,FALSE,20281186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,2,5,2,FALSE,20281186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,3,1,1,FALSE,20291186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,3,2,2,FALSE,20291186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,3,3,1,FALSE,20291186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,3,4,1,FALSE,20291186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,3,5,1,FALSE,20291186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,4,1,1,FALSE,20301186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,4,2,2,FALSE,20301186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,4,3,1,FALSE,20301186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,4,4,1,FALSE,20301186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,4,5,2,FALSE,20301186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,5,1,1,FALSE,20311186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,5,2,4,FALSE,20311186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,5,3,1,FALSE,20311186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,5,4,1,FALSE,20311186
rna_pathway_activity,THYM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,117,5,5,1,FALSE,20311186
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,1,1,1,FALSE,20271130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,1,2,1,FALSE,20271130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,1,3,3,FALSE,20271130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,1,4,1,FALSE,20271130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,1,5,1,FALSE,20271130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,2,1,1,FALSE,20281130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,2,2,4,FALSE,20281130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,2,3,1,FALSE,20281130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,2,4,2,FALSE,20281130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,2,5,1,FALSE,20281130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,3,1,4,FALSE,20291130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,3,2,2,FALSE,20291130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,3,3,1,FALSE,20291130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,3,4,1,FALSE,20291130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,3,5,1,FALSE,20291130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,4,1,3,FALSE,20301130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,4,2,2,FALSE,20301130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,4,3,1,FALSE,20301130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,4,4,1,FALSE,20301130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,4,5,2,FALSE,20301130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,5,1,2,FALSE,20311130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,5,2,1,FALSE,20311130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,5,3,2,FALSE,20311130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,5,4,2,FALSE,20311130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_EARLY,117,5,5,1,FALSE,20311130
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,1,1,1,FALSE,20271178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,1,2,2,FALSE,20271178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,1,3,3,FALSE,20271178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,1,4,1,FALSE,20271178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,1,5,1,FALSE,20271178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,2,1,1,FALSE,20281178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,2,2,1,FALSE,20281178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,2,3,2,FALSE,20281178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,2,4,1,FALSE,20281178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,2,5,1,FALSE,20281178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,3,1,1,FALSE,20291178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,3,2,1,FALSE,20291178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,3,3,1,FALSE,20291178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,3,4,3,FALSE,20291178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,3,5,2,FALSE,20291178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,4,1,1,FALSE,20301178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,4,2,3,FALSE,20301178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,4,3,3,FALSE,20301178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,4,4,2,FALSE,20301178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,4,5,1,FALSE,20301178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,5,1,3,FALSE,20311178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,5,2,1,FALSE,20311178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,5,3,3,FALSE,20311178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,5,4,2,FALSE,20311178
rna_pathway_activity,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,117,5,5,1,FALSE,20311178
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,1,1,2,FALSE,20271046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,1,2,3,FALSE,20271046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,1,3,2,FALSE,20271046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,1,4,1,FALSE,20271046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,1,5,2,FALSE,20271046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,2,1,1,FALSE,20281046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,2,2,2,FALSE,20281046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,2,3,1,FALSE,20281046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,2,4,1,FALSE,20281046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,2,5,2,FALSE,20281046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,3,1,1,FALSE,20291046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,3,2,1,FALSE,20291046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,3,3,2,FALSE,20291046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,3,4,2,FALSE,20291046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,3,5,1,FALSE,20291046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,4,1,1,FALSE,20301046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,4,2,1,FALSE,20301046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,4,3,2,FALSE,20301046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,4,4,2,FALSE,20301046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,4,5,2,FALSE,20301046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,5,1,1,FALSE,20311046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,5,2,1,FALSE,20311046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,5,3,1,FALSE,20311046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,5,4,1,FALSE,20311046
rna_pathway_activity,THYM,HALLMARK_G2M_CHECKPOINT,117,5,5,2,FALSE,20311046
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,1,1,1,FALSE,20271311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,1,2,1,FALSE,20271311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,1,3,1,FALSE,20271311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,1,4,1,FALSE,20271311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,1,5,1,FALSE,20271311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,2,1,1,FALSE,20281311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,2,2,1,FALSE,20281311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,2,3,1,FALSE,20281311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,2,4,1,FALSE,20281311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,2,5,1,FALSE,20281311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,3,1,1,FALSE,20291311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,3,2,1,FALSE,20291311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,3,3,1,FALSE,20291311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,3,4,1,FALSE,20291311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,3,5,1,FALSE,20291311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,4,1,1,FALSE,20301311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,4,2,1,FALSE,20301311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,4,3,1,FALSE,20301311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,4,4,1,FALSE,20301311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,4,5,1,FALSE,20301311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,5,1,1,FALSE,20311311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,5,2,1,FALSE,20311311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,5,3,1,FALSE,20311311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,5,4,1,FALSE,20311311
rna_pathway_activity,THYM,HALLMARK_GLYCOLYSIS,117,5,5,1,FALSE,20311311
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,1,1,1,FALSE,20271175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,1,2,1,FALSE,20271175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,1,3,1,FALSE,20271175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,1,4,1,FALSE,20271175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,1,5,2,FALSE,20271175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,2,1,3,FALSE,20281175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,2,2,1,FALSE,20281175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,2,3,1,FALSE,20281175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,2,4,1,FALSE,20281175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,2,5,1,FALSE,20281175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,3,1,1,FALSE,20291175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,3,2,1,FALSE,20291175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,3,3,1,FALSE,20291175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,3,4,1,FALSE,20291175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,3,5,2,FALSE,20291175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,4,1,1,FALSE,20301175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,4,2,1,FALSE,20301175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,4,3,1,FALSE,20301175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,4,4,1,FALSE,20301175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,4,5,2,FALSE,20301175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,5,1,1,FALSE,20311175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,5,2,1,FALSE,20311175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,5,3,1,FALSE,20311175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,5,4,1,FALSE,20311175
rna_pathway_activity,THYM,HALLMARK_HEDGEHOG_SIGNALING,117,5,5,1,FALSE,20311175
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,1,1,1,FALSE,20271364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,1,2,1,FALSE,20271364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,1,3,1,FALSE,20271364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,1,4,3,FALSE,20271364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,1,5,1,FALSE,20271364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,2,1,2,FALSE,20281364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,2,2,1,FALSE,20281364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,2,3,1,FALSE,20281364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,2,4,1,FALSE,20281364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,2,5,1,FALSE,20281364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,3,1,1,FALSE,20291364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,3,2,1,FALSE,20291364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,3,3,1,FALSE,20291364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,3,4,1,FALSE,20291364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,3,5,1,FALSE,20291364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,4,1,1,FALSE,20301364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,4,2,1,FALSE,20301364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,4,3,1,FALSE,20301364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,4,4,1,FALSE,20301364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,4,5,3,FALSE,20301364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,5,1,3,FALSE,20311364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,5,2,1,FALSE,20311364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,5,3,1,FALSE,20311364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,5,4,1,FALSE,20311364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_ALPHA_RESPONSE,117,5,5,1,FALSE,20311364
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,1,1,2,FALSE,20271255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,1,2,2,FALSE,20271255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,1,3,2,FALSE,20271255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,1,4,3,FALSE,20271255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,1,5,1,FALSE,20271255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,2,1,1,FALSE,20281255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,2,2,3,FALSE,20281255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,2,3,1,FALSE,20281255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,2,4,1,FALSE,20281255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,2,5,1,FALSE,20281255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,3,1,1,FALSE,20291255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,3,2,3,FALSE,20291255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,3,3,1,FALSE,20291255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,3,4,3,FALSE,20291255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,3,5,2,FALSE,20291255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,4,1,3,FALSE,20301255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,4,2,1,FALSE,20301255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,4,3,1,FALSE,20301255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,4,4,3,FALSE,20301255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,4,5,1,FALSE,20301255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,5,1,1,FALSE,20311255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,5,2,1,FALSE,20311255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,5,3,1,FALSE,20311255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,5,4,1,FALSE,20311255
rna_pathway_activity,THYM,HALLMARK_INTERFERON_GAMMA_RESPONSE,117,5,5,1,FALSE,20311255
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,1,1,1,FALSE,20271185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,1,2,1,FALSE,20271185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,1,3,1,FALSE,20271185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,1,4,3,FALSE,20271185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,1,5,3,FALSE,20271185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,2,1,1,FALSE,20281185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,2,2,1,FALSE,20281185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,2,3,3,FALSE,20281185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,2,4,1,FALSE,20281185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,2,5,1,FALSE,20281185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,3,1,2,FALSE,20291185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,3,2,3,FALSE,20291185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,3,3,1,FALSE,20291185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,3,4,1,FALSE,20291185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,3,5,1,FALSE,20291185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,4,1,1,FALSE,20301185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,4,2,1,FALSE,20301185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,4,3,1,FALSE,20301185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,4,4,1,FALSE,20301185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,4,5,1,FALSE,20301185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,5,1,1,FALSE,20311185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,5,2,1,FALSE,20311185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,5,3,2,FALSE,20311185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,5,4,1,FALSE,20311185
rna_pathway_activity,THYM,HALLMARK_KRAS_SIGNALING_DN,117,5,5,2,FALSE,20311185
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,1,1,6,FALSE,20271023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,1,2,1,FALSE,20271023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,1,3,1,FALSE,20271023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,1,4,1,FALSE,20271023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,1,5,1,FALSE,20271023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,2,1,1,FALSE,20281023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,2,2,1,FALSE,20281023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,2,3,1,FALSE,20281023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,2,4,1,FALSE,20281023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,2,5,1,FALSE,20281023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,3,1,2,FALSE,20291023
rna_pathway_activity,THYM,HALLMARK_MTORC1_SIGNALING,117,3,2,1,FALSE,20291023
