foundation_model,outcome_type,family,subfamily,tumor_type,endpoint,source,n_primary,positive_primary,negative_primary,metric_primary,screen_positive_primary,n_exact,positive_exact,negative_exact,metric_exact,screen_positive_exact,delta_exact_minus_primary,threshold_change
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,STK11,TCGA_MC3_Bailey2018,463,67,396,0.613259460274386,TRUE,463,67,396,0.613259460274386,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,TP53,TCGA_MC3_Bailey2018,463,234,229,0.714757585936625,TRUE,463,234,229,0.714757585936625,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,ARHGAP35,TCGA_MC3_Bailey2018,460,26,434,0.572226160935838,FALSE,460,26,434,0.572226160935838,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,ARID1A,TCGA_MC3_Bailey2018,460,31,429,0.563876983231822,FALSE,460,31,429,0.563876983231822,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,CDKN2A,TCGA_MC3_Bailey2018,460,68,392,0.540366146458583,FALSE,460,68,392,0.540366146458583,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,CUL3,TCGA_MC3_Bailey2018,460,25,435,0.535080459770115,FALSE,460,25,435,0.535080459770115,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,FAT1,TCGA_MC3_Bailey2018,460,67,393,0.492917093919714,FALSE,460,67,393,0.492917093919714,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,FBXW7,TCGA_MC3_Bailey2018,460,25,435,0.611862068965517,TRUE,460,25,435,0.611862068965517,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KDM6A,TCGA_MC3_Bailey2018,460,21,439,0.556134070940449,FALSE,460,21,439,0.556134070940449,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KEAP1,TCGA_MC3_Bailey2018,460,51,409,0.63478594371734,TRUE,460,51,409,0.63478594371734,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KMT2D,TCGA_MC3_Bailey2018,460,103,357,0.556090397323978,FALSE,460,103,357,0.556090397323978,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NF1,TCGA_MC3_Bailey2018,460,49,411,0.444312031381896,FALSE,460,49,411,0.444312031381896,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NFE2L2,TCGA_MC3_Bailey2018,460,66,394,0.529572373481003,FALSE,460,66,394,0.529572373481003,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NOTCH1,TCGA_MC3_Bailey2018,460,36,424,0.480935534591195,FALSE,460,36,424,0.480935534591195,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,PIK3CA,TCGA_MC3_Bailey2018,460,54,406,0.440795475278234,FALSE,460,54,406,0.440795475278234,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,PTEN,TCGA_MC3_Bailey2018,460,51,409,0.595378493695767,FALSE,460,51,409,0.595378493695767,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,RASA1,TCGA_MC3_Bailey2018,460,29,431,0.475718057444596,FALSE,460,29,431,0.475718057444596,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,RB1,TCGA_MC3_Bailey2018,460,31,429,0.482667869764644,FALSE,460,31,429,0.482667869764644,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,TP53,TCGA_MC3_Bailey2018,460,381,79,0.491743911757866,FALSE,460,381,79,0.491743911757866,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,OV,TP53,TCGA_MC3_Bailey2018,70,21,49,0.691933916423712,TRUE,70,21,49,0.691933916423712,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,CDKN2A,TCGA_MC3_Bailey2018,175,34,141,0.485189820609095,FALSE,175,34,141,0.485189820609095,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,KRAS,TCGA_MC3_Bailey2018,175,116,59,0.544564582115722,FALSE,175,116,59,0.544564582115722,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,SMAD4,TCGA_MC3_Bailey2018,175,37,138,0.438699569134352,FALSE,175,37,138,0.438699569134352,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,TP53,TCGA_MC3_Bailey2018,175,106,69,0.579026524473612,FALSE,175,106,69,0.579026524473612,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,FOXA1,TCGA_MC3_Bailey2018,368,23,345,0.58361688720857,FALSE,368,23,345,0.58361688720857,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,SPOP,TCGA_MC3_Bailey2018,368,39,329,0.577351726287897,FALSE,368,39,329,0.577351726287897,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,TP53,TCGA_MC3_Bailey2018,368,42,326,0.630952380952381,TRUE,368,42,326,0.630952380952381,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,READ,APC,TCGA_MC3_Bailey2018,134,64,70,0.846651785714286,TRUE,134,64,70,0.846651785714286,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,READ,KRAS,TCGA_MC3_Bailey2018,134,29,105,0.459113300492611,FALSE,134,29,105,0.459113300492611,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,READ,TP53,TCGA_MC3_Bailey2018,134,66,68,0.905971479500891,TRUE,134,66,68,0.905971479500891,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,ATRX,TCGA_MC3_Bailey2018,229,35,194,0.546980854197349,FALSE,229,35,194,0.546980854197349,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,RB1,TCGA_MC3_Bailey2018,229,24,205,0.661178861788618,TRUE,229,24,205,0.661178861788618,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,SARC,TP53,TCGA_MC3_Bailey2018,229,81,148,0.611444778111445,TRUE,229,81,148,0.611444778111445,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,SKCM,BRAF,TCGA_MC3_Bailey2018,98,52,46,0.610367892976589,TRUE,98,52,46,0.610367892976589,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,APC,TCGA_MC3_Bailey2018,365,36,329,0.573539344815941,FALSE,365,36,329,0.573539344815941,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID1A,TCGA_MC3_Bailey2018,365,89,276,0.639513108614232,TRUE,365,89,276,0.639513108614232,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID2,TCGA_MC3_Bailey2018,365,22,343,0.583487940630798,FALSE,365,22,343,0.583487940630798,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,BCOR,TCGA_MC3_Bailey2018,365,29,336,0.525348932676519,FALSE,365,29,336,0.525348932676519,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,365,35,330,0.702164502164502,TRUE,365,35,330,0.702164502164502,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CTNNB1,TCGA_MC3_Bailey2018,365,21,344,0.711101882613511,TRUE,365,21,344,0.711101882613511,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,DMD,TCGA_MC3_Bailey2018,365,47,318,0.598153352067443,FALSE,365,47,318,0.598153352067443,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ERBB4,TCGA_MC3_Bailey2018,365,45,320,0.530902777777778,FALSE,365,45,320,0.530902777777778,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,365,29,336,0.67816091954023,TRUE,365,29,336,0.67816091954023,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,365,30,335,0.633233830845771,TRUE,365,30,335,0.633233830845771,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,MUC6,TCGA_MC3_Bailey2018,365,38,327,0.480766135522292,FALSE,365,38,327,0.480766135522292,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PIK3CA,TCGA_MC3_Bailey2018,365,55,310,0.686158357771261,TRUE,365,55,310,0.686158357771261,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PTEN,TCGA_MC3_Bailey2018,365,23,342,0.620645817442156,TRUE,365,23,342,0.620645817442156,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RASA1,TCGA_MC3_Bailey2018,365,21,344,0.575719822812846,FALSE,365,21,344,0.575719822812846,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,365,20,345,0.735797101449275,TRUE,365,20,345,0.735797101449275,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RNF43,TCGA_MC3_Bailey2018,365,29,336,0.566297208538588,FALSE,365,29,336,0.566297208538588,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,SMAD4,TCGA_MC3_Bailey2018,365,26,339,0.596550941683685,FALSE,365,26,339,0.596550941683685,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,STAD,TP53,TCGA_MC3_Bailey2018,365,177,188,0.620507272508715,TRUE,365,177,188,0.620507272508715,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,128,20,108,0.675,TRUE,128,20,108,0.675,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,THCA,BRAF,TCGA_MC3_Bailey2018,480,286,194,0.861743926176916,TRUE,480,286,194,0.861978227957609,TRUE,0.000234301780693058,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,THCA,NRAS,TCGA_MC3_Bailey2018,480,38,442,0.787032626815909,TRUE,480,38,442,0.787151702786378,TRUE,0.000119075970469007,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,THYM,GTF2I,TCGA_MC3_Bailey2018,116,57,59,0.88373476063039,TRUE,116,57,59,0.88373476063039,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ACVR1,TCGA_MC3_Bailey2018,486,26,460,0.564130434782609,FALSE,486,26,460,0.564130434782609,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARHGAP35,TCGA_MC3_Bailey2018,486,82,404,0.609303308379618,TRUE,486,82,404,0.609303308379618,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID1A,TCGA_MC3_Bailey2018,486,175,311,0.607514928801102,TRUE,486,175,311,0.607514928801102,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID5B,TCGA_MC3_Bailey2018,486,52,434,0.50531726338178,FALSE,486,52,434,0.50531726338178,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATF7IP,TCGA_MC3_Bailey2018,486,35,451,0.536078555590751,FALSE,486,35,451,0.536078555590751,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATM,TCGA_MC3_Bailey2018,486,74,412,0.60204014694306,TRUE,486,74,412,0.60204014694306,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,486,51,435,0.629930132972729,TRUE,486,51,435,0.629930132972729,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,BCOR,TCGA_MC3_Bailey2018,486,70,416,0.480975274725275,FALSE,486,70,416,0.480975274725275,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CCND1,TCGA_MC3_Bailey2018,486,31,455,0.468699042892591,FALSE,486,31,455,0.468699042892591,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,486,71,415,0.671678262345155,TRUE,486,71,415,0.671678262345155,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD4,TCGA_MC3_Bailey2018,486,94,392,0.587358879722102,FALSE,486,94,392,0.587358879722102,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,486,96,390,0.670486111111111,TRUE,486,96,390,0.670486111111111,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNNB1,TCGA_MC3_Bailey2018,486,96,390,0.605101495726496,TRUE,486,96,390,0.605101495726496,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,486,41,445,0.486708687311592,FALSE,486,41,445,0.486708687311592,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,486,51,435,0.565472165877845,FALSE,486,51,435,0.565472165877845,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,486,56,430,0.518230897009967,FALSE,486,56,430,0.518230897009967,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB2,TCGA_MC3_Bailey2018,486,25,461,0.470715835140998,FALSE,486,25,461,0.470715835140998,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB3,TCGA_MC3_Bailey2018,486,46,440,0.490513833992095,FALSE,486,46,440,0.490513833992095,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,486,82,404,0.613801014247766,TRUE,486,82,404,0.613801014247766,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,486,80,406,0.62810960591133,TRUE,486,80,406,0.62810960591133,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,486,59,427,0.543444607629103,FALSE,486,59,427,0.543444607629103,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,486,30,456,0.611111111111111,TRUE,486,30,456,0.611111111111111,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,INPPL1,TCGA_MC3_Bailey2018,486,56,430,0.48874584717608,FALSE,486,56,430,0.48874584717608,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,486,55,431,0.638008858890529,TRUE,486,55,431,0.638008858890529,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,486,96,390,0.53082264957265,FALSE,486,96,390,0.53082264957265,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2C,TCGA_MC3_Bailey2018,486,79,407,0.561876030230461,FALSE,486,79,407,0.561876030230461,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,486,81,405,0.582959914647157,FALSE,486,81,405,0.582959914647157,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,486,50,436,0.503256880733945,FALSE,486,50,436,0.503256880733945,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,486,50,436,0.586238532110092,FALSE,486,50,436,0.586238532110092,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,NFE2L2,TCGA_MC3_Bailey2018,486,26,460,0.510702341137124,FALSE,486,26,460,0.510702341137124,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,486,43,443,0.504540920783243,FALSE,486,43,443,0.504540920783243,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,486,42,444,0.603496353496353,TRUE,486,42,444,0.603496353496353,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3CA,TCGA_MC3_Bailey2018,486,202,284,0.531393808394924,FALSE,486,202,284,0.531393808394924,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3R1,TCGA_MC3_Bailey2018,486,125,361,0.527357340720222,FALSE,486,125,361,0.527357340720222,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PPP2R1A,TCGA_MC3_Bailey2018,486,65,421,0.665192764480175,TRUE,486,65,421,0.665192764480175,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PTEN,TCGA_MC3_Bailey2018,486,260,226,0.716729067392784,TRUE,486,260,226,0.716729067392784,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RB1,TCGA_MC3_Bailey2018,486,53,433,0.487777245195869,FALSE,486,53,433,0.487777245195869,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,RPL22,TCGA_MC3_Bailey2018,486,44,442,0.531879884821061,FALSE,486,44,442,0.531879884821061,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,486,55,431,0.601729592912888,TRUE,486,55,431,0.601729592912888,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SIN3A,TCGA_MC3_Bailey2018,486,48,438,0.629280821917808,TRUE,486,48,438,0.629280821917808,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SMC1A,TCGA_MC3_Bailey2018,486,43,443,0.544490524436978,FALSE,486,43,443,0.544490524436978,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOS1,TCGA_MC3_Bailey2018,486,44,442,0.570495680789798,FALSE,486,44,442,0.570495680789798,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOX17,TCGA_MC3_Bailey2018,486,20,466,0.597854077253219,FALSE,486,20,466,0.597854077253219,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,SPOP,TCGA_MC3_Bailey2018,486,40,446,0.405885650224215,FALSE,486,40,446,0.405885650224215,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,TAF1,TCGA_MC3_Bailey2018,486,80,406,0.479618226600985,FALSE,486,80,406,0.479618226600985,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,TP53,TCGA_MC3_Bailey2018,486,155,331,0.72269759282721,TRUE,486,155,331,0.72269759282721,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZFHX3,TCGA_MC3_Bailey2018,486,96,390,0.538675213675214,FALSE,486,96,390,0.538675213675214,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZMYM2,TCGA_MC3_Bailey2018,486,52,434,0.660980148883375,TRUE,486,52,434,0.660980148883375,TRUE,0,retained positive
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UCS,FBXW7,TCGA_MC3_Bailey2018,53,21,32,0.517857142857143,FALSE,53,21,32,0.517857142857143,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UVM,GNA11,TCGA_MC3_Bailey2018,45,22,23,0.58498023715415,FALSE,45,22,23,0.58498023715415,FALSE,0,retained negative
GigaSSL,binary,driver_mutation,Bailey_tissue_specific_driver,UVM,GNAQ,TCGA_MC3_Bailey2018,45,20,25,0.412,FALSE,45,20,25,0.412,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,BLCA,Any called fusion,Gao2018_TableS1,381,288,93,0.654345878136201,TRUE,381,288,93,0.654345878136201,TRUE,0,retained positive
GigaSSL,binary,fusion,fusion,CESC,Any called fusion,Gao2018_TableS1,265,151,114,0.531602184268619,FALSE,265,151,114,0.531602184268619,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,COAD,Any called fusion,Gao2018_TableS1,257,144,113,0.51812930186824,FALSE,257,144,113,0.51812930186824,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,DLBC,Any called fusion,Gao2018_TableS1,44,22,22,0.603305785123967,TRUE,44,22,22,0.603305785123967,TRUE,0,retained positive
GigaSSL,binary,fusion,fusion,ESCA,Any called fusion,Gao2018_TableS1,150,101,49,0.485148514851485,FALSE,150,101,49,0.485148514851485,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,HNSC,Any called fusion,Gao2018_TableS1,435,302,133,0.505352785938356,FALSE,435,302,133,0.505352785938356,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,KIRC,Any called fusion,Gao2018_TableS1,504,151,353,0.470930341631803,FALSE,504,151,353,0.470930341631803,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,KIRP,Any called fusion,Gao2018_TableS1,265,62,203,0.559033847131734,FALSE,265,62,203,0.559033847131734,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,LGG,Any called fusion,Gao2018_TableS1,487,236,251,0.661793503950301,TRUE,487,236,251,0.661793503950301,TRUE,0,retained positive
GigaSSL,binary,fusion,fusion,LIHC,Any called fusion,Gao2018_TableS1,353,212,141,0.605044828047638,TRUE,353,212,141,0.606684062625452,TRUE,0.00163923457781401,retained positive
GigaSSL,binary,fusion,fusion,LUAD,Any called fusion,Gao2018_TableS1,461,367,94,0.548437590584961,FALSE,461,367,94,0.548437590584961,FALSE,0,retained negative
GigaSSL,binary,fusion,fusion,LUSC,Any called fusion,Gao2018_TableS1,474,402,72,0.507808181315644,FALSE,474,402,72,0.507808181315644,FALSE,0,retained negative
