foundation_model,family,tumor_type,endpoint,outcome_type,subfamily,source,n,positive,negative,q2,rmse,spearman,balanced_accuracy,auc,pr_auc,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,operating_threshold_median,selected_components_median,selected_components_min,selected_components_max,selected_components_at_ceiling,selected_components_outer_fits,selected_components_ceiling_fraction,numerical_failure_or_fallback,seed,common_cohort,fastPLS_version,fastPLS_remote_sha,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,optimized_membership_change,equal_prior_membership_change,fastPLS_version_current,fastPLS_remote_sha_current,primary_binary_decision_rule,decision_rule_sensitivity_scope,decision_rule_sensitivity_status,primary_binary_tuning_objective,primary_binary_metric,binary_crossing_rule,binary_operating_threshold_rule,effect_threshold_crossing,standard_evidence,evidence_maturity
ProvGigaPath,thorsson,READ,Fraction Altered,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,142,,,-0.220279633772308,0.301262889750345,0.139237747568584,,,,,,,,,,,5,2,7,0,5,0,FALSE,20263782,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Homologous Recombination Defects,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,142,,,-0.251024362719681,10.8851151093542,0.0577371828314867,,,,,,,,,,,3,1,5,0,5,0,FALSE,20263783,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,IFN-gamma Response,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.0863637264194241,0.650545633404654,0.0838299024918743,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263784,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Indel Neoantigens,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,100,,,-0.267272691914636,1.78223385502384,0.0417525725459744,,,,,,,,,,,1,1,6,0,5,0,FALSE,20263785,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Intratumor Heterogeneity,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,127,,,-0.0724790341744006,0.135679882354735,0.162956442392429,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263786,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Leukocyte Fraction,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,142,,,0.0752266189493842,0.0812281341262718,0.283213639821371,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263787,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Lymphocyte Infiltration Signature Score,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.0113848770447773,0.740538248651563,0.187001378902787,,,,,,,,,,,3,1,4,0,5,0,FALSE,20263788,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Macrophage Regulation,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0304048822944522,0.555310595724219,0.312469862089577,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263789,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Macrophages M0,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0690260801672775,0.0933438744135371,0.35310957196793,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263790,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Macrophages M1,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.0484544322962248,0.0383826407133033,0.166330718846564,,,,,,,,,,,2,1,6,0,5,0,FALSE,20263791,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Macrophages M2,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0629624998059881,0.090177332383071,0.314024590433041,,,,,,,,,,,2,1,2,0,5,0,FALSE,20263792,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Mast Cells Activated,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0150523669265831,0.0591946372518117,0.353927193274463,,,,,,,,,,,1,1,4,0,5,0,FALSE,20263793,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Mast Cells Resting,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0269917695193704,0.0205349703789936,0.233481560584865,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263794,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Monocytes,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.194477836511981,0.0217650121272227,0.0573574241126694,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263795,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,NK Cells Activated,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.06531372477192,0.0307731565531945,0.206371573448681,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263796,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,NK Cells Resting,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0100848501491592,0.0290708615860439,0.262704992631012,,,,,,,,,,,2,2,6,0,5,0,FALSE,20263797,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Neutrophils,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.27887824570973,0.0223427525135936,0.132136282489719,,,,,,,,,,,3,1,20,1,5,0.2,FALSE,20263798,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Nonsilent Mutation Rate,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,114,,,-0.292173427661356,0.914724980761168,0.0800106923933768,,,,,,,,,,,8,1,20,1,5,0.2,FALSE,20263799,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Number of Segments,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,142,,,-0.177651401729526,0.524976961870542,0.063087192155099,,,,,,,,,,,1,1,3,0,5,0,FALSE,20263800,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Plasma Cells,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.035531162401383,0.0396053872918535,0.142309863700493,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263801,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Proliferation,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.0518776670267003,0.33420499703287,0.196779068562627,,,,,,,,,,,2,1,4,0,5,0,FALSE,20263802,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,SNV Neoantigens,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,111,,,-0.0851342153081756,0.982597354039106,0.266654394503018,,,,,,,,,,,7,2,20,1,5,0.2,FALSE,20263803,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Silent Mutation Rate,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,114,,,-0.095368926641942,0.671282202717821,0.170265245871371,,,,,,,,,,,7,2,17,0,5,0,FALSE,20263804,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Stromal Fraction,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,127,,,-0.0628381423806537,0.152846925622577,0.292584599925273,,,,,,,,,,,3,2,8,0,5,0,FALSE,20263805,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells CD4 Memory Activated,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.237117149279104,0.0266316722801827,0.048615027939555,,,,,,,,,,,2,1,5,0,5,0,FALSE,20263806,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells CD4 Memory Resting,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0692970926366766,0.0892132719465892,0.301855910476567,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263807,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells CD4 Naive,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.124963850904782,0.0242237693447432,0.108974526887997,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263808,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells CD8,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0881381126393548,0.0538441223918924,0.24863751272202,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263809,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells Follicular Helper,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.0480141386954276,0.0491299687892738,0.163886019027275,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263810,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells Regulatory Tregs,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.149224943026175,0.031559347036183,0.375997778915787,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263811,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,T Cells gamma delta,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.100195299192643,0.00561897907320597,-0.0555945811990202,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263812,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,TCR Evenness,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,68,,,-0.366155999082117,0.027276079221864,-0.204087132408521,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263813,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,READ,TCR Richness,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,77,,,-0.339206699719779,11.7130628944642,0.0395775397585731,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263814,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,READ,TCR Shannon,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,72,,,-0.279785202498459,1.0313455219951,-0.0406272640785238,,,,,,,,,,,1,1,3,0,5,0,FALSE,20263815,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,READ,TGF-beta Response,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.21357788979306,0.283418576522005,0.467423421648774,,,,,,,,,,,2,2,3,0,5,0,FALSE,20263816,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,TIL Regional Fraction,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,141,,,0.532284864905745,5.37727329779867,0.76060619033349,,,,,,,,,,,8,6,14,0,5,0,FALSE,20263817,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Th1 Cells,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0498554942272753,520.084455318003,0.232628287205752,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263818,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Th17 Cells,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.154970119264439,1459.06487679361,0.184477494336649,,,,,,,,,,,2,1,7,0,5,0,FALSE,20263819,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Th2 Cells,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,0.0724728204688565,473.2657016461,0.342390590630027,,,,,,,,,,,3,2,4,0,5,0,FALSE,20263820,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,READ,Wound Healing,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,143,,,-0.054423031067123,0.159140845135197,0.0745171467478496,,,,,,,,,,,2,1,2,0,5,0,FALSE,20263821,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Aneuploidy Score,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,238,,,0.0498899199945216,6.83810107595737,0.315689530302246,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263822,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,B Cells Memory,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.0405520226425857,0.024324737830119,0.152090438459803,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263823,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,B Cells Naive,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.353209385706152,0.0398071241999713,0.0364203933456052,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263824,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,BCR Evenness,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,61,,,-0.821711623628364,0.186152825740246,-0.293707033315706,,,,,,,,,,,1,1,5,0,5,0,FALSE,20263825,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,SARC,BCR Richness,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,74,,,-0.1509920976045,58.7860417418681,0.281786742605713,,,,,,,,,,,1,1,5,0,5,0,FALSE,20263826,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,SARC,BCR Shannon,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,74,,,-0.262735397054511,1.44413535806171,0.0475923511670962,,,,,,,,,,,3,1,4,0,5,0,FALSE,20263827,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,FALSE,limited_evidence
ProvGigaPath,thorsson,SARC,CTA Score,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,0.0808199092503358,1.06520604605158,0.346026366373636,,,,,,,,,,,1,1,3,0,5,0,FALSE,20263828,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Dendritic Cells Activated,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.0515885621341048,0.0114994893072565,0.187192472658872,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263829,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Dendritic Cells Resting,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.174580790528492,0.0097750235934202,-0.108797525186397,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263830,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Eosinophils,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.347699177920534,0.00164856870667603,-0.0799061808045005,,,,,,,,,,,1,1,18,0,5,0,FALSE,20263831,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Fraction Altered,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,246,,,0.0759968492013384,0.313453236639174,0.295846423886035,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263832,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Homologous Recombination Defects,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,238,,,0.112702261828964,18.6165677519789,0.403963746251115,,,,,,,,,,,1,1,4,0,5,0,FALSE,20263833,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,IFN-gamma Response,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.0165707529651387,0.822972710712666,0.235311458073319,,,,,,,,,,,2,1,3,0,5,0,FALSE,20263834,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Indel Neoantigens,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,170,,,-0.143867855884484,1.72397116030123,-0.0327817970131669,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263835,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Intratumor Heterogeneity,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,238,,,0.0148356807501837,0.151822630115211,0.375209714217361,,,,,,,,,,,1,1,3,0,5,0,FALSE,20263836,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Leukocyte Fraction,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,250,,,0.339881558999189,0.143352331423025,0.649943071089137,,,,,,,,,,,3,3,4,0,5,0,FALSE,20263837,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Lymphocyte Infiltration Signature Score,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,0.350670802162901,1.02859229959188,0.593675624475713,,,,,,,,,,,4,4,4,0,5,0,FALSE,20263838,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Macrophage Regulation,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,0.421274320489114,0.677539234361058,0.66259794511804,,,,,,,,,,,3,3,4,0,5,0,FALSE,20263839,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",TRUE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Macrophages M0,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,0.0834199899967608,0.108877886312037,0.371408274117674,,,,,,,,,,,1,1,3,0,5,0,FALSE,20263840,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Macrophages M1,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,-0.0230465326298142,0.038465668846185,0.250438403138738,,,,,,,,,,,1,1,2,0,5,0,FALSE,20263841,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
ProvGigaPath,thorsson,SARC,Macrophages M2,continuous,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,218,,,0.134154165612668,0.152742027642759,0.38482082692771,,,,,,,,,,,1,1,1,0,5,0,FALSE,20263842,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",FALSE,TRUE,standard_evidence
