family,tumor_type,endpoint,n,evidence_category,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_spearman_mean,repeated_spearman_sd,prediction_repeat_spearman_mean,prediction_repeat_spearman_min,prediction_repeat_spearman_sd,selected_components_median,selected_components_min,selected_components_max,selected_components_iqr,outer_fits,outer_fits_at_ceiling,outer_fit_ceiling_fraction,any_outer_fit_at_ceiling
thorsson,BRCA,Macrophage Regulation,1039,standard continuous internal evidence (>=100 patients),0.319925707404457,0.0125110336076209,0.303310832700945,0.334214168764209,0.557806916087806,0.0078012690530083,0.955503928384811,0.939744185310036,0.0105092187858653,5,4,8,1,25,0,0,FALSE
thorsson,BRCA,Proliferation,1039,standard continuous internal evidence (>=100 patients),0.509753160592798,0.0118686926181093,0.490426829960269,0.521615219045581,0.736421481853897,0.00471426695278968,0.966628285440519,0.952379883520041,0.0118695917713414,4,3,12,1,25,0,0,FALSE
thorsson,BRCA,TGF-beta Response,1039,standard continuous internal evidence (>=100 patients),0.323697342856852,0.012637445879256,0.306194138796679,0.336424759003416,0.574752562437452,0.00733790789621617,0.928052909623826,0.911059540525123,0.0112950985433179,7,3,10,2,25,0,0,FALSE
thorsson,BRCA,Wound Healing,1039,standard continuous internal evidence (>=100 patients),0.526190892803127,0.00698965722772167,0.515859461967259,0.532112571987972,0.721470163359588,0.00412409522562095,0.978401745016821,0.9734506962992,0.00325792221681733,5,3,6,2,25,0,0,FALSE
fusion,BRCA,Fusion burden,1051,standard continuous internal evidence (>=100 patients),0.254482715586166,0.00517918031330224,0.246487924018053,0.259655440384721,0.518051437481354,0.00443580277265886,0.967625249174243,0.962228673346457,0.00471722235796531,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,BRCA,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1052,standard continuous internal evidence (>=100 patients),0.339421042913111,0.00305060304662265,0.336205154140843,0.344120472688785,0.522143304225913,0.00350493515337648,0.957877001282702,0.935961777662421,0.0146993851649091,3,2,7,0,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_ALLOGRAFT_REJECTION,1052,standard continuous internal evidence (>=100 patients),0.419568468068274,0.00687141809522929,0.410004981221897,0.429381943185994,0.630696920623226,0.00429404321260916,0.965920212521494,0.949876213865245,0.0102925782788541,6,5,9,0,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_ANGIOGENESIS,1052,standard continuous internal evidence (>=100 patients),0.24632591181962,0.0109290129972426,0.23250855401499,0.258842324074997,0.497417911632149,0.00718824560326407,0.892602642997885,0.87768819610665,0.0107089767260019,6,3,9,5,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_APICAL_JUNCTION,1052,standard continuous internal evidence (>=100 patients),0.325756627823359,0.0120858854007185,0.316509360722338,0.345177867285416,0.574478919571227,0.0075426965480156,0.935562512402603,0.92702703847621,0.00856865196178927,8,5,10,1,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_APICAL_SURFACE,1052,standard continuous internal evidence (>=100 patients),0.289401838103395,0.00856278364820578,0.27704026753673,0.297162937917982,0.541918061563664,0.00830425148431835,0.918101978641461,0.908967353787243,0.0050952310178115,5,3,9,3,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_APOPTOSIS,1052,standard continuous internal evidence (>=100 patients),0.286042822303097,0.00559122516622748,0.277702314832535,0.292367563156267,0.525986861210602,0.00536072683167879,0.963088108082374,0.956875144601482,0.00476471477101159,4,3,5,0,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_BILE_ACID_METABOLISM,1052,standard continuous internal evidence (>=100 patients),0.279317378694361,0.00244642842235367,0.276246568505853,0.282203295285046,0.528623883067415,0.00501057948121826,0.947759027087785,0.929220018152159,0.0158281214864492,4,3,9,1,25,0,0,FALSE
rna_pathway_activity,BRCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1052,standard continuous internal evidence (>=100 patients),0.206919875866573,0.00518204007187424,0.203084805274566,0.215494944456835,0.445810225569499,0.00440958675933329,0.979733165501563,0.969387399298438,0.00583172639238282,3,3,4,0,25,0,0,FALSE
