outcome_type,family,tumor_type,endpoint,p_permutation,q_value,q_value_global,q_value_outcome_wide,q_value_atlas_wide,tier
continuous,thorsson,READ,Silent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,MESO,T Cells CD4 Memory Resting,1,1,1,1,1,C
continuous,thorsson,PCPG,TCR Evenness,1,1,1,1,1,C
continuous,thorsson,UCEC,BCR Evenness,1,1,1,1,1,C
continuous,thorsson,PAAD,CTA Score,1,1,1,1,1,C
continuous,thorsson,OV,Macrophages M2,1,1,1,1,1,C
continuous,thorsson,PAAD,Dendritic Cells Resting,1,1,1,1,1,C
continuous,thorsson,KIRP,BCR Evenness,1,1,1,1,1,C
continuous,thorsson,GBM,TCR Evenness,1,1,1,1,1,C
continuous,thorsson,PCPG,NK Cells Activated,1,1,1,1,1,C
continuous,thorsson,KICH,Macrophages M2,1,1,1,1,1,C
continuous,thorsson,ESCA,B Cells Memory,1,1,1,1,1,C
continuous,thorsson,KIRP,T Cells CD4 Naive,1,1,1,1,1,C
continuous,thorsson,PCPG,Macrophages M1,1,1,1,1,1,C
continuous,thorsson,ESCA,Mast Cells Resting,1,1,1,1,1,C
continuous,thorsson,OV,Monocytes,1,1,1,1,1,C
continuous,thorsson,UVM,Silent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,UCS,Eosinophils,1,1,1,1,1,C
continuous,thorsson,OV,T Cells CD4 Memory Activated,1,1,1,1,1,C
continuous,thorsson,MESO,Macrophages M0,1,1,1,1,1,C
continuous,thorsson,UVM,Neutrophils,1,1,1,1,1,C
continuous,thorsson,MESO,Number of Segments,1,1,1,1,1,C
continuous,thorsson,KICH,Neutrophils,1,1,1,1,1,C
continuous,thorsson,UVM,Monocytes,1,1,1,1,1,C
continuous,thorsson,UCS,Aneuploidy Score,1,1,1,1,1,C
continuous,thorsson,TGCT,T Cells CD4 Naive,1,1,1,1,1,C
continuous,thorsson,PCPG,Th2 Cells,1,1,1,1,1,C
continuous,thorsson,PAAD,T Cells CD8,1,1,1,1,1,C
continuous,thorsson,OV,Mast Cells Activated,1,1,1,1,1,C
continuous,thorsson,PAAD,T Cells CD4 Memory Activated,1,1,1,1,1,C
continuous,thorsson,GBM,T Cells CD4 Memory Resting,1,1,1,1,1,C
continuous,thorsson,OV,T Cells gamma delta,1,1,1,1,1,C
continuous,thorsson,UCEC,BCR Shannon,1,1,1,1,1,C
continuous,thorsson,OV,Silent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,OV,NK Cells Resting,1,1,1,1,1,C
continuous,thorsson,READ,TCR Evenness,1,1,1,1,1,C
continuous,thorsson,PAAD,T Cells Regulatory Tregs,1,1,1,1,1,C
continuous,thorsson,MESO,B Cells Naive,1,1,1,1,1,C
continuous,thorsson,READ,Homologous Recombination Defects,1,1,1,1,1,C
continuous,thorsson,TGCT,Plasma Cells,1,1,1,1,1,C
continuous,thorsson,GBM,NK Cells Activated,1,1,1,1,1,C
continuous,thorsson,TGCT,Mast Cells Resting,1,1,1,1,1,C
continuous,thorsson,ACC,T Cells CD4 Memory Activated,1,1,1,1,1,C
continuous,thorsson,OV,Nonsilent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,GBM,Wound Healing,1,1,1,1,1,C
continuous,thorsson,READ,SNV Neoantigens,1,1,1,1,1,C
continuous,thorsson,TGCT,Neutrophils,1,1,1,1,1,C
continuous,thorsson,KIRC,BCR Evenness,1,1,1,1,1,C
continuous,thorsson,UVM,CTA Score,1,1,1,1,1,C
continuous,thorsson,KICH,T Cells CD4 Memory Resting,1,1,1,1,1,C
continuous,thorsson,GBM,Neutrophils,1,1,1,1,1,C
continuous,thorsson,KICH,Intratumor Heterogeneity,1,1,1,1,1,C
continuous,thorsson,UCS,T Cells Follicular Helper,1,1,1,1,1,C
continuous,thorsson,KICH,T Cells CD4 Memory Activated,1,1,1,1,1,C
continuous,thorsson,MESO,T Cells Follicular Helper,1,1,1,1,1,C
continuous,thorsson,MESO,Mast Cells Activated,1,1,1,1,1,C
continuous,thorsson,MESO,Eosinophils,1,1,1,1,1,C
continuous,thorsson,UVM,NK Cells Activated,1,1,1,1,1,C
continuous,thorsson,GBM,IFN-gamma Response,1,1,1,1,1,C
continuous,thorsson,KICH,T Cells CD4 Naive,1,1,1,1,1,C
continuous,thorsson,UCS,T Cells gamma delta,1,1,1,1,1,C
continuous,thorsson,TGCT,Dendritic Cells Activated,1,1,1,1,1,C
continuous,thorsson,KICH,T Cells gamma delta,1,1,1,1,1,C
continuous,thorsson,KICH,Macrophages M0,1,1,1,1,1,C
continuous,thorsson,PCPG,T Cells CD4 Memory Activated,1,1,1,1,1,C
continuous,thorsson,MESO,Neutrophils,1,1,1,1,1,C
continuous,thorsson,MESO,TCR Evenness,1,1,1,1,1,C
continuous,thorsson,UCS,Th1 Cells,1,1,1,1,1,C
continuous,thorsson,KICH,B Cells Memory,1,1,1,1,1,C
continuous,thorsson,GBM,B Cells Memory,1,1,1,1,1,C
continuous,thorsson,ACC,Eosinophils,1,1,1,1,1,C
continuous,thorsson,UCS,TCR Richness,1,1,1,1,1,C
continuous,thorsson,UCS,Macrophages M0,1,1,1,1,1,C
continuous,thorsson,UCS,Dendritic Cells Resting,1,1,1,1,1,C
continuous,thorsson,KICH,Th1 Cells,1,1,1,1,1,C
continuous,thorsson,KICH,Monocytes,1,1,1,1,1,C
continuous,thorsson,MESO,T Cells gamma delta,1,1,1,1,1,C
continuous,thorsson,UVM,Eosinophils,1,1,1,1,1,C
continuous,thorsson,MESO,CTA Score,1,1,1,1,1,C
continuous,thorsson,UCEC,BCR Richness,1,1,1,1,1,C
continuous,thorsson,ACC,Mast Cells Activated,1,1,1,1,1,C
continuous,thorsson,PCPG,Indel Neoantigens,1,1,1,1,1,C
continuous,thorsson,ACC,Plasma Cells,1,1,1,1,1,C
continuous,thorsson,OV,Th17 Cells,1,1,1,1,1,C
continuous,thorsson,MESO,Silent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,UCS,IFN-gamma Response,1,1,1,1,1,C
continuous,thorsson,KICH,Th17 Cells,1,1,1,1,1,C
continuous,thorsson,KICH,TGF-beta Response,1,1,1,1,1,C
continuous,thorsson,UCS,Wound Healing,1,1,1,1,1,C
continuous,thorsson,UCS,B Cells Memory,1,1,1,1,1,C
continuous,thorsson,UCS,B Cells Naive,1,1,1,1,1,C
continuous,thorsson,ACC,IFN-gamma Response,1,1,1,1,1,C
continuous,thorsson,UCS,Macrophages M1,1,1,1,1,1,C
continuous,thorsson,READ,TCR Shannon,1,1,1,1,1,C
continuous,thorsson,OV,Dendritic Cells Activated,1,1,1,1,1,C
continuous,thorsson,KICH,Stromal Fraction,1,1,1,1,1,C
continuous,thorsson,OV,T Cells CD8,1,1,1,1,1,C
continuous,thorsson,UCS,Dendritic Cells Activated,1,1,1,1,1,C
continuous,thorsson,KICH,SNV Neoantigens,1,1,1,1,1,C
continuous,thorsson,ACC,Wound Healing,1,1,1,1,1,C
continuous,thorsson,THYM,T Cells CD8,1,1,1,1,1,C
continuous,thorsson,ACC,T Cells Regulatory Tregs,1,1,1,1,1,C
continuous,thorsson,KICH,Mast Cells Activated,1,1,1,1,1,C
continuous,thorsson,MESO,Intratumor Heterogeneity,1,1,1,1,1,C
continuous,thorsson,ACC,Neutrophils,1,1,1,1,1,C
continuous,thorsson,CESC,Nonsilent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,UCS,Proliferation,1,1,1,1,1,C
continuous,thorsson,KICH,Eosinophils,1,1,1,1,1,C
continuous,thorsson,UCS,Mast Cells Resting,1,1,1,1,1,C
continuous,thorsson,OV,Dendritic Cells Resting,1,1,1,1,1,C
continuous,thorsson,OV,TCR Evenness,1,1,1,1,1,C
continuous,thorsson,ACC,Dendritic Cells Resting,1,1,1,1,1,C
continuous,thorsson,UCS,SNV Neoantigens,1,1,1,1,1,C
continuous,thorsson,UCS,Monocytes,1,1,1,1,1,C
continuous,thorsson,OV,Eosinophils,1,1,1,1,1,C
continuous,thorsson,KICH,Mast Cells Resting,1,1,1,1,1,C
continuous,thorsson,ACC,Th1 Cells,1,1,1,1,1,C
continuous,thorsson,OV,Plasma Cells,1,1,1,1,1,C
continuous,thorsson,KICH,TCR Richness,1,1,1,1,1,C
continuous,thorsson,READ,BCR Evenness,1,1,1,1,1,C
continuous,thorsson,MESO,Nonsilent Mutation Rate,1,1,1,1,1,C
continuous,thorsson,GBM,Macrophages M1,1,1,1,1,1,C
continuous,thorsson,ACC,B Cells Memory,1,1,1,1,1,C
continuous,thorsson,KICH,T Cells CD8,1,1,1,1,1,C
continuous,thorsson,MESO,SNV Neoantigens,1,1,1,1,1,C
continuous,thorsson,ACC,CTA Score,1,1,1,1,1,C
continuous,thorsson,UVM,SNV Neoantigens,1,1,1,1,1,C
continuous,thorsson,KICH,Plasma Cells,1,1,1,1,1,C
binary,aneuploidy,UCEC,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,A
binary,aneuploidy,BRCA,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,A
binary,aneuploidy,BLCA,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,A
binary,aneuploidy,STAD,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,OV,Genome doubling,0.004,0.004,0.0088,0.0199565217391304,0.0167806004618938,B
binary,aneuploidy,COAD,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,LUAD,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,SARC,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,LUSC,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,CESC,Genome doubling,0.005,0.005,0.01,0.0246774193548387,0.0209515570934256,B
binary,aneuploidy,PCPG,Genome doubling,0.014,0.014,0.0256666666666667,0.0669375,0.0584620689655172,B
binary,aneuploidy,HNSC,Genome doubling,0.001,0.001,0.00244444444444444,0.00527586206896552,0.00428925619834711,B
binary,aneuploidy,LIHC,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,READ,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,PAAD,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,SKCM,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,GBM,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,LGG,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,KIRC,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,PRAD,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,ACC,Genome doubling,1,1,1,1,1,C
binary,aneuploidy,ESCA,Genome doubling,1,1,1,1,1,C
binary,driver_mutation,THYM,GTF2I,0.001,0.001,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,READ,APC,0.001,0.0015,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,LGG,TP53,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,THCA,BRAF,0.001,0.001,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,READ,TP53,0.001,0.0015,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,LGG,CIC,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,LGG,IDH1,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,COAD,APC,0.001,0.00433333333333333,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,LGG,ATRX,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,COAD,TP53,0.001,0.00433333333333333,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,UCEC,TP53,0.001,0.0096,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,UCEC,PTEN,0.001,0.0096,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,BRCA,TP53,0.001,0.005,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,THCA,NRAS,0.001,0.001,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,BRCA,CDH1,0.001,0.005,0.0068,0.00527586206896552,0.00428925619834711,A
binary,driver_mutation,LUAD,TP53,0.001,0.015,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,BLCA,FGFR3,0.001,0.015,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,STAD,TP53,0.001,0.006,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,COAD,KRAS,0.001,0.00433333333333333,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,OV,TP53,0.013,0.013,0.07735,0.0628105263157895,0.0543486766398159,B
binary,driver_mutation,HNSC,TP53,0.001,0.009,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,LGG,EGFR,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,HNSC,NSD1,0.001,0.009,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,LIHC,CTNNB1,0.001,0.0035,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,BRCA,PIK3CA,0.001,0.005,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,UCEC,ARID1A,0.001,0.0096,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,LGG,FUBP1,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,SKCM,BRAF,0.015,0.015,0.0870731707317073,0.070979381443299,0.0625660160734788,B
binary,driver_mutation,UVM,GNA11,0.024,0.048,0.136,0.111272727272727,0.0998762886597938,B
binary,driver_mutation,LGG,PTEN,0.001,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,CESC,TP53,0.003,0.018,0.0187894736842105,0.0153,0.0126145833333333,B
binary,driver_mutation,KIRC,SETD2,0.001,0.005,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,BLCA,TP53,0.001,0.015,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,LIHC,TP53,0.001,0.0035,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,STAD,PIK3CA,0.001,0.006,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,PAAD,TP53,0.008,0.032,0.0488205128205128,0.039063829787234,0.0334838709677419,B
binary,driver_mutation,UCEC,CTNNB1,0.001,0.0096,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,LIHC,BAP1,0.003,0.007,0.0187894736842105,0.0153,0.0126145833333333,B
binary,driver_mutation,UCEC,ATM,0.001,0.0096,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,STAD,ARID1A,0.001,0.006,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,BRCA,FOXA1,0.001,0.005,0.0068,0.00527586206896552,0.00428925619834711,B
binary,driver_mutation,KIRC,VHL,0.002,0.005,0.0132222222222222,0.0104318181818182,0.0084390243902439,B
binary,driver_mutation,UCEC,CHD3,1,1,1,1,1,C
binary,driver_mutation,COAD,BRAF,1,1,1,1,1,C
binary,driver_mutation,GBM,TP53,1,1,1,1,1,C
binary,driver_mutation,READ,KRAS,1,1,1,1,1,C
binary,driver_mutation,PRAD,TP53,1,1,1,1,1,C
binary,driver_mutation,BLCA,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,PAAD,KRAS,1,1,1,1,1,C
binary,driver_mutation,STAD,FBXW7,1,1,1,1,1,C
binary,driver_mutation,UCS,FBXW7,1,1,1,1,1,C
binary,driver_mutation,KIRC,PBRM1,1,1,1,1,1,C
binary,driver_mutation,UCEC,FAT1,1,1,1,1,1,C
binary,driver_mutation,UCEC,MAP3K1,1,1,1,1,1,C
binary,driver_mutation,BLCA,NFE2L2,1,1,1,1,1,C
binary,driver_mutation,LUAD,EGFR,1,1,1,1,1,C
binary,driver_mutation,UCEC,KMT2C,1,1,1,1,1,C
binary,driver_mutation,UCEC,KRAS,1,1,1,1,1,C
binary,driver_mutation,BLCA,RB1,1,1,1,1,1,C
binary,driver_mutation,STAD,RASA1,1,1,1,1,1,C
binary,driver_mutation,UCEC,MSH6,1,1,1,1,1,C
binary,driver_mutation,UCEC,RPL22,1,1,1,1,1,C
binary,driver_mutation,HNSC,CASP8,1,1,1,1,1,C
binary,driver_mutation,STAD,CDH1,1,1,1,1,1,C
binary,driver_mutation,UCEC,ATR,1,1,1,1,1,C
binary,driver_mutation,UCEC,SCAF4,1,1,1,1,1,C
binary,driver_mutation,UCEC,KMT2B,1,1,1,1,1,C
binary,driver_mutation,LUSC,KMT2D,1,1,1,1,1,C
binary,driver_mutation,LGG,IDH2,1,1,1,1,1,C
binary,driver_mutation,UCEC,SMC1A,1,1,1,1,1,C
binary,driver_mutation,SARC,TP53,1,1,1,1,1,C
binary,driver_mutation,LUSC,RASA1,1,1,1,1,1,C
binary,driver_mutation,UCEC,INPPL1,1,1,1,1,1,C
binary,driver_mutation,STAD,RNF43,1,1,1,1,1,C
binary,driver_mutation,LUSC,NFE2L2,1,1,1,1,1,C
binary,driver_mutation,STAD,KRAS,1,1,1,1,1,C
binary,driver_mutation,LIHC,AXIN1,1,1,1,1,1,C
binary,driver_mutation,STAD,ERBB4,1,1,1,1,1,C
binary,driver_mutation,UCEC,ZMYM2,1,1,1,1,1,C
binary,driver_mutation,PAAD,CDKN2A,1,1,1,1,1,C
binary,driver_mutation,UCEC,ERBB3,1,1,1,1,1,C
binary,driver_mutation,UCEC,ZFHX3,1,1,1,1,1,C
binary,driver_mutation,LUAD,NF1,1,1,1,1,1,C
binary,driver_mutation,GBM,EGFR,1,1,1,1,1,C
binary,driver_mutation,BRCA,GATA3,1,1,1,1,1,C
binary,driver_mutation,UCEC,ARID5B,1,1,1,1,1,C
binary,driver_mutation,COAD,FBXW7,1,1,1,1,1,C
binary,driver_mutation,BLCA,FAT1,1,1,1,1,1,C
binary,driver_mutation,SARC,RB1,1,1,1,1,1,C
binary,driver_mutation,UCEC,SIN3A,1,1,1,1,1,C
binary,driver_mutation,UCEC,PPP2R1A,1,1,1,1,1,C
binary,driver_mutation,COAD,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,BLCA,FBXW7,1,1,1,1,1,C
binary,driver_mutation,UCEC,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,LUSC,TP53,1,1,1,1,1,C
binary,driver_mutation,BLCA,ZFP36L1,1,1,1,1,1,C
binary,driver_mutation,KICH,TP53,1,1,1,1,1,C
binary,driver_mutation,BLCA,CDKN1A,1,1,1,1,1,C
binary,driver_mutation,LGG,NF1,1,1,1,1,1,C
binary,driver_mutation,HNSC,HRAS,1,1,1,1,1,C
binary,driver_mutation,HNSC,HUWE1,1,1,1,1,1,C
binary,driver_mutation,PRAD,FOXA1,1,1,1,1,1,C
binary,driver_mutation,LUAD,RB1,1,1,1,1,1,C
binary,driver_mutation,UCEC,BCOR,1,1,1,1,1,C
binary,driver_mutation,UCEC,PDS5B,1,1,1,1,1,C
binary,driver_mutation,UCEC,PIK3R1,1,1,1,1,1,C
binary,driver_mutation,UCEC,PBRM1,1,1,1,1,1,C
binary,driver_mutation,KIRC,BAP1,1,1,1,1,1,C
binary,driver_mutation,UCEC,DICER1,1,1,1,1,1,C
binary,driver_mutation,LUAD,KRAS,1,1,1,1,1,C
binary,driver_mutation,UCEC,SOX17,1,1,1,1,1,C
binary,driver_mutation,LUAD,KEAP1,1,1,1,1,1,C
binary,driver_mutation,UCEC,EP300,1,1,1,1,1,C
binary,driver_mutation,BLCA,SPTAN1,1,1,1,1,1,C
binary,driver_mutation,CESC,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,COAD,SMAD4,1,1,1,1,1,C
binary,driver_mutation,BRCA,MAP3K1,1,1,1,1,1,C
binary,driver_mutation,LUSC,PTEN,1,1,1,1,1,C
binary,driver_mutation,COAD,ARID1A,1,1,1,1,1,C
binary,driver_mutation,UCEC,CTCF,1,1,1,1,1,C
binary,driver_mutation,BLCA,STAG2,1,1,1,1,1,C
binary,driver_mutation,UCEC,KANSL1,1,1,1,1,1,C
binary,driver_mutation,UCEC,FOXA2,1,1,1,1,1,C
binary,driver_mutation,COAD,CTNNB1,1,1,1,1,1,C
binary,driver_mutation,HNSC,EP300,1,1,1,1,1,C
binary,driver_mutation,STAD,CTNNB1,1,1,1,1,1,C
binary,driver_mutation,UCEC,FGFR2,1,1,1,1,1,C
binary,driver_mutation,LUSC,ARID1A,1,1,1,1,1,C
binary,driver_mutation,CESC,KMT2D,1,1,1,1,1,C
binary,driver_mutation,UCEC,RB1,1,1,1,1,1,C
binary,driver_mutation,UCEC,CCND1,1,1,1,1,1,C
binary,driver_mutation,BLCA,ARID1A,1,1,1,1,1,C
binary,driver_mutation,LUSC,KEAP1,1,1,1,1,1,C
binary,driver_mutation,UCEC,ATF7IP,1,1,1,1,1,C
binary,driver_mutation,BLCA,EP300,1,1,1,1,1,C
binary,driver_mutation,LUSC,NOTCH1,1,1,1,1,1,C
binary,driver_mutation,BLCA,ATM,1,1,1,1,1,C
binary,driver_mutation,BRCA,AKT1,1,1,1,1,1,C
binary,driver_mutation,LGG,SMARCA4,1,1,1,1,1,C
binary,driver_mutation,LUSC,NF1,1,1,1,1,1,C
binary,driver_mutation,UCEC,ARHGAP35,1,1,1,1,1,C
binary,driver_mutation,UCEC,TAF1,1,1,1,1,1,C
binary,driver_mutation,STAD,APC,1,1,1,1,1,C
binary,driver_mutation,LUAD,SMARCA4,1,1,1,1,1,C
binary,driver_mutation,LIHC,ARID1A,1,1,1,1,1,C
binary,driver_mutation,LUSC,CDKN2A,1,1,1,1,1,C
binary,driver_mutation,GBM,PTEN,1,1,1,1,1,C
binary,driver_mutation,PRAD,SPOP,1,1,1,1,1,C
binary,driver_mutation,TGCT,KIT,1,1,1,1,1,C
binary,driver_mutation,CESC,KMT2C,1,1,1,1,1,C
binary,driver_mutation,BRCA,MAP2K4,1,1,1,1,1,C
binary,driver_mutation,UCEC,CTNND1,1,1,1,1,1,C
binary,driver_mutation,LIHC,ALB,1,1,1,1,1,C
binary,driver_mutation,CESC,FBXW7,1,1,1,1,1,C
binary,driver_mutation,UCEC,CHD4,1,1,1,1,1,C
binary,driver_mutation,UVM,GNAQ,1,1,1,1,1,C
binary,driver_mutation,BLCA,KDM6A,1,1,1,1,1,C
binary,driver_mutation,BLCA,ELF3,1,1,1,1,1,C
binary,driver_mutation,LUAD,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,UCEC,ERBB2,1,1,1,1,1,C
binary,driver_mutation,HNSC,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,COAD,TCF7L2,1,1,1,1,1,C
binary,driver_mutation,HNSC,KMT2D,1,1,1,1,1,C
binary,driver_mutation,CESC,EP300,1,1,1,1,1,C
binary,driver_mutation,LGG,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,BLCA,ERBB3,1,1,1,1,1,C
binary,driver_mutation,LUSC,RB1,1,1,1,1,1,C
binary,driver_mutation,LUAD,MGA,1,1,1,1,1,C
binary,driver_mutation,BRCA,PTEN,1,1,1,1,1,C
binary,driver_mutation,LUAD,SETD2,1,1,1,1,1,C
binary,driver_mutation,BLCA,RHOB,1,1,1,1,1,C
binary,driver_mutation,HNSC,KEAP1,1,1,1,1,1,C
binary,driver_mutation,STAD,MUC6,1,1,1,1,1,C
binary,driver_mutation,LUSC,FAT1,1,1,1,1,1,C
binary,driver_mutation,BLCA,KANSL1,1,1,1,1,1,C
binary,driver_mutation,KIRC,MTOR,1,1,1,1,1,C
binary,driver_mutation,LGG,NOTCH1,1,1,1,1,1,C
binary,driver_mutation,BLCA,KLF5,1,1,1,1,1,C
binary,driver_mutation,UCEC,FBXW7,1,1,1,1,1,C
binary,driver_mutation,STAD,RHOA,1,1,1,1,1,C
binary,driver_mutation,LGG,PIK3R1,1,1,1,1,1,C
binary,driver_mutation,HNSC,NFE2L2,1,1,1,1,1,C
binary,driver_mutation,BRCA,ERBB2,1,1,1,1,1,C
binary,driver_mutation,LUAD,BRAF,1,1,1,1,1,C
binary,driver_mutation,UCEC,NFE2L2,1,1,1,1,1,C
binary,driver_mutation,GBM,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,LUSC,ARHGAP35,1,1,1,1,1,C
binary,driver_mutation,BRCA,PIK3R1,1,1,1,1,1,C
binary,driver_mutation,BRCA,TBX3,1,1,1,1,1,C
binary,driver_mutation,BLCA,KMT2D,1,1,1,1,1,C
binary,driver_mutation,BRCA,RB1,1,1,1,1,1,C
binary,driver_mutation,BRCA,CHD4,1,1,1,1,1,C
binary,driver_mutation,STAD,ARID2,1,1,1,1,1,C
binary,driver_mutation,HNSC,NOTCH1,1,1,1,1,1,C
binary,driver_mutation,BRCA,KMT2C,1,1,1,1,1,C
binary,driver_mutation,LUAD,ATM,1,1,1,1,1,C
binary,driver_mutation,BRCA,NF1,1,1,1,1,1,C
binary,driver_mutation,BRCA,ARID1A,1,1,1,1,1,C
binary,driver_mutation,BLCA,ASXL2,1,1,1,1,1,C
binary,driver_mutation,STAD,DMD,1,1,1,1,1,C
binary,driver_mutation,BRCA,BRCA1,1,1,1,1,1,C
binary,driver_mutation,UCEC,SPOP,1,1,1,1,1,C
binary,driver_mutation,STAD,PTEN,1,1,1,1,1,C
binary,driver_mutation,BLCA,CDKN2A,1,1,1,1,1,C
binary,driver_mutation,LUAD,STK11,1,1,1,1,1,C
binary,driver_mutation,LUSC,PIK3CA,1,1,1,1,1,C
binary,driver_mutation,BRCA,NCOR1,1,1,1,1,1,C
binary,driver_mutation,HNSC,HLA-B,1,1,1,1,1,C
binary,driver_mutation,HNSC,FBXW7,1,1,1,1,1,C
binary,driver_mutation,BRCA,RUNX1,1,1,1,1,1,C
binary,driver_mutation,BLCA,CREBBP,1,1,1,1,1,C
binary,driver_mutation,BLCA,RXRA,1,1,1,1,1,C
binary,driver_mutation,STAD,SMAD4,1,1,1,1,1,C
binary,driver_mutation,COAD,SOX9,1,1,1,1,1,C
binary,driver_mutation,LIHC,APOB,1,1,1,1,1,C
binary,driver_mutation,COAD,AMER1,1,1,1,1,1,C
binary,driver_mutation,LUSC,CUL3,1,1,1,1,1,C
binary,driver_mutation,BLCA,ERCC2,1,1,1,1,1,C
binary,driver_mutation,LUSC,KDM6A,1,1,1,1,1,C
binary,driver_mutation,LUSC,FBXW7,1,1,1,1,1,C
binary,driver_mutation,SARC,ATRX,1,1,1,1,1,C
binary,driver_mutation,UCEC,ACVR1,1,1,1,1,1,C
binary,driver_mutation,HNSC,EPHA2,1,1,1,1,1,C
binary,driver_mutation,COAD,ACVR2A,1,1,1,1,1,C
binary,driver_mutation,BLCA,TSC1,1,1,1,1,1,C
binary,driver_mutation,LUAD,ARID1A,1,1,1,1,1,C
binary,driver_mutation,BLCA,SF3B1,1,1,1,1,1,C
binary,driver_mutation,BLCA,ERBB2,1,1,1,1,1,C
binary,driver_mutation,LUAD,RBM10,1,1,1,1,1,C
binary,driver_mutation,STAD,BCOR,1,1,1,1,1,C
binary,driver_mutation,HNSC,AJUBA,1,1,1,1,1,C
binary,driver_mutation,PRAD,KMT2D,1,1,1,1,1,C
binary,driver_mutation,HNSC,TGFBR2,1,1,1,1,1,C
binary,driver_mutation,UCEC,SOS1,1,1,1,1,1,C
binary,driver_mutation,HNSC,FAT1,1,1,1,1,1,C
