tumor_type,family,subfamily,endpoint,source,n,mean,sd,cohort_patients,missing_from_embedding_cohort
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,4.71665450235571e-16,0.177358346227668,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,2.15434032442422e-15,0.345997135068501,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,4.09436125383631e-17,0.463426311542797,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,5.17699424305826e-16,0.218741945970707,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,-1.82866754652474e-16,0.343266930226516,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,8.27852807291007e-16,0.181071379694057,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,2.35083655656588e-15,0.288232537157201,505,2
THCA,rna_pathway_activity,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,7.63154174270481e-16,0.16475469144406,505,2
THCA,rna_pathway_activity,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,503,2.82477818472222e-15,0.310787462323333,505,2
THCA,aneuploidy,aneuploidy,Aneuploidy score,Taylor2018_TableS2,462,0.850649350649351,3.02509203000675,505,43
THCA,aneuploidy,aneuploidy,Deleted arm count,Taylor2018_TableS2,462,0.463203463203463,1.65904767058197,505,43
THCA,aneuploidy,aneuploidy,Amplified arm count,Taylor2018_TableS2,462,0.387445887445888,1.87323145003367,505,43
THCA,fusion,fusion,Fusion burden,Gao2018_TableS1,502,0.227852125529003,0.389796600371423,505,3
THCA,microsatellite_instability,microsatellite_instability,MANTIS score,cBioPortal_TCGA_PanCancer,486,0.307356378600823,0.0201144362799067,505,19
THCA,microsatellite_instability,microsatellite_instability,MSIsensor score,cBioPortal_TCGA_PanCancer,486,0.0241358024691358,0.063460143137931,505,19
THYM,thorsson,immune_inflammatory_and_genomic_context,Stromal Fraction,Thorsson2018_PanImmune_MS,104,0.514519230769231,0.25582487869366,121,17
THYM,thorsson,immune_inflammatory_and_genomic_context,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,104,0.0506730769230769,0.0951469422910365,121,17
THYM,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,117,0.350882051282051,0.784162107692398,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,117,0.0889017094017094,0.190926938537027,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,117,0.551166666666667,0.359162668697913,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,117,2.50367863247863,0.944075600861997,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,117,0.0423145299145299,0.693328650644341,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,117,-0.603992307692308,0.457693512334861,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,113,1.94939730334721,0.719107354151561,121,8
THYM,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,62,1.84541223342656,1.57364766066019,121,59
THYM,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,120,0.0927546762568876,0.154077309877156,121,1
THYM,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,120,0.256297504335385,0.27638966650562,121,1
THYM,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,120,4.11040278539481,0.301088211537162,121,1
THYM,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,120,0.0913275663388092,0.205987217646004,121,1
THYM,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,103,3.40776699029126,7.09796559254956,121,18
THYM,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,104,3.34615384615385,4.90248447172646,121,17
THYM,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,49,0.873904276178177,0.105103567927794,121,72
THYM,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,65,1.58077349833311,1.36274033453068,121,56
THYM,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,65,22.2,43.2872671810083,121,56
THYM,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,117,5.16239180132872,1.47355608321625,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,117,377.948717948718,383.873089798723,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,117,0.98591661151443,0.0352141856953745,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,117,-467.55709247384,511.286318314645,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,117,-107.383461821165,789.639453102337,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,117,1541.43114559996,2747.83699588954,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,117,0.0283237622080211,0.025938722621534,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,117,0.0134142155338859,0.0385448899155139,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,117,0.00210712335893899,0.0183220806534188,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,117,0.0786640169488806,0.0507478757832684,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,117,0.000158262143176398,0.000916400866946633,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,117,0.00921744330721961,0.0302816791450791,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,117,0.026087263043837,0.0278267249684559,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,117,0.0679745651653585,0.088372350453336,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,117,0.00581712322514302,0.013418927159749,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,117,0.0186751884076479,0.0229789896769591,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,117,0.0204594077068692,0.0161154061244206,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,117,0.000565209854509962,0.00214706492388962,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,117,0.0355103054236078,0.037192871921518,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,117,0.00207404550224915,0.00598338978709963,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,117,0.0127596614950241,0.0236287490092433,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,117,0.00229521605053724,0.00656451373200606,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,117,0.0230441914127019,0.0507293760773276,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,117,0.087867656366666,0.0875243462586029,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,117,0.271950817906153,0.0742584169011511,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,117,0.18594197645498,0.0867953695823117,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,117,0.00039850088346143,0.00303955873952731,121,4
THYM,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,117,0.106694047601131,0.0537830986684413,121,4
THYM,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.28971637471838e-15,0.424194041919058,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-7.20488483689034e-16,0.188654004332654,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-3.22628913138934e-16,0.338378292379671,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.5182537088891e-16,0.277377421704285,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.91442303605235e-16,0.454783048703656,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,3.60585255861162e-17,0.240974870886636,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-8.60422844084496e-16,0.243977183471978,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,3.62008618713246e-16,0.218574928050384,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-3.05074104629904e-16,0.1842715755085,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.55375018377987e-16,0.221725200030588,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,6.81434965434992e-17,0.29159422830872,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,2.86570387552818e-16,0.262453208652428,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.82300298996568e-16,0.308545712570555,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-4.56662248376801e-16,0.650872047643261,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,1.12920119598627e-16,0.480359338702457,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.94051802167388e-16,0.263435620604243,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,9.57211518026177e-17,0.198235538255703,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.23586581348122e-17,0.20916694141149,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,8.2555045420845e-17,0.514619431995017,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.41378616999166e-17,0.155836691476806,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,1.86934987906971e-16,0.362052639446187,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.06752213906265e-16,0.194203889433115,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.02117524995862e-16,0.237191893048174,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,1.2335811384724e-16,0.268305405390916,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,8.63506796930677e-17,0.337537421565814,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.83139353634748e-16,0.378411028015572,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,5.74089683673692e-16,0.489529794395952,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,2.92263838961152e-16,0.41946873963883,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-3.23221980993969e-17,0.196314225049434,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-3.41607084500048e-17,0.290283348425102,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,8.65879068350817e-16,0.324247943130272,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.5182537088891e-16,0.290652847563607,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-6.50951277686203e-16,0.535345541021353,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,1.62263365137523e-16,0.547612268547072,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,5.26407028128894e-16,0.303960629992717,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,6.05640893561544e-16,0.342030994268283,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.69380179397941e-16,0.495523329693497,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-3.73751362242935e-16,0.210857017170688,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-7.32557414538992e-16,0.233083926912202,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,3.62957527281301e-17,0.155349042099372,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.02117524995862e-16,0.191667521857855,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,4.17519769944503e-16,0.435648674853659,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,3.52045078748661e-16,0.282305916568738,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.45064397341514e-16,0.172786484224486,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-7.94236471462612e-16,0.461807548242081,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,2.18248970652809e-17,0.447606379518239,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-5.7047196975798e-16,0.193931692121521,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-2.51460770534758e-16,0.44082163477068,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,1.54286602487305e-16,0.172072525716598,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-8.82484968291791e-16,0.319675648882391,121,4
THYM,rna_pathway_activity,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-1.3315856015169e-16,0.184988042127217,121,4
THYM,rna_pathway_activity,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,117,-9.59346562304302e-16,0.298745740585431,121,4
THYM,aneuploidy,aneuploidy,Aneuploidy score,Taylor2018_TableS2,103,3.92233009708738,8.13210693147044,121,18
THYM,aneuploidy,aneuploidy,Deleted arm count,Taylor2018_TableS2,103,2.14563106796117,5.14573451185312,121,18
THYM,aneuploidy,aneuploidy,Amplified arm count,Taylor2018_TableS2,103,1.77669902912621,3.85759256134092,121,18
THYM,fusion,fusion,Fusion burden,Gao2018_TableS1,117,0.220204996119164,0.46575977963422,121,4
THYM,microsatellite_instability,microsatellite_instability,MANTIS score,cBioPortal_TCGA_PanCancer,120,0.328244166666667,0.0399260972672912,121,1
THYM,microsatellite_instability,microsatellite_instability,MSIsensor score,cBioPortal_TCGA_PanCancer,120,0.205416666666667,1.90320247395351,121,1
UCEC,thorsson,immune_inflammatory_and_genomic_context,Leukocyte Fraction,Thorsson2018_PanImmune_MS,492,0.159648919909546,0.108872369806549,505,13
UCEC,thorsson,immune_inflammatory_and_genomic_context,Stromal Fraction,Thorsson2018_PanImmune_MS,455,0.274021978021978,0.164316363632209,505,50
UCEC,thorsson,immune_inflammatory_and_genomic_context,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,455,0.0914505494505494,0.15277349734816,505,50
UCEC,thorsson,immune_inflammatory_and_genomic_context,TIL Regional Fraction,Thorsson2018_PanImmune_MS,446,6.70123869354232,6.32690092410695,505,59
UCEC,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,489,0.367501022494888,0.491576903847703,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,489,0.139478527607362,0.162102316180067,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,489,-0.441008384458078,0.587088295743689,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,489,-0.080161963190184,0.986714060567056,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,489,-0.0578359918200409,0.919268530474076,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,489,-0.0714243353783231,0.300637231833937,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,472,4.36155626577734,1.69398387899301,505,33
UCEC,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,384,3.81770206037905,2.3829927176552,505,121
UCEC,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,488,1.09881478467299,1.1799383478554,505,17
UCEC,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,488,1.77185727922321,1.45376738392882,505,17
UCEC,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,484,4.67287130824228,0.856019941494829,505,21
UCEC,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,484,0.285345300049464,0.344379487218573,505,21
UCEC,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,477,5.11530398322851,6.19003303654629,505,28
UCEC,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,477,12.3060796645702,17.5291661136718,505,28
UCEC,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,64,0.845335360242788,0.115474858966919,505,441
UCEC,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,73,1.92066636501296,1.16976971950772,505,432
UCEC,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,73,23.5479452054795,32.5085634427002,505,432
UCEC,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,126,1.75330853560279,1.03399258734311,505,379
UCEC,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,147,8.7891156462585,10.2129593288947,505,358
UCEC,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,111,0.962676388123334,0.065732981422173,505,394
UCEC,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,488,2.83089142192914,0.868933134740263,505,17
UCEC,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,489,-1084.85587258613,568.782139934073,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,489,-124.876834814041,627.738076102013,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,489,-489.7171707983,1653.84388735272,505,16
UCEC,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,489,0.0283856137494601,0.0469555730789348,505,16
