outcome_type,family,tumor_type,endpoint,outer_fold,test_patients,test_sites,test_site_ids,test_positive,test_negative,training_patients,training_sites,training_positive,training_negative,inner_folds,minimum_sites_per_inner_fold,maximum_inner_folds_per_site,inner_site_overlap,outer_seed,inner_seed
continuous,rna_pathway_activity,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5,20,6,HS;IS;N1;SG;SI;VT,,,232,28,,,5,5,1,FALSE,20261066,20262071
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,134,7,DX;HB;IS;K1;LI;UE;WP,,,118,27,,,5,5,1,FALSE,20261045,20262046
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2,42,7,3B;3R;MJ;QQ;SG;VT;Z4,,,210,27,,,5,5,1,FALSE,20261045,20262047
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,22,7,HS;IW;KD;N1;PC;SI;X9,,,230,27,,,5,5,1,FALSE,20261045,20262048
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,4,28,7,FX;IF;MB;MO;PT;WK;X2,,,224,27,,,5,5,1,FALSE,20261045,20262049
continuous,rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5,26,6,IE;JV;KF;QC;RN;X6,,,226,28,,,5,5,1,FALSE,20261045,20262050
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,24,7,IE;KD;MB;N1;QC;SI;X9,,,228,27,,,5,5,1,FALSE,20261287,20262288
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,2,139,7,DX;HB;HS;MJ;PT;WK;WP,,,113,27,,,5,5,1,FALSE,20261287,20262289
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,26,7,IF;JV;K1;LI;MO;RN;X6,,,226,27,,,5,5,1,FALSE,20261287,20262290
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,4,32,7,3B;3R;IS;IW;VT;X2;Z4,,,220,27,,,5,5,1,FALSE,20261287,20262291
continuous,rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,5,31,6,FX;KF;PC;QQ;SG;UE,,,221,28,,,5,5,1,FALSE,20261287,20262292
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,1,26,5,3M;B7;FP;KB;R5,,,328,17,,,5,3,1,FALSE,20261235,20262236
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,2,38,5,CD;F1;HJ;SW;ZQ,,,316,17,,,5,3,1,FALSE,20261235,20262237
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,3,10,4,EQ;HF;IN;ZA,,,344,18,,,5,3,1,FALSE,20261235,20262238
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,4,200,4,BR;HU;IP;VQ,,,154,18,,,5,3,1,FALSE,20261235,20262239
continuous,rna_pathway_activity,STAD,HALLMARK_ALLOGRAFT_REJECTION,5,80,4,CG;D7;MX;RD,,,274,18,,,5,3,1,FALSE,20261235,20262240
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,1,154,5,BR;D7;IP;MX;ZA,,,200,17,,,5,3,1,FALSE,20261278,20262279
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,2,29,5,B7;CG;EQ;HJ;KB,,,325,17,,,5,3,1,FALSE,20261278,20262280
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,3,42,4,3M;F1;HU;R5,,,312,18,,,5,3,1,FALSE,20261278,20262281
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,4,46,4,CD;FP;IN;ZQ,,,308,18,,,5,3,1,FALSE,20261278,20262282
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_JUNCTION,5,83,4,HF;RD;SW;VQ,,,271,18,,,5,3,1,FALSE,20261278,20262283
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,78,5,CD;D7;HF;IN;ZQ,,,276,17,,,5,3,1,FALSE,20261347,20262348
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,2,140,5,BR;FP;IP;MX;RD,,,214,17,,,5,3,1,FALSE,20261347,20262349
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,70,4,B7;F1;SW;VQ,,,284,18,,,5,3,1,FALSE,20261347,20262350
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,4,33,4,CG;EQ;KB;R5,,,321,18,,,5,3,1,FALSE,20261347,20262351
continuous,rna_pathway_activity,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,5,33,4,3M;HJ;HU;ZA,,,321,18,,,5,3,1,FALSE,20261347,20262352
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,1,71,5,HJ;IP;R5;VQ;ZQ,,,283,17,,,5,3,1,FALSE,20261193,20262194
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,2,119,5,3M;BR;EQ;HF;IN,,,235,17,,,5,3,1,FALSE,20261193,20262195
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,3,47,4,B7;CD;FP;MX,,,307,18,,,5,3,1,FALSE,20261193,20262196
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,4,12,4,F1;KB;SW;ZA,,,342,18,,,5,3,1,FALSE,20261193,20262197
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,5,105,4,CG;D7;HU;RD,,,249,18,,,5,3,1,FALSE,20261193,20262198
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,1,52,5,3M;D7;F1;HJ;KB,,,302,17,,,5,3,1,FALSE,20260896,20261897
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,2,49,5,B7;HU;MX;RD;ZA,,,305,17,,,5,3,1,FALSE,20260896,20261898
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,3,27,4,FP;HF;IN;R5,,,327,18,,,5,3,1,FALSE,20260896,20261899
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,4,26,4,CG;EQ;IP;SW,,,328,18,,,5,3,1,FALSE,20260896,20261900
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,5,200,4,BR;CD;VQ;ZQ,,,154,18,,,5,3,1,FALSE,20260896,20261901
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,99,5,CD;HJ;R5;VQ;ZQ,,,255,17,,,5,3,1,FALSE,20261190,20262191
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2,56,5,HF;HU;KB;MX;RD,,,298,17,,,5,3,1,FALSE,20261190,20262192
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,21,4,F1;FP;SW;ZA,,,333,18,,,5,3,1,FALSE,20261190,20262193
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,4,173,4,BR;CG;D7;IN,,,181,18,,,5,3,1,FALSE,20261190,20262194
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,5,5,4,3M;B7;EQ;IP,,,349,18,,,5,3,1,FALSE,20261190,20262195
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,1,48,5,B7;D7;HF;HJ;IP,,,306,17,,,5,3,1,FALSE,20260889,20261890
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,2,170,5,BR;CD;EQ;HU;IN,,,184,17,,,5,3,1,FALSE,20260889,20261891
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,3,80,4,FP;KB;VQ;ZQ,,,274,18,,,5,3,1,FALSE,20260889,20261892
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,4,46,4,CG;MX;R5;RD,,,308,18,,,5,3,1,FALSE,20260889,20261893
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,5,10,4,3M;F1;SW;ZA,,,344,18,,,5,3,1,FALSE,20260889,20261894
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,1,136,5,D7;EQ;HU;MX;VQ,,,218,17,,,5,3,1,FALSE,20261214,20262215
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,2,21,5,B7;IN;RD;SW;ZA,,,333,17,,,5,3,1,FALSE,20261214,20262216
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,3,18,4,3M;F1;HF;R5,,,336,18,,,5,3,1,FALSE,20261214,20262217
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,4,135,4,BR;CG;HJ;KB,,,219,18,,,5,3,1,FALSE,20261214,20262218
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,5,44,4,CD;FP;IP;ZQ,,,310,18,,,5,3,1,FALSE,20261214,20262219
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,1,44,5,B7;D7;EQ;HJ;IP,,,310,17,,,5,3,1,FALSE,20261355,20262356
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,2,58,5,CD;CG;MX;SW;ZQ,,,296,17,,,5,3,1,FALSE,20261355,20262357
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,3,13,4,F1;IN;KB;ZA,,,341,18,,,5,3,1,FALSE,20261355,20262358
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,4,144,4,3M;BR;HF;HU,,,210,18,,,5,3,1,FALSE,20261355,20262359
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,5,95,4,FP;R5;RD;VQ,,,259,18,,,5,3,1,FALSE,20261355,20262360
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,1,176,5,BR;HJ;KB;VQ;ZQ,,,178,17,,,5,3,1,FALSE,20261264,20262265
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,2,26,5,3M;HF;IN;RD;SW,,,328,17,,,5,3,1,FALSE,20261264,20262266
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,44,4,EQ;FP;HU;ZA,,,310,18,,,5,3,1,FALSE,20261264,20262267
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,4,40,4,B7;CD;MX;R5,,,314,18,,,5,3,1,FALSE,20261264,20262268
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,5,68,4,CG;D7;F1;IP,,,286,18,,,5,3,1,FALSE,20261264,20262269
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,1,48,5,FP;HU;IP;KB;ZA,,,306,17,,,5,3,1,FALSE,20261309,20262310
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,2,47,5,3M;B7;D7;HJ;IN,,,307,17,,,5,3,1,FALSE,20261309,20262311
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,3,136,4,BR;CG;MX;SW,,,218,18,,,5,3,1,FALSE,20261309,20262312
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,4,13,4,EQ;F1;R5;ZQ,,,341,18,,,5,3,1,FALSE,20261309,20262313
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,5,110,4,CD;HF;RD;VQ,,,244,18,,,5,3,1,FALSE,20261309,20262314
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,1,54,5,B7;CD;CG;EQ;ZA,,,300,17,,,5,3,1,FALSE,20261330,20262331
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,2,54,5,3M;HF;HU;KB;RD,,,300,17,,,5,3,1,FALSE,20261330,20262332
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,3,117,4,BR;F1;IN;ZQ,,,237,18,,,5,3,1,FALSE,20261330,20262333
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,4,77,4,FP;HJ;IP;VQ,,,277,18,,,5,3,1,FALSE,20261330,20262334
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,5,52,4,D7;MX;R5;SW,,,302,18,,,5,3,1,FALSE,20261330,20262335
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,1,60,5,D7;KB;RD;ZA;ZQ,,,294,17,,,5,3,1,FALSE,20260911,20261912
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,2,31,5,CG;EQ;HF;IP;SW,,,323,17,,,5,3,1,FALSE,20260911,20261913
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,3,170,4,BR;CD;HU;MX,,,184,18,,,5,3,1,FALSE,20260911,20261914
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,4,78,4,3M;FP;HJ;VQ,,,276,18,,,5,3,1,FALSE,20260911,20261915
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,5,15,4,B7;F1;IN;R5,,,339,18,,,5,3,1,FALSE,20260911,20261916
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,1,51,5,B7;D7;HF;IP;MX,,,303,17,,,5,3,1,FALSE,20261033,20262034
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,2,146,5,BR;CD;F1;HJ;IN,,,208,17,,,5,3,1,FALSE,20261033,20262035
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,3,8,4,3M;KB;ZA;ZQ,,,346,18,,,5,3,1,FALSE,20261033,20262036
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,4,43,4,CG;EQ;R5;RD,,,311,18,,,5,3,1,FALSE,20261033,20262037
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,5,106,4,FP;HU;SW;VQ,,,248,18,,,5,3,1,FALSE,20261033,20262038
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,1,57,5,B7;CD;CG;KB;ZQ,,,297,17,,,5,3,1,FALSE,20261002,20262003
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,2,75,5,3M;IP;MX;R5;VQ,,,279,17,,,5,3,1,FALSE,20261002,20262004
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,3,125,4,BR;EQ;RD;SW,,,229,18,,,5,3,1,FALSE,20261002,20262005
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,4,53,4,D7;F1;HF;IN,,,301,18,,,5,3,1,FALSE,20261002,20262006
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,5,44,4,FP;HJ;HU;ZA,,,310,18,,,5,3,1,FALSE,20261002,20262007
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,1,115,5,CG;EQ;HU;VQ;ZQ,,,239,17,,,5,3,1,FALSE,20260932,20261933
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,2,50,5,3M;CD;IP;MX;RD,,,304,17,,,5,3,1,FALSE,20260932,20261934
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,3,24,4,FP;IN;R5;SW,,,330,18,,,5,3,1,FALSE,20260932,20261935
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,4,154,4,B7;BR;D7;HF,,,200,18,,,5,3,1,FALSE,20260932,20261936
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,5,11,4,F1;HJ;KB;ZA,,,343,18,,,5,3,1,FALSE,20260932,20261937
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,136,5,CD;D7;KB;VQ;ZA,,,218,17,,,5,3,1,FALSE,20261176,20262177
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2,37,5,EQ;HF;HJ;HU;IP,,,317,17,,,5,3,1,FALSE,20261176,20262178
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,139,4,BR;FP;MX;RD,,,215,18,,,5,3,1,FALSE,20261176,20262179
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,4,15,4,F1;IN;R5;ZQ,,,339,18,,,5,3,1,FALSE,20261176,20262180
continuous,rna_pathway_activity,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,5,27,4,3M;B7;CG;SW,,,327,18,,,5,3,1,FALSE,20261176,20262181
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,1,37,5,3M;CG;HF;KB;MX,,,317,17,,,5,3,1,FALSE,20261075,20262076
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,2,146,5,BR;HU;IP;R5;SW,,,208,17,,,5,3,1,FALSE,20261075,20262077
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,3,71,4,F1;IN;VQ;ZQ,,,283,18,,,5,3,1,FALSE,20261075,20262078
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,4,17,4,EQ;HJ;RD;ZA,,,337,18,,,5,3,1,FALSE,20261075,20262079
continuous,rna_pathway_activity,STAD,HALLMARK_UV_RESPONSE_DN,5,83,4,B7;CD;D7;FP,,,271,18,,,5,3,1,FALSE,20261075,20262080
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,89,3,2G;X3;ZM,,,60,12,,,5,2,1,FALSE,20261114,20262115
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,2,22,3,S6;W4;XE,,,127,12,,,5,2,1,FALSE,20261114,20262116
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,3,18,3,4K;WZ;YU,,,131,12,,,5,2,1,FALSE,20261114,20262117
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,4,13,3,2X;SN;VF,,,136,12,,,5,2,1,FALSE,20261114,20262118
continuous,rna_pathway_activity,TGCT,GOBP_VITAMIN_B6_METABOLIC_PROCESS,5,7,3,SB;SO;XY,,,142,12,,,5,2,1,FALSE,20261114,20262119
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,1,18,3,4K;WZ;YU,,,131,12,,,5,2,1,FALSE,20260995,20261996
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,2,28,3,SN;XE;ZM,,,121,12,,,5,2,1,FALSE,20260995,20261997
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,3,9,3,S6;SB;XY,,,140,12,,,5,2,1,FALSE,20260995,20261998
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,4,10,3,2X;VF;X3,,,139,12,,,5,2,1,FALSE,20260995,20261999
continuous,rna_pathway_activity,TGCT,HALLMARK_ADIPOGENESIS,5,84,3,2G;SO;W4,,,65,12,,,5,2,1,FALSE,20260995,20262000
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,1,12,3,2X;S6;VF,,,137,12,,,5,2,1,FALSE,20260884,20261885
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,2,13,3,SB;W4;ZM,,,136,12,,,5,2,1,FALSE,20260884,20261886
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,3,15,3,WZ;X3;YU,,,134,12,,,5,2,1,FALSE,20260884,20261887
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,4,21,3,SO;XE;XY,,,128,12,,,5,2,1,FALSE,20260884,20261888
continuous,rna_pathway_activity,TGCT,HALLMARK_ALLOGRAFT_REJECTION,5,88,3,2G;4K;SN,,,61,12,,,5,2,1,FALSE,20260884,20261889
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,1,20,3,SB;YU;ZM,,,129,12,,,5,2,1,FALSE,20260836,20261837
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,2,14,3,S6;VF;WZ,,,135,12,,,5,2,1,FALSE,20260836,20261838
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,3,85,3,2G;SN;SO,,,64,12,,,5,2,1,FALSE,20260836,20261839
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,4,24,3,4K;XE;XY,,,125,12,,,5,2,1,FALSE,20260836,20261840
continuous,rna_pathway_activity,TGCT,HALLMARK_ANGIOGENESIS,5,6,3,2X;W4;X3,,,143,12,,,5,2,1,FALSE,20260836,20261841
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,1,12,3,VF;WZ;X3,,,137,12,,,5,2,1,FALSE,20260839,20261840
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,2,11,3,4K;W4;XY,,,138,12,,,5,2,1,FALSE,20260839,20261841
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,3,20,3,S6;SO;XE,,,129,12,,,5,2,1,FALSE,20260839,20261842
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,4,84,3,2G;2X;SB,,,65,12,,,5,2,1,FALSE,20260839,20261843
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_JUNCTION,5,22,3,SN;YU;ZM,,,127,12,,,5,2,1,FALSE,20260839,20261844
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,1,21,3,2X;S6;XE,,,128,12,,,5,2,1,FALSE,20260855,20261856
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,2,9,3,SN;X3;XY,,,140,12,,,5,2,1,FALSE,20260855,20261857
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,3,13,3,SB;VF;WZ,,,136,12,,,5,2,1,FALSE,20260855,20261858
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,4,91,3,2G;SO;YU,,,58,12,,,5,2,1,FALSE,20260855,20261859
continuous,rna_pathway_activity,TGCT,HALLMARK_APICAL_SURFACE,5,15,3,4K;W4;ZM,,,134,12,,,5,2,1,FALSE,20260855,20261860
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,1,8,3,SO;W4;WZ,,,141,12,,,5,2,1,FALSE,20260935,20261936
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,2,84,3,2G;S6;X3,,,65,12,,,5,2,1,FALSE,20260935,20261937
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,3,16,3,SB;SN;YU,,,133,12,,,5,2,1,FALSE,20260935,20261938
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,4,15,3,4K;VF;XY,,,134,12,,,5,2,1,FALSE,20260935,20261939
continuous,rna_pathway_activity,TGCT,HALLMARK_APOPTOSIS,5,26,3,2X;XE;ZM,,,123,12,,,5,2,1,FALSE,20260935,20261940
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,1,21,3,SN;SO;XE,,,128,12,,,5,2,1,FALSE,20261016,20262017
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,2,87,3,2G;W4;XY,,,62,12,,,5,2,1,FALSE,20261016,20262018
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,3,16,3,4K;SB;YU,,,133,12,,,5,2,1,FALSE,20261016,20262019
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,4,14,3,2X;WZ;ZM,,,135,12,,,5,2,1,FALSE,20261016,20262020
continuous,rna_pathway_activity,TGCT,HALLMARK_BILE_ACID_METABOLISM,5,11,3,S6;VF;X3,,,138,12,,,5,2,1,FALSE,20261016,20262021
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,11,3,4K;SN;W4,,,138,12,,,5,2,1,FALSE,20260840,20261841
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,2,19,3,2X;SO;XE,,,130,12,,,5,2,1,FALSE,20260840,20261842
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,98,3,2G;YU;ZM,,,51,12,,,5,2,1,FALSE,20260840,20261843
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,4,7,3,SB;X3;XY,,,142,12,,,5,2,1,FALSE,20260840,20261844
continuous,rna_pathway_activity,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,5,14,3,S6;VF;WZ,,,135,12,,,5,2,1,FALSE,20260840,20261845
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,1,19,3,2X;X3;XE,,,130,12,,,5,2,1,FALSE,20260864,20261865
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,2,12,3,4K;SN;XY,,,137,12,,,5,2,1,FALSE,20260864,20261866
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,3,13,3,S6;SB;ZM,,,136,12,,,5,2,1,FALSE,20260864,20261867
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,4,94,3,2G;WZ;YU,,,55,12,,,5,2,1,FALSE,20260864,20261868
continuous,rna_pathway_activity,TGCT,HALLMARK_COAGULATION,5,11,3,SO;VF;W4,,,138,12,,,5,2,1,FALSE,20260864,20261869
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,1,94,3,2G;XY;YU,,,55,12,,,5,2,1,FALSE,20260907,20261908
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,2,6,3,2X;S6;X3,,,143,12,,,5,2,1,FALSE,20260907,20261909
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,3,13,3,SN;SO;ZM,,,136,12,,,5,2,1,FALSE,20260907,20261910
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,4,12,3,SB;VF;W4,,,137,12,,,5,2,1,FALSE,20260907,20261911
continuous,rna_pathway_activity,TGCT,HALLMARK_COMPLEMENT,5,24,3,4K;WZ;XE,,,125,12,,,5,2,1,FALSE,20260907,20261912
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,1,15,3,SN;X3;YU,,,134,12,,,5,2,1,FALSE,20261076,20262077
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,2,10,3,2X;4K;XY,,,139,12,,,5,2,1,FALSE,20261076,20262078
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,3,98,3,2G;SB;XE,,,51,12,,,5,2,1,FALSE,20261076,20262079
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,4,12,3,S6;SO;ZM,,,137,12,,,5,2,1,FALSE,20261076,20262080
continuous,rna_pathway_activity,TGCT,HALLMARK_DNA_REPAIR,5,14,3,VF;W4;WZ,,,135,12,,,5,2,1,FALSE,20261076,20262081
