outcome_type,family,subfamily,tumor_type,endpoint,source,alternative_partitions,all_three_proportion,exactly_two_proportion,representation_specific_proportion,none_proportion,modal_consensus_class,modal_consensus_tied,modal_consensus_proportion,modal_support_pattern,modal_support_pattern_proportion,mean_supported_by_n,min_supported_by_n,max_supported_by_n,primary_consensus_class,primary_support_pattern,primary_supported_by_n,selection_reason,primary_union_positive,primary_near_threshold,primary_threshold_distance_min,primary_consensus_agreement_proportion
continuous,thorsson,immune_inflammatory_and_genomic_context,PCPG,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,0,0.4,0.2,0.4,exactly two,TRUE,0.4,None,0.4,1,0,2,none,None,0,near-threshold only,FALSE,TRUE,0.00186396456260202,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,PCPG,TGF-beta Response,Thorsson2018_PanImmune_MS,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.00185152379151202,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Fraction Altered,Thorsson2018_PanImmune_MS,5,0,0.4,0.4,0.2,exactly two,TRUE,0.4,TITAN,0.4,1.2,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.014157467189404,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,5,0,0.4,0.4,0.2,exactly two,TRUE,0.4,None,0.2,1.2,0,2,none,None,0,near-threshold only,FALSE,TRUE,0.036940450629299,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.017701567204912,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.01939750520207,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,Proliferation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.029619308978389,1
continuous,thorsson,immune_inflammatory_and_genomic_context,PRAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.070013531786413,1
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,TGF-beta Response,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,ProvGigaPath,1,1,1,1,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.01357788979306,1
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,TIL Regional Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.123196199219733,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,CTA Score,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.018213768317404,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Fraction Altered,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.000725990220015987,0
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.059031073807788,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,IFN-gamma Response,Thorsson2018_PanImmune_MS,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.020055814461797,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.032887729353422,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.095669985268191,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,2.4,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.063758802250693,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.16241931453921,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophages M0,Thorsson2018_PanImmune_MS,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.052565987634482,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophages M2,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.018010296515722,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Mast Cells Resting,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.040884408659335,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Number of Segments,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.016290737882832,0
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Proliferation,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.057976402974903,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Stromal Fraction,Thorsson2018_PanImmune_MS,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+GigaSSL,0.8,1.8,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.010732818387675,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,TCR Shannon,Thorsson2018_PanImmune_MS,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.062146571518756,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,TGF-beta Response,Thorsson2018_PanImmune_MS,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,1,2,2,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.012580777326426,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Th1 Cells,Thorsson2018_PanImmune_MS,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,0.6,2,2,2,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.000359817537628981,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Th2 Cells,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.048354141684747,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,Wound Healing,Thorsson2018_PanImmune_MS,5,0,0.6,0.4,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,1.6,1,2,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.011827411038923,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,BCR Richness,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.028366695675415,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,IFN-gamma Response,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.006011301059936,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.114928424868013,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.131411940183747,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.113421149826368,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Proliferation,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.03386332721343,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Stromal Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.073482705163976,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,T Cells CD8,Thorsson2018_PanImmune_MS,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.044061959099465,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TCR Richness,Thorsson2018_PanImmune_MS,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.044032284659121,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TCR Shannon,Thorsson2018_PanImmune_MS,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.084631133492234,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,TIL Regional Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.143529722903776,1
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Th1 Cells,Thorsson2018_PanImmune_MS,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00581735860559299,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,SKCM,Wound Healing,Thorsson2018_PanImmune_MS,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.039098734494747,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Aneuploidy Score,Thorsson2018_PanImmune_MS,5,0,0.2,0.8,0,representation specific,FALSE,0.8,TITAN,0.6,1.2,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.011428809589284,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,CTA Score,Thorsson2018_PanImmune_MS,5,0,0,0.6,0.4,representation specific,FALSE,0.6,TITAN,0.6,0.6,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.032361435034301,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Fraction Altered,Thorsson2018_PanImmune_MS,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.027926271233413,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.039156916231304,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00151249991782101,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.018339576111236,0
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Mast Cells Resting,Thorsson2018_PanImmune_MS,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00694486588457402,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.049986346786656,0
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Number of Segments,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.093487929050623,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Proliferation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.180007358131398,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.00855369165180198,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.017456548650041,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,T Cells CD8,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.019757909424795,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.126089746711725,1
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Th2 Cells,Thorsson2018_PanImmune_MS,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00147248833578401,0.6
continuous,thorsson,immune_inflammatory_and_genomic_context,STAD,Wound Healing,Thorsson2018_PanImmune_MS,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.026928839682042,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,B Cells Naive,Thorsson2018_PanImmune_MS,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.067202221285721,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Fraction Altered,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.048127588450375,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,IFN-gamma Response,Thorsson2018_PanImmune_MS,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.000989976815114008,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Leukocyte Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.145871643502626,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.157948933168313,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.267849534843998,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophages M2,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.151579569383515,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Proliferation,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.066939486548868,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Stromal Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.227490295573499,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TCR Richness,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.092521875661308,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TCR Shannon,Thorsson2018_PanImmune_MS,5,0.2,0.4,0.2,0.2,exactly two,FALSE,0.4,TITAN+GigaSSL,0.4,1.6,0,3,exactly two,GigaSSL+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.001931452957146,0.4
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,TGF-beta Response,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.401040516868845,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th1 Cells,Thorsson2018_PanImmune_MS,5,0,0,0.8,0.2,representation specific,FALSE,0.8,GigaSSL,0.8,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.026809397330534,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th17 Cells,Thorsson2018_PanImmune_MS,5,0,0.6,0.2,0.2,exactly two,FALSE,0.6,GigaSSL+ProvGigaPath,0.2,1.4,0,2,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.0163305052294,0
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Th2 Cells,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.024339308910068,1
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Wound Healing,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.035932341554051,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,B Cells Naive,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.045930903503213,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,BCR Richness,Thorsson2018_PanImmune_MS,5,0,0.2,0.6,0.2,representation specific,FALSE,0.6,TITAN,0.6,1,0,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.00706230937564298,0.2
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,BCR Shannon,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.012891479275793,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,IFN-gamma Response,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.038372133005325,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Leukocyte Fraction,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.06044611192838,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.147548118259499,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophage Regulation,Thorsson2018_PanImmune_MS,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.095121340482758,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophages M1,Thorsson2018_PanImmune_MS,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.006838123304373,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophages M2,Thorsson2018_PanImmune_MS,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.035046000480373,1
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Plasma Cells,Thorsson2018_PanImmune_MS,5,0,0.2,0.8,0,representation specific,FALSE,0.8,TITAN,0.8,1.2,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.010795523797309,0.8
continuous,thorsson,immune_inflammatory_and_genomic_context,THCA,Proliferation,Thorsson2018_PanImmune_MS,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00135010038577399,0.8
