outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,feasible,error,grouped_q2,grouped_rmse,grouped_spearman,grouped_sensitivity,grouped_specificity,grouped_ppv,grouped_npv,grouped_balanced_accuracy,grouped_auc,grouped_pr_auc,grouped_prevalence,grouped_no_skill_pr_auc,matched_random_q2,matched_random_balanced_accuracy,matched_random_auc,matched_random_pr_auc,matched_random_ppv,matched_random_npv,grouped_effect,matched_random_effect,grouped_crossing,selected_components_grouped_median,selected_components_matched_median,selected_components_grouped_at_ceiling,grouped_degenerate_inner_fold_events,matched_degenerate_inner_fold_events,grouped_constant_fallback_outer_fits,matched_constant_fallback_outer_fits,grouped_informative_component_selections,matched_informative_component_selections,grouped_estimable_outer_fits,matched_estimable_outer_fits,grouped_minimum_inner_training_positive,grouped_minimum_inner_training_negative,primary_crossing,n,positive,negative,supported_by_n,primary_consensus_class,primary_effect,primary_operating_metric,seed,fastPLS_version,fastPLS_remote_sha,retained_primary_crossing,grouped_minus_matched_effect,grouped_job_id,n_codes,requested_outer_folds,realized_outer_folds,outer_test_n_min,outer_test_n_max,outer_training_n_min,outer_test_codes_min,outer_training_codes_min,outer_test_positive_min,outer_test_negative_min,outer_training_positive_min,outer_training_negative_min,single_class_outer_test_folds,any_single_class_outer_test_fold,inner_folds_realized_min,inner_folds_realized_max,inner_validation_n_min,inner_training_n_min,inner_validation_codes_min,inner_training_codes_min,inner_validation_positive_min,inner_validation_negative_min,inner_training_positive_min,inner_training_negative_min,single_class_inner_validation_folds,any_single_class_inner_validation_fold,grouped_fold_adequacy_flag,any_single_class_inner_training_fold,grouped_fold_adequacy_reasons,adequacy_flag_definition,metric_construction
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.280849766910809,0.169464889866861,0.564358906114845,,,,,,,,,,0.236468537790043,,,,,,0.280849766910809,0.236468537790043,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.304188785640551,0.304188785640551,20961552,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0443812291207661,737,17,5,5,5,37,76,3,13,,,,,,,5,5,2,47,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.345232507722492,0.412796326929348,0.590000998070397,,,,,,,,,,0.33614571415875,,,,,,0.345232507722492,0.33614571415875,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.357708330120576,0.357708330120576,20961553,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00908679356374209,738,17,5,5,9,38,75,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.270036078128426,0.435855938341483,0.571819482334154,,,,,,,,,,0.327572099672905,,,,,,0.270036078128426,0.327572099672905,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.346774673913413,0.346774673913413,20961553,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0575360215444792,738,17,5,5,9,38,75,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.310015871870966,0.423752057438664,0.569465699647349,,,,,,,,,,0.422190368873334,,,,,,0.310015871870966,0.422190368873334,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.44799282938038,0.44799282938038,20961553,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.112174497002368,738,17,5,5,9,38,75,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.111813421637628,0.334730185666435,0.407628584736177,,,,,,,,,,0.202003045697345,,,,,,0.111813421637628,0.202003045697345,FALSE,2,1,0,,,,,,,,,,,FALSE,113,,,2,exactly two,0.0830555520162889,0.0830555520162889,20961554,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.090189624059718,739,17,5,5,8,30,83,3,13,,,,,,,5,5,2,50,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.201192500786038,0.317441601882209,0.503010845698317,,,,,,,,,,0.296334625820628,,,,,,0.201192500786038,0.296334625820628,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.268723001496347,0.268723001496347,20961554,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.09514212503459,739,17,5,5,8,30,83,3,13,,,,,,,5,5,2,50,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.324307890335961,0.291955861659891,0.565889280723934,,,,,,,,,,0.297478933042031,,,,,,0.324307890335961,0.297478933042031,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.214465104737143,0.214465104737143,20961554,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0268289572939302,739,17,5,5,8,30,83,3,13,,,,,,,5,5,2,50,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.16349189070002,0.218718408112042,0.458205802115909,,,,,,,,,,0.178576542701864,,,,,,0.16349189070002,0.178576542701864,FALSE,1,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.200832928085831,0.200832928085831,20961555,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0150846520018438,740,17,5,5,3,50,63,3,13,,,,,,,5,5,2,37,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.143216480454111,0.221353203012813,0.436880364628385,,,,,,,,,,0.0970955280408363,,,,,,0.143216480454111,0.0970955280408363,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,2,exactly two,0.195069607445515,0.195069607445515,20961555,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.0461209524132743,740,17,5,5,3,50,63,3,13,,,,,,,5,5,2,37,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,-0.508105456582793,0.293674416309806,0.411013706833455,,,,,,,,,,0.145703116301326,,,,,,-0.508105456582793,0.145703116301326,FALSE,2,1,0,,,,,,,,,,,TRUE,113,,,2,exactly two,0.26998890373484,0.26998890373484,20961555,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.653808572884119,740,17,5,5,3,50,63,3,13,,,,,,,5,5,2,37,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.128194348826166,0.183513563747627,0.383209129017233,,,,,,,,,,0.128547037153909,,,,,,0.128194348826166,0.128547037153909,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.122979893633417,0.122979893633417,20961556,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.000352688327743822,741,17,5,5,7,34,79,3,13,,,,,,,5,5,5,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.0788787521944081,0.188632590679757,0.399352917692461,,,,,,,,,,0.123141963079031,,,,,,0.0788787521944081,0.123141963079031,FALSE,1,1,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.120554996467248,0.120554996467248,20961556,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0442632108846231,741,17,5,5,7,34,79,3,13,,,,,,,5,5,5,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.216485634035353,0.173972983389848,0.431357708430368,,,,,,,,,,0.284203832840061,,,,,,0.216485634035353,0.284203832840061,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.213346931920607,0.213346931920607,20961556,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.067718198804708,741,17,5,5,7,34,79,3,13,,,,,,,5,5,5,53,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.21399897254686,0.254874632665449,0.521982500499035,,,,,,,,,,0.208396321941739,,,,,,0.21399897254686,0.208396321941739,TRUE,2,2,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.134371367176683,0.134371367176683,20961557,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.00560265060512077,742,17,5,5,3,45,68,3,13,,,,,,,5,5,2,42,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,-0.00697723357170399,0.28848609291774,0.384556524053497,,,,,,,,,,0.0726691957619945,,,,,,-0.00697723357170399,0.0726691957619945,FALSE,2,2,0,,,,,,,,,,,FALSE,113,,,1,representation specific,0.0590489866477288,0.0590489866477288,20961557,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0796464293336985,742,17,5,5,3,45,68,3,13,,,,,,,5,5,2,42,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.345051545516002,0.232658335558097,0.671052631578947,,,,,,,,,,0.28946195685234,,,,,,0.345051545516002,0.28946195685234,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,1,representation specific,0.25022857123434,0.25022857123434,20961557,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0555895886636624,742,17,5,5,3,45,68,3,13,,,,,,,5,5,2,42,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.17983854425445,0.488264397966748,0.452733049437754,,,,,,,,,,0.160419684518206,,,,,,0.17983854425445,0.160419684518206,FALSE,2,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.306728164537407,0.306728164537407,20961558,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.019418859736244,743,17,5,5,3,36,77,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.274627481428783,0.459183136181943,0.573324905183312,,,,,,,,,,0.261143178919184,,,,,,0.274627481428783,0.261143178919184,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.224379485483189,0.224379485483189,20961558,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0134843025095995,743,17,5,5,3,36,77,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.325837061494041,0.442677876422865,0.567910373278329,,,,,,,,,,0.316368022511902,,,,,,0.325837061494041,0.316368022511902,TRUE,1,1,0,,,,,,,,,,,TRUE,113,,,3,all three,0.25450291187033,0.25450291187033,20961558,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00946903898213891,743,17,5,5,3,36,77,3,13,,,,,,,5,5,2,45,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.204533964766991,0.483379289314517,0.453980637434294,,,,,,,,,,0.27202562005151,,,,,,0.204533964766991,0.27202562005151,TRUE,3,2,0,,,,,,,,,,,TRUE,113,,,3,all three,0.278098043006048,0.278098043006048,20961559,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0674916552845184,744,17,5,5,3,40,73,3,13,,,,,,,5,5,2,42,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,THYM,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.237235083997813,0.473339309559771,0.478832590325371,,,,,,,,,,0.370196031232007,,,,,,0.237235083997813,0.370196031232007,TRUE,4,3,0,,,,,,,,,,,TRUE,113,,,3,all three,0.308311324182457,0.308311324182457,20961559,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.132960947234193,744,17,5,5,3,40,73,3,13,,,,,,,5,5,2,42,2,10,,,,,,,sparse grouped folds,,outer_test_n_below_10,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
