layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,486,96,390,20261027,0.601522435897436,0.561057692307692,0.270833333333333,0.851282051282051,0.627029914529915,0.277091369967494,0.634134615384615,0.604166666666667,0.664102564102564,0.684695512820513,0.290719513385596,0.646794871794872,0.75,0.543589743589744,0.679780982905983,0.287399291890726,TRUE,,FALSE,TRUE,TRUE,12,2,3,-1.81880003065709,0,0,0,0.073076923076923,0.0857371794871794,-0.0404647435897437,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,486,81,405,20261029,0.614814814814815,0.580246913580247,0.259259259259259,0.901234567901234,0.65148605395519,0.281093615197426,0.64320987654321,0.54320987654321,0.74320987654321,0.688065843621399,0.303807761724129,0.604938271604938,0.62962962962963,0.580246913580247,0.659015393994818,0.284773582010427,TRUE,,FALSE,TRUE,TRUE,9,6,10,-2.02781556522796,1,0,0,0.062962962962963,0.0246913580246914,-0.0345679012345681,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,486,50,436,20261030,0.63045871559633,0.517889908256881,0.1,0.935779816513761,0.590688073394495,0.155363576538223,0.619403669724771,0.42,0.818807339449541,0.635183486238532,0.180770485189665,0.643073394495413,0.66,0.626146788990826,0.659495412844037,0.201670284164126,TRUE,,FALSE,TRUE,TRUE,9,6,8,-3.40959390931719,1,0,0,0.10151376146789,0.125183486238532,-0.112568807339449,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,486,50,436,20261031,0.69697247706422,0.560183486238532,0.18,0.940366972477064,0.717477064220184,0.242343588911884,0.666788990825688,0.54,0.793577981651376,0.707385321100917,0.227973225384043,0.705825688073395,0.68,0.731651376146789,0.748440366972477,0.232145409375356,TRUE,,FALSE,TRUE,TRUE,5,3,3,-2.65168138547244,0,0,0,0.106605504587156,0.145642201834862,-0.136788990825688,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,486,43,443,20261033,0.595096855477978,0.554648537980996,0.186046511627907,0.923250564334086,0.655257493831697,0.165786887865809,0.653446375137802,0.534883720930233,0.772009029345372,0.674103627487007,0.181549464621664,0.59396818730642,0.558139534883721,0.62979683972912,0.642605911071447,0.186024034069532,FALSE,,FALSE,TRUE,FALSE,16,3,3,-3.89157165771171,2,0,1,0.098797837156806,0.0393196493254238,-0.0404483174969815,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,486,42,444,20261034,0.641891891891892,0.486003861003861,0.0238095238095238,0.948198198198198,0.607250107250107,0.114932999275544,0.647683397683398,0.547619047619048,0.747747747747748,0.651866151866152,0.166890395459059,0.642857142857143,0.619047619047619,0.666666666666667,0.697876447876448,0.194047890678284,TRUE,,FALSE,TRUE,TRUE,6,2,2,-2.70931296635209,0,0,0,0.161679536679537,0.156853281853282,-0.155888030888031,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,PPP2R1A,TCGA_MC3_Bailey2018,486,65,421,20261037,0.669084597113101,0.508715512515988,0.107692307692308,0.909738717339667,0.607527864059931,0.182957030956465,0.707198976795176,0.692307692307692,0.72209026128266,0.744125708021195,0.286349540578549,0.672702357025397,0.723076923076923,0.622327790973872,0.727096656312808,0.271077025425105,TRUE,,FALSE,TRUE,TRUE,17,2,1,-2.11468517057086,0,0,0,0.198483464279189,0.16398684450941,-0.160369084597113,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,RPL22,TCGA_MC3_Bailey2018,486,44,442,20261040,0.691587823940765,0.589932126696833,0.25,0.929864253393665,0.634563965446318,0.178661468945274,0.713081036610448,0.681818181818182,0.744343891402715,0.752776635129576,0.258450540436193,0.658679555738379,0.636363636363636,0.680995475113122,0.714366515837104,0.252302870504225,TRUE,,FALSE,TRUE,TRUE,16,1,1,-2.96166915710719,0,0,0,0.123148909913616,0.0687474290415467,-0.101655697243932,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,486,55,431,20261041,0.621725374393588,0.545855304788019,0.163636363636364,0.928074245939675,0.6430710820502,0.167192118504828,0.618034170006328,0.472727272727273,0.763341067285383,0.677873866272938,0.195874987037185,0.639907192575406,0.6,0.679814385150812,0.689263868382198,0.207056584655847,TRUE,,FALSE,TRUE,TRUE,12,3,2,-2.58635612793559,0,0,0,0.0721788652183084,0.0940518877873867,-0.0758700696055686,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,SIN3A,TCGA_MC3_Bailey2018,486,48,438,20261042,0.610302511415525,0.569920091324201,0.208333333333333,0.931506849315068,0.660958904109589,0.170587838236711,0.64412100456621,0.541666666666667,0.746575342465753,0.70695395738204,0.222458928681737,0.619577625570776,0.625,0.614155251141553,0.687262176560122,0.212079294180303,TRUE,,FALSE,TRUE,TRUE,11,2,2,-2.81859803769469,0,0,0,0.0742009132420092,0.0496575342465755,-0.0403824200913242,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,SMC1A,TCGA_MC3_Bailey2018,486,43,443,20261043,0.620268780513413,0.525408157908552,0.116279069767442,0.934537246049661,0.622604861147567,0.143346492892505,0.641031025250669,0.534883720930233,0.747178329571106,0.678093338232978,0.197894103115353,0.613155546222899,0.558139534883721,0.668171557562077,0.672108772114022,0.168379413558376,TRUE,,FALSE,TRUE,TRUE,14,2,4,-3.00956289512372,0,0,0,0.115622867342118,0.0877473883143471,-0.0948606226048614,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOX17,TCGA_MC3_Bailey2018,486,20,466,20261045,0.584227467811159,0.536051502145923,0.1,0.972103004291846,0.639699570815451,0.116579323127784,0.640987124463519,0.4,0.881974248927039,0.669527896995708,0.115143981255569,0.58068669527897,0.7,0.46137339055794,0.665450643776824,0.179126401354266,FALSE,,FALSE,TRUE,FALSE,15,3,5,-6.7978058891711,0,0,0,0.104935622317597,0.0446351931330473,-0.0481759656652363,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,TAF1,TCGA_MC3_Bailey2018,486,80,406,20261047,0.642364532019704,0.580757389162562,0.2625,0.899014778325123,0.689809113300493,0.285919411618685,0.641810344827586,0.525,0.758620689655172,0.673306650246305,0.27832795552841,0.607912561576355,0.4375,0.778325123152709,0.65615763546798,0.267199974070608,TRUE,,FALSE,TRUE,TRUE,9,4,4,-1.37814768199904,0,0,0,0.0610529556650247,0.0271551724137932,-0.0616071428571424,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZFHX3,TCGA_MC3_Bailey2018,486,96,390,20261049,0.568990384615385,0.572596153846154,0.270833333333333,0.874358974358975,0.647729700854701,0.297146100485309,0.618189102564103,0.53125,0.705128205128205,0.624252136752137,0.278982206847584,0.588701923076923,0.697916666666667,0.47948717948718,0.649358974358974,0.313755042327298,FALSE,,FALSE,TRUE,FALSE,8,3,7,-2.33920246158814,0,0,0,0.0455929487179488,0.0161057692307692,0.00360576923076883,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZMYM2,TCGA_MC3_Bailey2018,486,52,434,20261050,0.562566465792272,0.57581531371854,0.211538461538462,0.940092165898618,0.623759305210918,0.191468400457748,0.576745834810351,0.423076923076923,0.730414746543779,0.636742289968097,0.233880094710383,0.601736972704715,0.461538461538462,0.741935483870968,0.627481389578164,0.180980048525626,FALSE,,FALSE,FALSE,TRUE,12,3,3,-2.33506258603939,0,0,0,0.000930521091811354,0.025921658986175,0.0132488479262676,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,TITAN,driver_mutation,Bailey_tissue_specific_driver,UVM,GNAQ,TCGA_MC3_Bailey2018,45,20,25,20261053,0.505,0.615,0.55,0.68,0.62,0.612306440201651,0.59,0.5,0.68,0.604,0.591089726194027,0.445,0.65,0.24,0.564,0.553019137999135,FALSE,,TRUE,FALSE,FALSE,5,6,6,-4.34444580721087,0,0,0,-0.0249999999999999,-0.17,0.11,FALSE,TRUE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,fusion,fusion,KIRP,Any called fusion,Gao2018_TableS1,265,62,203,20261061,0.669235658668362,0.545725409184809,0.209677419354839,0.881773399014778,0.68274273001748,0.419304668789411,0.607142857142857,0.5,0.714285714285714,0.692753853488003,0.438346986878049,0.67348641347529,0.790322580645161,0.556650246305419,0.694740187509932,0.418567731376085,TRUE,,FALSE,TRUE,TRUE,2,2,1,-1.6715111191921,0,0,0,0.0614174479580487,0.127761004290482,-0.123510249483554,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,fusion,fusion,LUAD,Any called fusion,Gao2018_TableS1,461,367,94,20261064,0.625949330395965,0.548640500898603,0.841961852861035,0.25531914893617,0.575511623862253,0.841927748437253,0.611934025160879,0.574931880108992,0.648936170212766,0.640703808916459,0.866717757688951,0.625949330395965,0.634877384196185,0.617021276595745,0.640703808916459,0.866717757688951,TRUE,,FALSE,TRUE,TRUE,16,1,1,1.28299702699987,0,0,0,0.0632935242622761,0.0773088294973622,-0.0773088294973622,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,fusion,fusion,PAAD,Any called fusion,Gao2018_TableS1,176,90,86,20261067,0.572222222222222,0.602067183462532,0.611111111111111,0.593023255813954,0.591989664082687,0.585325581640803,0.636175710594315,0.644444444444445,0.627906976744186,0.620801033591731,0.613338048037614,0.568733850129199,0.544444444444444,0.593023255813954,0.590956072351421,0.579849339389231,FALSE,,TRUE,TRUE,FALSE,6,5,6,0.855357153776992,0,0,0,0.0341085271317829,-0.0333333333333334,0.0298449612403104,TRUE,TRUE,TRUE,TRUE,FALSE
matched three-representation atlas,TITAN,fusion,recurrent_fusion_pair,PRAD,Fusion pair: TMPRSS2--ERG,Gao2018_TableS1,369,154,215,20261070,0.616203563877983,0.615025672002416,0.564935064935065,0.665116279069768,0.638205980066445,0.530854972358387,0.599139232860163,0.616883116883117,0.581395348837209,0.629235880398671,0.52361334834616,0.599486559951676,0.701298701298701,0.497674418604651,0.619873150105708,0.502616657746549,TRUE,,TRUE,FALSE,FALSE,9,9,13,-1.31772207842975,0,0,0,-0.0158864391422531,-0.01553911205074,-0.00117789187556683,TRUE,TRUE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,BLCA,MYC,SanchezVega2018_TableS4,373,67,306,20261088,0.580162910935519,0.560579455662862,0.238805970149254,0.882352941176471,0.611159886840308,0.265230051997082,0.608087015900888,0.477611940298507,0.738562091503268,0.648668422592918,0.291439114707562,0.594966344746854,0.582089552238806,0.607843137254902,0.65564335186811,0.303689134544757,FALSE,,FALSE,TRUE,FALSE,5,2,2,-1.67939630476723,1,0,0,0.0475075602380256,0.0343868890839918,-0.0195834552726568,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,CESC,Cell Cycle,SanchezVega2018_TableS4,235,46,189,20261096,0.526282493673798,0.513457556935818,0.217391304347826,0.80952380952381,0.533241315850012,0.266840552316582,0.605072463768116,0.543478260869565,0.666666666666667,0.574304117782379,0.250894033233835,0.563894639981597,0.630434782608696,0.497354497354497,0.550149528410398,0.228356240677176,FALSE,,FALSE,TRUE,FALSE,10,1,1,-1.65172649364988,1,0,0,0.0916149068322982,0.0504370830457788,-0.0128249367379802,FALSE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,CESC,HIPPO,SanchezVega2018_TableS4,237,76,161,20261097,0.564808761033017,0.545725727361883,0.302631578947368,0.788819875776398,0.554593004249755,0.366419354659904,0.60477280156914,0.526315789473684,0.683229813664596,0.598725073553449,0.388062192263274,0.569548872180451,0.710526315789474,0.428571428571429,0.604609349460608,0.390301674041986,FALSE,,FALSE,TRUE,FALSE,9,9,9,-4.36890915137246,1,1,0,0.0590470742072573,0.0238231448185682,-0.0190830336711341,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20261103,0.53475935828877,0.552584670231729,0.242424242424242,0.862745098039216,0.588383838383838,0.242688955777156,0.605837789661319,0.363636363636364,0.848039215686275,0.584967320261438,0.199334235269493,0.584893048128342,0.606060606060606,0.563725490196078,0.597593582887701,0.236355865094174,FALSE,,FALSE,TRUE,FALSE,16,5,14,-11.5277182751176,1,1,1,0.05325311942959,0.0323083778966132,0.0178253119429591,FALSE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,Cell Cycle,SanchezVega2018_TableS4,253,147,106,20261105,0.573771017841099,0.552175587216019,0.63265306122449,0.471698113207547,0.58529072006161,0.661527140388682,0.603837761519702,0.585034013605442,0.622641509433962,0.600243871133359,0.677861723253038,0.603292260300347,0.612244897959184,0.59433962264151,0.620587857784623,0.689230637902725,FALSE,,FALSE,TRUE,TRUE,5,2,3,0.324050959937463,0,0,0,0.0516621743036836,0.051116673084328,-0.0215954306250804,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,HIPPO,SanchezVega2018_TableS4,323,63,260,20261106,0.586935286935287,0.597191697191697,0.317460317460317,0.876923076923077,0.642368742368742,0.309225236787916,0.632081807081807,0.46031746031746,0.803846153846154,0.648962148962149,0.317160594075791,0.650396825396825,0.650793650793651,0.65,0.657020757020757,0.327497741625375,FALSE,,FALSE,TRUE,TRUE,8,2,6,-1.9133939161895,0,0,1,0.0348901098901099,0.0532051282051282,0.0102564102564102,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,MYC,SanchezVega2018_TableS4,323,79,244,20261107,0.593328491388255,0.570891263747666,0.227848101265823,0.913934426229508,0.637009753060801,0.384719071220322,0.595922390537456,0.544303797468355,0.647540983606557,0.620045652625026,0.343589439638546,0.612678979041295,0.569620253164557,0.655737704918033,0.641678771529363,0.364144140626892,FALSE,,FALSE,FALSE,TRUE,3,3,3,-1.1906356516079,0,0,0,0.0250311267897905,0.0417877152936294,-0.0224372276405895,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,NOTCH,SanchezVega2018_TableS4,323,107,216,20261108,0.630559882312219,0.591965212876428,0.364485981308411,0.819444444444445,0.653816199376947,0.450286686577025,0.601570612668744,0.439252336448598,0.763888888888889,0.662210107303565,0.497130808663306,0.583225164416753,0.476635514018692,0.689814814814815,0.65597957770855,0.503369490004653,TRUE,,FALSE,TRUE,FALSE,5,3,2,-0.793150628411912,0,0,0,0.00960539979231567,-0.00874004845967458,-0.0385946694357913,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,PI3K,SanchezVega2018_TableS4,323,148,175,20261109,0.615482625482626,0.59988416988417,0.554054054054054,0.645714285714286,0.625675675675676,0.592872973230735,0.613146718146718,0.614864864864865,0.611428571428571,0.638494208494208,0.605263700914191,0.623783783783784,0.567567567567568,0.68,0.655830115830116,0.583170519468496,TRUE,,FALSE,TRUE,TRUE,5,5,3,0.0931620311026777,0,0,0,0.0132625482625482,0.0238996138996139,-0.0155984555984561,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,COAD,RTK RAS,SanchezVega2018_TableS4,323,242,81,20261110,0.649270482603816,0.577874706662585,0.847107438016529,0.308641975308642,0.680338740944802,0.858188487944619,0.65781552902765,0.698347107438017,0.617283950617284,0.715743291500867,0.867599306012391,0.647382920110193,0.628099173553719,0.666666666666667,0.715743291500867,0.867599306012391,TRUE,,FALSE,TRUE,TRUE,7,2,2,1.42230248992594,0,0,0,0.0799408223650647,0.0695082134476074,-0.0713957759412306,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,ESCA,NRF2,SanchezVega2018_TableS4,139,22,117,20261117,0.626068376068376,0.594988344988345,0.318181818181818,0.871794871794872,0.652292152292152,0.337557876152534,0.641802641802642,0.454545454545455,0.829059829059829,0.688034188034188,0.348730932999628,0.637334887334887,0.590909090909091,0.683760683760684,0.615773115773116,0.318728146037659,TRUE,,FALSE,TRUE,TRUE,16,9,9,-5.08360123443118,0,0,0,0.0468142968142968,0.0423465423465425,-0.031080031080031,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,ESCA,WNT,SanchezVega2018_TableS4,139,28,111,20261121,0.564671814671815,0.499195624195624,0.178571428571429,0.81981981981982,0.491956241956242,0.208334074114959,0.511583011583012,0.428571428571429,0.594594594594595,0.558880308880309,0.219888867002202,0.608912483912484,0.821428571428571,0.396396396396396,0.495817245817246,0.207061932863375,FALSE,,FALSE,FALSE,TRUE,9,1,3,-3.34236920363061,0,0,0,0.0123873873873874,0.10971685971686,-0.0654761904761909,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,HNSC,NRF2,SanchezVega2018_TableS4,412,50,362,20261128,0.549060773480663,0.546850828729282,0.16,0.933701657458563,0.591160220994475,0.180294421284055,0.620828729281768,0.54,0.701657458563536,0.636574585635359,0.246394273784641,0.595635359116022,0.52,0.671270718232044,0.664309392265193,0.244999236825055,FALSE,,FALSE,TRUE,FALSE,6,2,1,-2.06633364215906,0,0,0,0.0739779005524863,0.0487845303867405,-0.00220994475138125,FALSE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,HNSC,PI3K,SanchezVega2018_TableS4,412,170,242,20261129,0.596718522119592,0.602576567817209,0.411764705882353,0.793388429752066,0.616893534273214,0.528613209387676,0.603719008264463,0.6,0.607438016528926,0.617671366067088,0.518894105262946,0.596718522119592,0.552941176470588,0.640495867768595,0.617671366067088,0.518894105262946,FALSE,,TRUE,TRUE,FALSE,1,1,1,-0.302991165063823,0,0,0,0.00114244044725331,-0.00585804569761783,0.0058580456976175,TRUE,TRUE,TRUE,TRUE,FALSE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,KICH,TP53,SanchezVega2018_TableS4,65,21,44,20261134,0.604978354978355,0.590367965367966,0.476190476190476,0.704545454545455,0.678571428571429,0.56209089270268,0.649350649350649,0.571428571428571,0.727272727272727,0.672077922077922,0.55700282825181,0.579004329004329,0.476190476190476,0.681818181818182,0.637445887445888,0.445565615097781,TRUE,,FALSE,TRUE,FALSE,3,3,6,-2.68332321603695,0,0,0,0.0589826839826839,-0.0113636363636365,-0.0146103896103895,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,KIRC,PI3K,SanchezVega2018_TableS4,334,55,279,20261137,0.638840013033561,0.498989898989899,0.109090909090909,0.888888888888889,0.547930922124471,0.180813945512588,0.643695014662757,0.545454545454545,0.741935483870968,0.69820788530466,0.282503811011875,0.638840013033561,0.618181818181818,0.659498207885305,0.69820788530466,0.282503811011875,TRUE,,FALSE,TRUE,TRUE,4,1,1,-1.87968957770961,0,0,0,0.144705115672858,0.139850114043662,-0.139850114043662,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,TITAN,oncogenic_pathway,oncogenic_pathway,KIRC,WNT,SanchezVega2018_TableS4,334,22,312,20261139,0.532342657342657,0.636655011655012,0.318181818181818,0.955128205128205,0.561334498834499,0.147052680412866,0.562645687645688,0.272727272727273,0.852564102564103,0.578817016317016,0.123069578605793,0.533653846153846,0.5,0.567307692307692,0.564539627039627,0.126609093800964,FALSE,,TRUE,FALSE,FALSE,5,6,12,-9.95385826664035,0,0,0,-0.0740093240093241,-0.103001165501166,0.104312354312355,FALSE,TRUE,TRUE,TRUE,TRUE
