outcome_type,family,tumor_type,endpoint,p_permutation,permutations,permutation_exceedances,permutation_attempted,permutation_stopped_early,p_mc_lower_95,p_mc_upper_95,p_mc_status
binary,driver_mutation,COAD,ACVR2A,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,HNSC,TGFBR2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LGG,PIK3R1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,UCEC,FGFR2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUAD,ATM,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LGG,IDH2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,HNSC,FBXW7,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LGG,SMARCA4,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,KANSL1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,UCEC,CCND1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,RHOB,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUAD,ARID1A,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUAD,SETD2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUAD,MGA,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,ZFP36L1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUSC,CUL3,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,UCEC,ACVR1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LUSC,FBXW7,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,GBM,PIK3CA,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,SF3B1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,LIHC,APOB,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,ELF3,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,ERBB2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,UCEC,ERBB2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,PRAD,KMT2D,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,SARC,ATRX,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,CDKN2A,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,ASXL2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,KMT2D,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,COAD,TCF7L2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,STAD,SMAD4,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,HNSC,EPHA2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,UCEC,SOS1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,KMT2C,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,TSC1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,HNSC,CDKN2A,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,COAD,AMER1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,HNSC,NOTCH1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,driver_mutation,BLCA,EP300,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,UCEC,Any called fusion,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,LGG,Any called fusion,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,THCA,Fusion pair: CCDC6--RET,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,THCA,Any called fusion,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,SARC,Any called fusion,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,LIHC,Any called fusion,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,BLCA,Any called fusion,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,fusion,COAD,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,BRCA,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,PAAD,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,LUSC,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,STAD,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,TGCT,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,KIRP,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,ESCA,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,KIRC,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,LUAD,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,DLBC,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,THYM,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,PCPG,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,PRAD,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,MESO,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,HNSC,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,CESC,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,SKCM,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,fusion,READ,Any called fusion,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,HIPPO,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,UCEC,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,BRCA,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,THCA,RTK RAS,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,WNT,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,THCA,WNT,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LUAD,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,KIRP,Cell Cycle,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,PCPG,RTK RAS,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,TGCT,RTK RAS,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,RTK RAS,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,GBM,TP53,0.004,999,3,999,FALSE,0.000619720080483033,0.00875074874394222,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,PCPG,Cell Cycle,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,COAD,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LIHC,Cell Cycle,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,STAD,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,SARC,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,UCS,RTK RAS,1,999,49,889,TRUE,,,not estimated: conservative early stop and p=1 assignment
binary,oncogenic_pathway,STAD,HIPPO,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,Cell Cycle,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LIHC,WNT,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,BLCA,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LGG,TGF-Beta,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,UCEC,WNT,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,LIHC,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,HNSC,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,STAD,NOTCH,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,STAD,RTK RAS,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,COAD,PI3K,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,KICH,TP53,1,999,49,702,TRUE,,,not estimated: conservative early stop and p=1 assignment
binary,oncogenic_pathway,SARC,RTK RAS,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,UCEC,NOTCH,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,PRAD,PI3K,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,PRAD,TP53,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,STAD,WNT,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,COAD,MYC,0.001,999,0,999,FALSE,0,0.00368576286573938,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,KIRC,WNT,0.002,999,1,999,FALSE,2.53428300004834e-05,0.00556447604071408,two-sided 95% Clopper-Pearson interval for the null exceedance probability
binary,oncogenic_pathway,HNSC,PI3K,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,ACC,WNT,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,READ,Cell Cycle,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,READ,PI3K,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,STAD,Cell Cycle,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,LUSC,NRF2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,HNSC,Cell Cycle,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,CESC,NOTCH,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,SARC,Cell Cycle,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,STAD,PI3K,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,COAD,TGF-Beta,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,UCEC,TGF-Beta,1,0,,,,,,not permutation-tested: below the prespecified effect gate
binary,oncogenic_pathway,COAD,NOTCH,1,0,,,,,,not permutation-tested: below the prespecified effect gate
