foundation_model,family,tumor_type,endpoint,n,positive,negative,prevalence,no_skill_pr_auc,rule,balanced_accuracy,sensitivity,specificity,ppv,npv,auroc,pr_auc,ba_crossing_sensitivity,empirical_balanced_accuracy,empirical_sensitivity,empirical_specificity,empirical_ppv,empirical_npv,balanced_accuracy_delta_vs_empirical,sensitivity_delta_vs_empirical,specificity_delta_vs_empirical,ppv_delta_vs_empirical,npv_delta_vs_empirical
GigaSSL,driver_mutation,KICH,TP53,65,21,44,0.323076923076923,0.323076923076923,empirical training priors,0.518939393939394,0.333333333333333,0.704545454545455,0.35,0.688888888888889,0.53030303030303,0.438191173795059,FALSE,0.518939393939394,0.333333333333333,0.704545454545455,0.35,0.688888888888889,0,0,0,0,0
ProvGigaPath,driver_mutation,KICH,TP53,65,21,44,0.323076923076923,0.323076923076923,empirical training priors,0.528138528138528,0.238095238095238,0.818181818181818,0.384615384615385,0.692307692307692,0.504329004329004,0.360753316415434,FALSE,0.528138528138528,0.238095238095238,0.818181818181818,0.384615384615385,0.692307692307692,0,0,0,0,0
TITAN,driver_mutation,KICH,TP53,65,21,44,0.323076923076923,0.323076923076923,empirical training priors,0.5995670995671,0.380952380952381,0.818181818181818,0.5,0.73469387755102,0.633116883116883,0.515013692192948,FALSE,0.5995670995671,0.380952380952381,0.818181818181818,0.5,0.73469387755102,0,0,0,0,0
GigaSSL,driver_mutation,KIRC,BAP1,351,35,316,0.0997150997150997,0.0997150997150997,empirical training priors,0.523824593128391,0.0571428571428571,0.990506329113924,0.4,0.904624277456647,0.627396021699819,0.202062314871602,FALSE,0.523824593128391,0.0571428571428571,0.990506329113924,0.4,0.904624277456647,0,0,0,0,0
ProvGigaPath,driver_mutation,KIRC,BAP1,351,35,316,0.0997150997150997,0.0997150997150997,empirical training priors,0.539783001808318,0.142857142857143,0.936708860759494,0.2,0.907975460122699,0.566003616636528,0.140796663651398,FALSE,0.539783001808318,0.142857142857143,0.936708860759494,0.2,0.907975460122699,0,0,0,0,0
TITAN,driver_mutation,KIRC,BAP1,351,35,316,0.0997150997150997,0.0997150997150997,empirical training priors,0.530198915009042,0.0857142857142857,0.974683544303798,0.272727272727273,0.905882352941176,0.719620253164557,0.21239094100131,FALSE,0.530198915009042,0.0857142857142857,0.974683544303798,0.272727272727273,0.905882352941176,0,0,0,0,0
GigaSSL,driver_mutation,KIRC,MTOR,351,27,324,0.0769230769230769,0.0769230769230769,empirical training priors,0.506172839506173,0.037037037037037,0.975308641975309,0.111111111111111,0.923976608187134,0.454618198445359,0.0772404333760762,FALSE,0.506172839506173,0.037037037037037,0.975308641975309,0.111111111111111,0.923976608187134,0,0,0,0,0
ProvGigaPath,driver_mutation,KIRC,MTOR,351,27,324,0.0769230769230769,0.0769230769230769,empirical training priors,0.503086419753086,0.037037037037037,0.969135802469136,0.0909090909090909,0.923529411764706,0.479195244627343,0.0815056516375087,FALSE,0.503086419753086,0.037037037037037,0.969135802469136,0.0909090909090909,0.923529411764706,0,0,0,0,0
TITAN,driver_mutation,KIRC,MTOR,351,27,324,0.0769230769230769,0.0769230769230769,empirical training priors,0.470679012345679,0,0.941358024691358,0,0.918674698795181,0.440443529949703,0.0665885808679931,FALSE,0.470679012345679,0,0.941358024691358,0,0.918674698795181,0,0,0,0,0
GigaSSL,driver_mutation,KIRC,PBRM1,351,142,209,0.404558404558405,0.404558404558405,empirical training priors,0.568181818181818,0.5,0.636363636363636,0.482993197278912,0.651960784313726,0.63339847698632,0.546207218691255,FALSE,0.568181818181818,0.5,0.636363636363636,0.482993197278912,0.651960784313726,0,0,0,0,0
ProvGigaPath,driver_mutation,KIRC,PBRM1,351,142,209,0.404558404558405,0.404558404558405,empirical training priors,0.632101219758744,0.570422535211268,0.69377990430622,0.558620689655172,0.703883495145631,0.693476649369904,0.564941812442319,TRUE,0.632101219758744,0.570422535211268,0.69377990430622,0.558620689655172,0.703883495145631,0,0,0,0,0
TITAN,driver_mutation,KIRC,PBRM1,351,142,209,0.404558404558405,0.404558404558405,empirical training priors,0.566328593570995,0.443661971830986,0.688995215311005,0.4921875,0.645739910313901,0.625210593705775,0.491784414253045,FALSE,0.566328593570995,0.443661971830986,0.688995215311005,0.4921875,0.645739910313901,0,0,0,0,0
GigaSSL,driver_mutation,KIRC,SETD2,351,47,304,0.133903133903134,0.133903133903134,empirical training priors,0.537513997760358,0.127659574468085,0.947368421052632,0.272727272727273,0.875379939209726,0.583146696528555,0.193178074789953,FALSE,0.537513997760358,0.127659574468085,0.947368421052632,0.272727272727273,0.875379939209726,0,0,0,0,0
ProvGigaPath,driver_mutation,KIRC,SETD2,351,47,304,0.133903133903134,0.133903133903134,empirical training priors,0.521171612541993,0.0851063829787234,0.957236842105263,0.235294117647059,0.87125748502994,0.644876819708847,0.201187233430275,FALSE,0.521171612541993,0.0851063829787234,0.957236842105263,0.235294117647059,0.87125748502994,0,0,0,0,0
TITAN,driver_mutation,KIRC,SETD2,351,47,304,0.133903133903134,0.133903133903134,empirical training priors,0.517007278835386,0.106382978723404,0.927631578947368,0.185185185185185,0.87037037037037,0.701077827547592,0.221305285622905,FALSE,0.517007278835386,0.106382978723404,0.927631578947368,0.185185185185185,0.87037037037037,0,0,0,0,0
GigaSSL,driver_mutation,KIRC,VHL,351,160,191,0.455840455840456,0.455840455840456,empirical training priors,0.55476112565445,0.48125,0.628272251308901,0.52027027027027,0.591133004926109,0.575523560209424,0.51573397666725,FALSE,0.55476112565445,0.48125,0.628272251308901,0.52027027027027,0.591133004926109,0,0,0,0,0
ProvGigaPath,driver_mutation,KIRC,VHL,351,160,191,0.455840455840456,0.455840455840456,empirical training priors,0.572414921465969,0.5375,0.607329842931937,0.53416149068323,0.610526315789474,0.594240837696335,0.525855839700583,FALSE,0.572414921465969,0.5375,0.607329842931937,0.53416149068323,0.610526315789474,0,0,0,0,0
TITAN,driver_mutation,KIRC,VHL,351,160,191,0.455840455840456,0.455840455840456,empirical training priors,0.588465314136126,0.60625,0.570680628272251,0.541899441340782,0.633720930232558,0.619175392670157,0.530625340935196,FALSE,0.588465314136126,0.60625,0.570680628272251,0.541899441340782,0.633720930232558,0,0,0,0,0
GigaSSL,driver_mutation,LGG,ATRX,485,181,304,0.37319587628866,0.37319587628866,empirical training priors,0.726037728990986,0.613259668508287,0.838815789473684,0.69375,0.784615384615385,0.80722957255016,0.715340413830699,TRUE,0.726037728990986,0.613259668508287,0.838815789473684,0.69375,0.784615384615385,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,ATRX,485,181,304,0.37319587628866,0.37319587628866,empirical training priors,0.749781913346903,0.657458563535912,0.842105263157895,0.712574850299401,0.805031446540881,0.838161529514394,0.752470012226785,TRUE,0.749781913346903,0.657458563535912,0.842105263157895,0.712574850299401,0.805031446540881,0,0,0,0,0
TITAN,driver_mutation,LGG,ATRX,485,181,304,0.37319587628866,0.37319587628866,empirical training priors,0.782867476010468,0.707182320441989,0.858552631578947,0.748538011695906,0.831210191082803,0.863259668508287,0.755811913669152,TRUE,0.782867476010468,0.707182320441989,0.858552631578947,0.748538011695906,0.831210191082803,0,0,0,0,0
GigaSSL,driver_mutation,LGG,CIC,485,105,380,0.216494845360825,0.216494845360825,empirical training priors,0.666416040100251,0.438095238095238,0.894736842105263,0.534883720930233,0.852130325814536,0.809022556390977,0.539133766911838,TRUE,0.666416040100251,0.438095238095238,0.894736842105263,0.534883720930233,0.852130325814536,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,CIC,485,105,380,0.216494845360825,0.216494845360825,empirical training priors,0.742606516290727,0.590476190476191,0.894736842105263,0.607843137254902,0.887728459530026,0.86406015037594,0.617319046848114,TRUE,0.742606516290727,0.590476190476191,0.894736842105263,0.607843137254902,0.887728459530026,0,0,0,0,0
TITAN,driver_mutation,LGG,CIC,485,105,380,0.216494845360825,0.216494845360825,empirical training priors,0.770363408521303,0.638095238095238,0.902631578947368,0.644230769230769,0.900262467191601,0.887644110275689,0.630545634230494,TRUE,0.770363408521303,0.638095238095238,0.902631578947368,0.644230769230769,0.900262467191601,0,0,0,0,0
GigaSSL,driver_mutation,LGG,EGFR,485,34,451,0.0701030927835052,0.0701030927835052,empirical training priors,0.573822877266206,0.176470588235294,0.971175166297117,0.315789473684211,0.939914163090129,0.769662188600496,0.235206236951263,FALSE,0.573822877266206,0.176470588235294,0.971175166297117,0.315789473684211,0.939914163090129,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,EGFR,485,34,451,0.0701030927835052,0.0701030927835052,empirical training priors,0.646243641580801,0.323529411764706,0.968957871396896,0.44,0.95,0.833572453371593,0.372114919437972,TRUE,0.646243641580801,0.323529411764706,0.968957871396896,0.44,0.95,0,0,0,0,0
TITAN,driver_mutation,LGG,EGFR,485,34,451,0.0701030927835052,0.0701030927835052,empirical training priors,0.617940524325029,0.264705882352941,0.971175166297117,0.409090909090909,0.946004319654428,0.882352941176471,0.360851275152658,TRUE,0.617940524325029,0.264705882352941,0.971175166297117,0.409090909090909,0.946004319654428,0,0,0,0,0
GigaSSL,driver_mutation,LGG,FUBP1,485,44,441,0.0907216494845361,0.0907216494845361,empirical training priors,0.596629560915275,0.227272727272727,0.965986394557823,0.4,0.926086956521739,0.809059987631416,0.29856614588397,FALSE,0.596629560915275,0.227272727272727,0.965986394557823,0.4,0.926086956521739,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,FUBP1,485,44,441,0.0907216494845361,0.0907216494845361,empirical training priors,0.545506081220367,0.136363636363636,0.954648526077098,0.230769230769231,0.917211328976035,0.816378066378066,0.301974991530227,FALSE,0.545506081220367,0.136363636363636,0.954648526077098,0.230769230769231,0.917211328976035,0,0,0,0,0
TITAN,driver_mutation,LGG,FUBP1,485,44,441,0.0907216494845361,0.0907216494845361,empirical training priors,0.537543805400948,0.113636363636364,0.961451247165533,0.227272727272727,0.915766738660907,0.847866419294991,0.273586799959316,FALSE,0.537543805400948,0.113636363636364,0.961451247165533,0.227272727272727,0.915766738660907,0,0,0,0,0
GigaSSL,driver_mutation,LGG,IDH1,485,375,110,0.77319587628866,0.77319587628866,empirical training priors,0.661333333333333,0.922666666666667,0.4,0.839805825242718,0.602739726027397,0.782448484848485,0.905678176715843,TRUE,0.661333333333333,0.922666666666667,0.4,0.839805825242718,0.602739726027397,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,IDH1,485,375,110,0.77319587628866,0.77319587628866,empirical training priors,0.751151515151515,0.938666666666667,0.563636363636364,0.88,0.729411764705882,0.83990303030303,0.925271490698782,TRUE,0.751151515151515,0.938666666666667,0.563636363636364,0.88,0.729411764705882,0,0,0,0,0
TITAN,driver_mutation,LGG,IDH1,485,375,110,0.77319587628866,0.77319587628866,empirical training priors,0.767212121212121,0.925333333333333,0.609090909090909,0.88974358974359,0.705263157894737,0.836727272727273,0.920517134754889,TRUE,0.767212121212121,0.925333333333333,0.609090909090909,0.88974358974359,0.705263157894737,0,0,0,0,0
GigaSSL,driver_mutation,LGG,IDH2,485,20,465,0.0412371134020619,0.0412371134020619,empirical training priors,0.495698924731183,0,0.991397849462366,0,0.958419958419958,0.842688172043011,0.161204300488053,FALSE,0.495698924731183,0,0.991397849462366,0,0.958419958419958,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,IDH2,485,20,465,0.0412371134020619,0.0412371134020619,empirical training priors,0.522849462365591,0.05,0.995698924731183,0.333333333333333,0.960580912863071,0.836989247311828,0.175794172703823,FALSE,0.522849462365591,0.05,0.995698924731183,0.333333333333333,0.960580912863071,0,0,0,0,0
TITAN,driver_mutation,LGG,IDH2,485,20,465,0.0412371134020619,0.0412371134020619,empirical training priors,0.498924731182796,0,0.997849462365591,0,0.958677685950413,0.785483870967742,0.16420367866647,FALSE,0.498924731182796,0,0.997849462365591,0,0.958677685950413,0,0,0,0,0
GigaSSL,driver_mutation,LGG,NF1,485,31,454,0.0639175257731959,0.0639175257731959,empirical training priors,0.509521102742646,0.032258064516129,0.986784140969163,0.142857142857143,0.937238493723849,0.515134290180475,0.0925331360515392,FALSE,0.509521102742646,0.032258064516129,0.986784140969163,0.142857142857143,0.937238493723849,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,NF1,485,31,454,0.0639175257731959,0.0639175257731959,empirical training priors,0.500710530055421,0.032258064516129,0.969162995594714,0.0666666666666667,0.936170212765957,0.509165837714935,0.0838612701519226,FALSE,0.500710530055421,0.032258064516129,0.969162995594714,0.0666666666666667,0.936170212765957,0,0,0,0,0
TITAN,driver_mutation,LGG,NF1,485,31,454,0.0639175257731959,0.0639175257731959,empirical training priors,0.526751456586614,0.0645161290322581,0.988986784140969,0.285714285714286,0.939330543933054,0.679835157027142,0.145689793326482,FALSE,0.526751456586614,0.0645161290322581,0.988986784140969,0.285714285714286,0.939330543933054,0,0,0,0,0
GigaSSL,driver_mutation,LGG,NOTCH1,485,32,453,0.065979381443299,0.065979381443299,empirical training priors,0.495584988962472,0,0.991169977924945,0,0.933471933471933,0.576434878587197,0.0941775212737451,FALSE,0.495584988962472,0,0.991169977924945,0,0.933471933471933,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,NOTCH1,485,32,453,0.065979381443299,0.065979381443299,empirical training priors,0.488962472406181,0,0.977924944812362,0,0.932631578947368,0.65776766004415,0.125401188895644,FALSE,0.488962472406181,0,0.977924944812362,0,0.932631578947368,0,0,0,0,0
TITAN,driver_mutation,LGG,NOTCH1,485,32,453,0.065979381443299,0.065979381443299,empirical training priors,0.494481236203091,0,0.988962472406181,0,0.933333333333333,0.689293598233996,0.159031478959971,FALSE,0.494481236203091,0,0.988962472406181,0,0.933333333333333,0,0,0,0,0
GigaSSL,driver_mutation,LGG,PIK3CA,485,40,445,0.0824742268041237,0.0824742268041237,empirical training priors,0.523033707865169,0.1,0.946067415730337,0.142857142857143,0.921225382932166,0.586685393258427,0.104932205756997,FALSE,0.523033707865169,0.1,0.946067415730337,0.142857142857143,0.921225382932166,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,PIK3CA,485,40,445,0.0824742268041237,0.0824742268041237,empirical training priors,0.503511235955056,0.025,0.982022471910112,0.111111111111111,0.918067226890756,0.610842696629214,0.124780921572345,FALSE,0.503511235955056,0.025,0.982022471910112,0.111111111111111,0.918067226890756,0,0,0,0,0
TITAN,driver_mutation,LGG,PIK3CA,485,40,445,0.0824742268041237,0.0824742268041237,empirical training priors,0.484269662921348,0,0.968539325842697,0,0.915074309978769,0.506741573033708,0.0863387838422905,FALSE,0.484269662921348,0,0.968539325842697,0,0.915074309978769,0,0,0,0,0
GigaSSL,driver_mutation,LGG,PIK3R1,485,21,464,0.0432989690721649,0.0432989690721649,empirical training priors,0.497844827586207,0,0.995689655172414,0,0.956521739130435,0.463772577996716,0.0436068030880872,FALSE,0.497844827586207,0,0.995689655172414,0,0.956521739130435,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,PIK3R1,485,21,464,0.0432989690721649,0.0432989690721649,empirical training priors,0.537920771756979,0.0952380952380952,0.980603448275862,0.181818181818182,0.959915611814346,0.501949917898194,0.0604259564742614,FALSE,0.537920771756979,0.0952380952380952,0.980603448275862,0.181818181818182,0.959915611814346,0,0,0,0,0
TITAN,driver_mutation,LGG,PIK3R1,485,21,464,0.0432989690721649,0.0432989690721649,empirical training priors,0.5,0,1,,0.956701030927835,0.525759441707718,0.0490723941430632,FALSE,0.5,0,1,,0.956701030927835,0,0,0,,0
GigaSSL,driver_mutation,LGG,PTEN,485,23,462,0.0474226804123711,0.0474226804123711,empirical training priors,0.527244494635799,0.0869565217391304,0.967532467532468,0.117647058823529,0.955128205128205,0.600131752305665,0.102917513531653,FALSE,0.527244494635799,0.0869565217391304,0.967532467532468,0.117647058823529,0.955128205128205,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,PTEN,485,23,462,0.0474226804123711,0.0474226804123711,empirical training priors,0.642433653303219,0.304347826086957,0.980519480519481,0.4375,0.965884861407249,0.794466403162055,0.257921371231471,TRUE,0.642433653303219,0.304347826086957,0.980519480519481,0.4375,0.965884861407249,0,0,0,0,0
TITAN,driver_mutation,LGG,PTEN,485,23,462,0.0474226804123711,0.0474226804123711,empirical training priors,0.515245623941276,0.0434782608695652,0.987012987012987,0.142857142857143,0.95397489539749,0.754752493882929,0.185914874122811,FALSE,0.515245623941276,0.0434782608695652,0.987012987012987,0.142857142857143,0.95397489539749,0,0,0,0,0
GigaSSL,driver_mutation,LGG,SMARCA4,485,25,460,0.0515463917525773,0.0515463917525773,empirical training priors,0.498913043478261,0,0.997826086956522,0,0.948347107438017,0.487478260869565,0.0603316506900176,FALSE,0.498913043478261,0,0.997826086956522,0,0.948347107438017,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,SMARCA4,485,25,460,0.0515463917525773,0.0515463917525773,empirical training priors,0.509130434782609,0.04,0.978260869565217,0.0909090909090909,0.949367088607595,0.53895652173913,0.0645910165878935,FALSE,0.509130434782609,0.04,0.978260869565217,0.0909090909090909,0.949367088607595,0,0,0,0,0
TITAN,driver_mutation,LGG,SMARCA4,485,25,460,0.0515463917525773,0.0515463917525773,empirical training priors,0.512391304347826,0.04,0.984782608695652,0.125,0.949685534591195,0.516347826086957,0.0694431523806692,FALSE,0.512391304347826,0.04,0.984782608695652,0.125,0.949685534591195,0,0,0,0,0
GigaSSL,driver_mutation,LGG,TP53,485,232,253,0.478350515463918,0.478350515463918,empirical training priors,0.793069374403707,0.775862068965517,0.810276679841897,0.789473684210526,0.797665369649806,0.86597042387897,0.838970965886452,TRUE,0.793069374403707,0.775862068965517,0.810276679841897,0.789473684210526,0.797665369649806,0,0,0,0,0
ProvGigaPath,driver_mutation,LGG,TP53,485,232,253,0.478350515463918,0.478350515463918,empirical training priors,0.797567125528145,0.741379310344828,0.853754940711463,0.822966507177033,0.782608695652174,0.871882240697833,0.862125452360217,TRUE,0.797567125528145,0.741379310344828,0.853754940711463,0.822966507177033,0.782608695652174,0,0,0,0,0
