"outcome_type","family","subfamily","tumor_type","endpoint","source","foundation_model","n","positive","negative","primary_effect","primary_operating_metric","alternative_partitions","repeat_effect_median","repeat_effect_q25","repeat_effect_q75","crossing_proportion","grouped_effect","matched_random_effect","grouped_minus_matched_effect","primary_best_foundation_model","primary_winner_repeat_proportion","modal_repeat_winner","modal_repeat_winner_proportion","sample_size_stratum","representation"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_ESTROGEN_RESPONSE_EARLY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.181208203901799,0.181208203901799,5,0.223164661580555,0.209667392417347,0.223961131137641,1,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_G2M_CHECKPOINT","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.229645339620952,0.229645339620952,5,0.264164493906636,0.255335244070978,0.274171906382139,1,0.246346896452039,0.264045741638487,-0.0176988451864479,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_IL6_JAK_STAT3_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.192351523328488,0.192351523328488,5,0.210853239008781,0.203033579369146,0.224005809810257,0.8,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_INFLAMMATORY_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.192885505796217,0.192885505796217,5,0.18036092397548,0.155461937290054,0.185982254832578,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_INTERFERON_GAMMA_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.192856220380667,0.192856220380667,5,0.189881668604028,0.170213958828739,0.190845058452759,0.2,,,,"TITAN",0.8,"TITAN",0.8,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_MTORC1_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.174419854010113,0.174419854010113,5,0.206535949767771,0.164644915071091,0.207346140366833,0.6,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_MYC_TARGETS_V1","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.295082262026778,0.295082262026778,5,0.264751879756121,0.248576333659831,0.284762241327262,1,0.305545586921558,0.302711682992087,0.00283390392947158,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_MYC_TARGETS_V2","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.248559872746066,0.248559872746066,5,0.294847993084701,0.289445346113876,0.296177207614042,1,0.277505028275601,0.339069565020789,-0.0615645367451874,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_P53_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.152823389622116,0.152823389622116,5,0.134366203602035,0.113783491819049,0.134745075337903,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_UV_RESPONSE_UP","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.202038012852279,0.202038012852279,5,0.210054042332074,0.203658007335196,0.222453942184598,0.8,0.18692655206245,0.230812138544506,-0.0438855864820562,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_WNT_BETA_CATENIN_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.198970920980428,0.198970920980428,5,0.208401638832815,0.204200546164932,0.20906417074462,0.8,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCEC","HALLMARK_XENOBIOTIC_METABOLISM","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",491,,,0.19868296626531,0.19868296626531,5,0.232686944854824,0.217705766764431,0.235446571439482,1,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_APICAL_JUNCTION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,-0.0017633552660552,-0.0017633552660552,5,0.0385475848450167,0.0245148823600867,0.150234741831608,0,-0.122356158914767,-0.0253604129299252,-0.0969957459848421,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_APICAL_SURFACE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.0480890316466999,0.0480890316466999,5,-0.104149003625833,-0.18485173411026,0.143934444100617,0.2,0.048552316189724,0.0545540564294221,-0.00600174023969813,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_COMPLEMENT","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.164216046887072,0.164216046887072,5,0.176630588720566,0.146426444982696,0.189036197018875,0.2,,,,"TITAN",1,"TITAN",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_ESTROGEN_RESPONSE_EARLY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.227083331941035,0.227083331941035,5,0.159375838621789,0.0578885274399172,0.204064117884702,0.4,-0.312342518337188,0.333295489871676,-0.645638008208864,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_ESTROGEN_RESPONSE_LATE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.333294071565154,0.333294071565154,5,0.352088925307995,0.341292089943034,0.385676581403331,0.8,0.0712730306426761,0.153248214283763,-0.0819751836410871,"ProvGigaPath",0,"GigaSSL",0.8,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_HEDGEHOG_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,-0.0716131204416461,-0.0716131204416461,5,-0.245006852124802,-0.261985841450655,-0.243149849472155,0,,,,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_KRAS_SIGNALING_DN","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.206627346047057,0.206627346047057,5,-0.0317669548537867,-0.059714398043285,0.0536030034104538,0,0.0368038729382547,-0.0131714367040185,0.0499753096422733,"TITAN",0.6,"TITAN",0.6,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_KRAS_SIGNALING_UP","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,-0.0359238859602573,-0.0359238859602573,5,0.146349862277941,0.0975775919398062,0.173983550589208,0.2,,,,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_MYOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.172468567085254,0.172468567085254,5,0.108418425603155,0.1004176943338,0.198199522444553,0.2,,,,"TITAN",0.8,"TITAN",0.8,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_NOTCH_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,-0.13535852670374,-0.13535852670374,5,-0.139376694653123,-0.252302718865247,-0.0859288305508836,0,,,,"ProvGigaPath",1,"ProvGigaPath",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_P53_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.18100956330638,0.18100956330638,5,0.1973536512601,0.159487031117169,0.202613169689943,0.4,,,,"TITAN",1,"TITAN",1,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_PEROXISOME","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,0.10568795729361,0.10568795729361,5,0.1194376049203,0.0651180902811539,0.129693143769961,0,0.103289999231819,-0.283426777033644,0.386716776265463,"GigaSSL",0.8,"GigaSSL",0.8,"smaller-sample","TITAN"
"continuous","rna_pathway_activity","MSigDB Hallmark","UCS","HALLMARK_TGF_BETA_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","TITAN",53,,,-0.331189268849524,-0.331189268849524,5,-0.282453617226733,-0.374787358269983,-0.240011398124977,0,,,,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"smaller-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","ACC","Proliferation","Thorsson2018_PanImmune_MS","TITAN",52,,,0.135036942412306,0.135036942412306,5,0.0518271450278522,0.0220433577326918,0.0701465161852816,0.2,0.125842729515257,-0.0574454592000206,0.183288188715277,"ProvGigaPath",0.2,"TITAN",0.8,"smaller-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","ACC","TCR Richness","Thorsson2018_PanImmune_MS","TITAN",51,,,0.261132819831146,0.261132819831146,5,0.171010982216385,0.111774920147298,0.208466952976961,0.4,-0.0429780981152534,-0.21929667479984,0.176318576684586,"TITAN",1,"TITAN",1,"smaller-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","ACC","TGF-beta Response","Thorsson2018_PanImmune_MS","TITAN",52,,,0.160757134192075,0.160757134192075,5,0.0957577793926665,0.0913657717974303,0.137799048120372,0,,,,"TITAN",0.8,"TITAN",0.8,"smaller-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","ACC","Wound Healing","Thorsson2018_PanImmune_MS","TITAN",52,,,0.191795997634542,0.191795997634542,5,-0.0162374343816478,-0.0757181047739541,0.052873009934189,0,,,,"TITAN",0.6,"TITAN",0.6,"smaller-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Aneuploidy Score","Thorsson2018_PanImmune_MS","TITAN",377,,,0.108861987971181,0.108861987971181,5,0.148203642153655,0.140587868264777,0.167926173300659,0,,,,"ProvGigaPath",0.4,"TITAN",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Homologous Recombination Defects","Thorsson2018_PanImmune_MS","TITAN",377,,,0.195684811605351,0.195684811605351,5,0.207307266205121,0.18992907278377,0.212821598610553,0.6,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","IFN-gamma Response","Thorsson2018_PanImmune_MS","TITAN",373,,,0.196195303844241,0.196195303844241,5,0.226816230446856,0.221856979584294,0.242167243213726,1,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Intratumor Heterogeneity","Thorsson2018_PanImmune_MS","TITAN",376,,,0.184423362582866,0.184423362582866,5,0.149068854379285,0.145117400787691,0.164125850826929,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Leukocyte Fraction","Thorsson2018_PanImmune_MS","TITAN",386,,,0.363826112699678,0.363826112699678,5,0.365511822011262,0.356696567031442,0.367976331425452,1,0.368833598746424,0.342145185773103,0.0266884129733213,"GigaSSL",1,"GigaSSL",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","TITAN",373,,,0.331498222811042,0.331498222811042,5,0.343012383281652,0.342946503272487,0.354366986930988,1,0.352274424858885,0.346734640463862,0.0055397843950229,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Macrophage Regulation","Thorsson2018_PanImmune_MS","TITAN",373,,,0.419018855071491,0.419018855071491,5,0.404983215632894,0.399707333527739,0.441523741423226,1,0.415204784245186,0.439025464291974,-0.0238206800467879,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Proliferation","Thorsson2018_PanImmune_MS","TITAN",373,,,0.309722445507883,0.309722445507883,5,0.322672581085794,0.306670258956027,0.342575406985274,1,0.275435501784961,0.279947098569401,-0.0045115967844408,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Stromal Fraction","Thorsson2018_PanImmune_MS","TITAN",376,,,0.354509794750657,0.354509794750657,5,0.349865318733396,0.329066965656824,0.354361857578697,1,0.278271892278906,0.339373142593598,-0.0611012503146915,"TITAN",0.6,"TITAN",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","TCR Shannon","Thorsson2018_PanImmune_MS","TITAN",321,,,0.0153473378427472,0.0153473378427472,5,0.162159895411528,0.157954565188705,0.166002177963171,0,,,,"GigaSSL",1,"GigaSSL",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","TGF-beta Response","Thorsson2018_PanImmune_MS","TITAN",373,,,0.310143673126133,0.310143673126133,5,0.280717161906345,0.274670700308132,0.283993177151469,1,0.237482875748143,0.317700759870913,-0.0802178841227699,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","TIL Regional Fraction","Thorsson2018_PanImmune_MS","TITAN",297,,,0.494218725364272,0.494218725364272,5,0.474952949763755,0.463042795169075,0.510195521874889,1,0.486070305985498,0.519258583632762,-0.0331882776472642,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Th1 Cells","Thorsson2018_PanImmune_MS","TITAN",373,,,0.370520142102725,0.370520142102725,5,0.355367795291008,0.352531303228982,0.377764909048123,1,0.288032663806494,0.376405934768514,-0.0883732709620201,"GigaSSL",0.4,"GigaSSL",0.4,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Th2 Cells","Thorsson2018_PanImmune_MS","TITAN",373,,,0.217396072270483,0.217396072270483,5,0.241752468605565,0.239480972765423,0.248120868898789,1,0.194815823602045,0.221215970830445,-0.0264001472283999,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","BLCA","Wound Healing","Thorsson2018_PanImmune_MS","TITAN",373,,,0.366972630932036,0.366972630932036,5,0.365259089134717,0.358909337700023,0.376044039790661,1,0.346930550799132,0.328141827161065,0.0187887236380671,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","IFN-gamma Response","Thorsson2018_PanImmune_MS","TITAN",262,,,0.192883336851761,0.192883336851761,5,0.172896303325816,0.166932006182863,0.177045114396878,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","Leukocyte Fraction","Thorsson2018_PanImmune_MS","TITAN",267,,,0.154628378327947,0.154628378327947,5,0.175808520710115,0.165102872562259,0.228617799735622,0.4,-0.00846070413855116,0.172096342000954,-0.180557046139505,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","TITAN",262,,,0.23467689309024,0.23467689309024,5,0.23791395271459,0.211086596084734,0.255203201098611,1,0.282185254194162,0.151169139159541,0.13101611503462,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","Macrophage Regulation","Thorsson2018_PanImmune_MS","TITAN",262,,,0.331296728450109,0.331296728450109,5,0.323756969401285,0.319240213210556,0.326691978873066,1,0.377121609069078,0.312356786673905,0.0647648223951727,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","TGF-beta Response","Thorsson2018_PanImmune_MS","TITAN",262,,,0.182485935350201,0.182485935350201,5,0.136968994857123,0.103140519449615,0.160781108751103,0,,,,"TITAN",0.2,"ProvGigaPath",0.8,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","TIL Regional Fraction","Thorsson2018_PanImmune_MS","TITAN",228,,,0.378220220077757,0.378220220077757,5,0.361290361327881,0.357334297494708,0.372533482093854,1,0.307716047275897,0.385579407706669,-0.0778633604307715,"ProvGigaPath",0.4,"GigaSSL",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","CESC","Th17 Cells","Thorsson2018_PanImmune_MS","TITAN",262,,,0.159315456988792,0.159315456988792,5,0.112013729400709,0.0857096108008806,0.13074848648242,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Aneuploidy Score","Thorsson2018_PanImmune_MS","TITAN",407,,,0.273249810542473,0.273249810542473,5,0.242993313251485,0.221570536333749,0.265697814983952,1,0.209901229248204,0.203524971103564,0.00637625814463982,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Fraction Altered","Thorsson2018_PanImmune_MS","TITAN",413,,,0.174893480030228,0.174893480030228,5,0.169634834830821,0.164499294870906,0.17188907596969,0,,,,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Homologous Recombination Defects","Thorsson2018_PanImmune_MS","TITAN",408,,,0.237368258069542,0.237368258069542,5,0.194107357110387,0.187647198355601,0.205064430536485,0.4,0.132330724809013,0.230094902393537,-0.0977641775845239,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","IFN-gamma Response","Thorsson2018_PanImmune_MS","TITAN",416,,,0.134164634081235,0.134164634081235,5,0.13690947291143,0.133149435624961,0.144082220034961,0,,,,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Indel Neoantigens","Thorsson2018_PanImmune_MS","TITAN",322,,,0.199976933613538,0.199976933613538,5,0.19926491729141,0.164139543189957,0.20981876090305,0.4,,,,"TITAN",0.4,"ProvGigaPath",0.4,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Leukocyte Fraction","Thorsson2018_PanImmune_MS","TITAN",418,,,0.135330752297504,0.135330752297504,5,0.227005965269535,0.22223276025296,0.227173300487281,1,0.0400373456721453,0.207930346406017,-0.167893000733872,"GigaSSL",1,"GigaSSL",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Lymphocyte Infiltration Signature Score","Thorsson2018_PanImmune_MS","TITAN",416,,,0.269234370514054,0.269234370514054,5,0.272767580262741,0.263648751269452,0.293974028372784,1,0.0303484339992808,0.162686092083676,-0.132337658084395,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Macrophage Regulation","Thorsson2018_PanImmune_MS","TITAN",416,,,0.208130549242607,0.208130549242607,5,0.199520110644183,0.187220159160016,0.221695036619511,0.4,0.0138615194132951,0.177449272374548,-0.163587752961253,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Nonsilent Mutation Rate","Thorsson2018_PanImmune_MS","TITAN",345,,,0.250467562940067,0.250467562940067,5,0.243952370589106,0.233416589952263,0.252511088800446,1,0.0782367377860684,0.266456414835165,-0.188219677049097,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Number of Segments","Thorsson2018_PanImmune_MS","TITAN",413,,,0.16387423652824,0.16387423652824,5,0.177594701643274,0.171779362343381,0.179822388779655,0,,,,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","SNV Neoantigens","Thorsson2018_PanImmune_MS","TITAN",350,,,0.221247601037247,0.221247601037247,5,0.220503623027032,0.168821509488944,0.223303788401894,0.6,0.0693481348412973,0.233581901973486,-0.164233767132189,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Silent Mutation Rate","Thorsson2018_PanImmune_MS","TITAN",345,,,0.212281899047286,0.212281899047286,5,0.256154798790871,0.239850796261561,0.261247614744069,0.8,-0.00465751858363395,0.232636029978025,-0.237293548561659,"TITAN",0.8,"TITAN",0.8,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Stromal Fraction","Thorsson2018_PanImmune_MS","TITAN",373,,,0.162398626889864,0.162398626889864,5,0.158353607333827,0.12501254627729,0.179420166037329,0,,,,"GigaSSL",0.6,"GigaSSL",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","TGF-beta Response","Thorsson2018_PanImmune_MS","TITAN",416,,,0.117846608744986,0.117846608744986,5,0.141310920238622,0.131813917687724,0.141639905131132,0,,,,"ProvGigaPath",0.6,"ProvGigaPath",0.6,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","TIL Regional Fraction","Thorsson2018_PanImmune_MS","TITAN",413,,,0.395362101222566,0.395362101222566,5,0.411309642249692,0.403705040239688,0.413804676419891,1,0.311323453058595,0.37695698695478,-0.065633533896185,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","COAD","Th1 Cells","Thorsson2018_PanImmune_MS","TITAN",416,,,0.136811167700561,0.136811167700561,5,0.144036070032649,0.137731703248171,0.145923800363631,0,,,,"ProvGigaPath",1,"ProvGigaPath",1,"larger-sample","TITAN"
"continuous","thorsson","immune_inflammatory_and_genomic_context","ESCA","Th17 Cells","Thorsson2018_PanImmune_MS","TITAN",143,,,0.229508226113312,0.229508226113312,5,0.186262468515071,0.183326539943233,0.225948965868094,0.4,0.19116556171337,0.133213625266787,0.0579519364465836,"TITAN",1,"TITAN",1,"larger-sample","TITAN"
