foundation_model,family,tumor_type,endpoint,empirical_ba_tuned_auroc,empirical_ba_tuned_balanced_accuracy,empirical_ba_tuned_pr_auc,empirical_ba_tuned_median_component,auroc,pr_auc,balanced_accuracy,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,empirical_prior_balanced_accuracy,empirical_prior_sensitivity,empirical_prior_specificity,empirical_prior_ppv,empirical_prior_npv,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_ppv,equal_prior_npv,median_selected_component,minimum_selected_component,maximum_selected_component,components_at_ceiling,median_inner_auroc,median_selected_threshold,subfamily,source,n,positive,negative,seed,tuning_objective,operating_threshold,primary_binary_metric,binary_crossing_rule,rsvd_only,auroc_delta,balanced_accuracy_delta,empirical_ba_crossing,auroc_tuned_ba_crossing,auroc_tuned_auroc_crossing,median_component_changed
TITAN,driver_mutation,UCEC,RPL22,0.634563965446318,0.589932126696833,0.178661468945274,16,0.766248457424928,0.297334527976522,0.691587823940765,0.681818181818182,0.701357466063348,0.185185185185185,0.95679012345679,0.0905349794238683,0.0905349794238683,0.538667215137803,0.0909090909090909,0.986425339366516,0.4,0.915966386554622,0.708504730563554,0.659090909090909,0.757918552036199,0.213235294117647,0.957142857142857,2,1,2,0,0.737837413684871,-2.44364925075595,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,44,442,20261040,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.13168449197861,0.101655697243932,FALSE,TRUE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,SCAF4,0.585741404766927,0.581058848344231,0.178609871463804,16,0.601729592912888,0.176409079190502,0.576102088167053,0.6,0.552204176334107,0.146017699115044,0.915384615384615,0.113168724279835,0.113168724279835,0.556106306686353,0.181818181818182,0.930394431554524,0.25,0.899103139013453,0.583020459818604,0.381818181818182,0.784222737819026,0.184210526315789,0.908602150537634,5,5,18,0,0.633201581027668,-3.64444081378517,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,55,431,20261041,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0159881881459605,-0.00495676017717772,FALSE,FALSE,TRUE,TRUE
ProvGigaPath,driver_mutation,UCEC,SCAF4,0.598818814596077,0.546635730858469,0.183031918959933,18,0.605610630668635,0.164104971800026,0.595254165787809,0.654545454545455,0.535962877030162,0.152542372881356,0.924,0.113168724279835,0.113168724279835,0.522062855937566,0.109090909090909,0.935034802784223,0.176470588235294,0.891592920353982,0.574119384096182,0.345454545454545,0.802784222737819,0.182692307692308,0.905759162303665,5,2,17,0,0.693280632411067,-3.69177911761053,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,55,431,20261041,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0067918160725583,0.0486184349293396,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,UCEC,SCAF4,0.6430710820502,0.545855304788019,0.167192118504828,12,0.693271461716937,0.203165245157089,0.621725374393588,0.563636363636364,0.679814385150812,0.183431952662722,0.924290220820189,0.113168724279835,0.113168724279835,0.514321873022569,0.0727272727272727,0.955916473317865,0.173913043478261,0.889848812095032,0.630415524151023,0.509090909090909,0.751740139211137,0.207407407407407,0.923076923076923,2,2,8,0,0.729117259552042,-2.55014425396694,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,55,431,20261041,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0502003796667373,0.0758700696055688,FALSE,TRUE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,SIN3A,0.630612633181126,0.555936073059361,0.167910620388495,7,0.629280821917808,0.153745383652909,0.579337899543379,0.583333333333333,0.575342465753425,0.130841121495327,0.926470588235294,0.0987654320987654,0.0987654320987654,0.495433789954338,0,0.990867579908676,0,0.900414937759336,0.593892694063927,0.541666666666667,0.646118721461187,0.143646408839779,0.927868852459016,2,1,4,0,0.665570896340127,-2.19094131892385,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,48,438,20261042,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00133181126331783,0.023401826484018,FALSE,FALSE,TRUE,TRUE
ProvGigaPath,driver_mutation,UCEC,SIN3A,0.550038051750381,0.49115296803653,0.112221042950878,5,0.606211948249619,0.150391951153253,0.554651826484018,0.645833333333333,0.463470319634703,0.116541353383459,0.922727272727273,0.0987654320987654,0.0987654320987654,0.523401826484018,0.0833333333333333,0.963470319634703,0.2,0.905579399141631,0.573772831050228,0.4375,0.710045662100457,0.141891891891892,0.920118343195266,1,1,18,0,0.635263157894737,-2.73722736101715,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,48,438,20261042,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0561738964992384,0.0634988584474883,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,UCEC,SIN3A,0.660958904109589,0.569920091324201,0.170587838236711,11,0.706050228310502,0.220347697691212,0.610302511415525,0.604166666666667,0.616438356164384,0.147208121827411,0.934256055363322,0.0987654320987654,0.0987654320987654,0.51398401826484,0.0416666666666667,0.986301369863014,0.25,0.903765690376569,0.629138127853881,0.520833333333333,0.737442922374429,0.178571428571429,0.933526011560694,2,2,3,0,0.721127819548872,-2.51542091982639,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,48,438,20261042,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0450913242009132,0.0403824200913242,FALSE,TRUE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,SMC1A,0.496928972649483,0.484881096120531,0.0891536858352368,6,0.544490524436978,0.10032951056861,0.544411780145939,0.488372093023256,0.600451467268623,0.106060606060606,0.923611111111111,0.088477366255144,0.088477366255144,0.488713318284424,0,0.977426636568849,0,0.909663865546218,0.57680193185994,0.465116279069768,0.688487584650113,0.126582278481013,0.929878048780488,2,1,4,0,0.630181086519115,-2.69163711312455,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,43,443,20261043,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0475615517874953,0.0595306840254084,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,UCEC,SMC1A,0.567273872644233,0.511522914588692,0.111488634720077,8,0.608010919208357,0.122877489590255,0.590135965142527,0.604651162790698,0.575620767494357,0.121495327102804,0.9375,0.088477366255144,0.088477366255144,0.517953698356869,0.0697674418604651,0.966139954853273,0.166666666666667,0.914529914529914,0.513124048506483,0.27906976744186,0.747178329571106,0.0967741935483871,0.914364640883978,3,2,4,0,0.65835825855766,-3.30523471270119,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,43,443,20261043,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0407370465641244,0.0786130505538351,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,UCEC,SMC1A,0.622604861147567,0.525408157908552,0.143346492892505,14,0.657829807338968,0.171980043073618,0.620268780513413,0.581395348837209,0.659142212189616,0.142045454545455,0.941935483870968,0.088477366255144,0.088477366255144,0.561079321749173,0.162790697674419,0.959367945823928,0.28,0.921908893709328,0.594965614992913,0.395348837209302,0.794582392776524,0.157407407407407,0.931216931216931,3,3,9,0,0.703805250913925,-3.00956289512372,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,43,443,20261043,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0352249461914009,0.0948606226048608,FALSE,TRUE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,SOS1,0.564942410530646,0.51840806252571,0.11823470188811,19,0.570495680789798,0.123918297832322,0.521698889345948,0.590909090909091,0.452488687782805,0.0970149253731343,0.91743119266055,0.0905349794238683,0.0905349794238683,0.497943233237351,0.0909090909090909,0.904977375565611,0.0869565217391304,0.909090909090909,0.532188399835459,0.227272727272727,0.83710407239819,0.121951219512195,0.915841584158416,20,9,20,3,0.59740995548361,-10.178883650484,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,44,442,20261044,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00555327025915242,0.00329082682023818,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,UCEC,SOS1,0.580676676264912,0.560366104483752,0.137919777632737,6,0.612350884409708,0.147754237845871,0.543140682846565,0.568181818181818,0.518099547511312,0.105042016806723,0.923387096774194,0.0905349794238683,0.0905349794238683,0.552447552447553,0.181818181818182,0.923076923076923,0.19047619047619,0.918918918918919,0.571883998354587,0.272727272727273,0.871040723981901,0.173913043478261,0.92326139088729,10,7,20,1,0.665725047080979,-7.34326304793206,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,44,442,20261044,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0316742081447959,-0.0172254216371868,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,UCEC,SOS1,0.498868778280543,0.495629370629371,0.0939183781632675,12,0.549825174825175,0.117493703860346,0.578002879473468,0.477272727272727,0.678733031674208,0.128834355828221,0.928792569659443,0.0905349794238683,0.0905349794238683,0.500051419169066,0.0227272727272727,0.97737556561086,0.0909090909090909,0.909473684210526,0.584687371452077,0.431818181818182,0.737556561085973,0.140740740740741,0.928774928774929,1,1,12,0,0.602913800080939,-2.41935924054735,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,44,442,20261044,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0509563965446318,0.0823735088440967,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,UCEC,SOX17,0.623712446351931,0.508905579399142,0.0669890660500096,8,0.597854077253219,0.0603346270950833,0.604291845493562,0.7,0.508583690987124,0.0576131687242798,0.975308641975309,0.0411522633744856,0.0411522633744856,0.487124463519313,0,0.974248927038627,0,0.957805907172996,0.531330472103004,0.2,0.862660944206009,0.0588235294117647,0.961722488038277,4,4,10,0,0.673927613941019,-6.22101288908425,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,20,466,20261045,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0258583690987121,0.0953862660944201,FALSE,TRUE,FALSE,TRUE
ProvGigaPath,driver_mutation,UCEC,SOX17,0.619527896995708,0.564270386266094,0.0951486373198831,6,0.676609442060086,0.125973258235307,0.629077253218884,0.55,0.708154506437768,0.0748299319727891,0.973451327433628,0.0411522633744856,0.0411522633744856,0.539270386266094,0.1,0.978540772532189,0.166666666666667,0.962025316455696,0.593884120171674,0.25,0.937768240343348,0.147058823529412,0.966814159292035,5,4,6,0,0.67002688172043,-8.36394576521056,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,20,466,20261045,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0570815450643779,0.0648068669527901,FALSE,TRUE,TRUE,TRUE
TITAN,driver_mutation,UCEC,SOX17,0.639699570815451,0.536051502145923,0.116579323127784,15,0.661480686695279,0.166486148841507,0.584227467811159,0.75,0.418454935622318,0.0524475524475525,0.975,0.0411522633744856,0.0411522633744856,0.568562231759657,0.15,0.987124463519313,0.333333333333333,0.964360587002096,0.590987124463519,0.3,0.881974248927039,0.0983606557377049,0.967058823529412,4,2,9,0,0.723118279569893,-6.7978058891711,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,20,466,20261045,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0217811158798279,0.0481759656652358,FALSE,FALSE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,SPOP,0.453419282511211,0.498094170403587,0.0766496698441512,14,0.405885650224215,0.0652997759266394,0.450504484304933,0.475,0.426008968609866,0.0690909090909091,0.900473933649289,0.0823045267489712,0.0823045267489712,0.475504484304933,0.025,0.926008968609865,0.0294117647058824,0.913716814159292,0.42219730941704,0.1,0.744394618834081,0.0338983050847458,0.902173913043478,10,2,20,1,0.568890056022409,-3.60650706880375,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,40,446,20261046,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0475336322869958,-0.0475896860986543,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,UCEC,SPOP,0.444170403587444,0.489910313901345,0.0712891518831484,1,0.507062780269058,0.0848470208816981,0.509809417040359,0.625,0.394618834080717,0.0847457627118644,0.921465968586387,0.0823045267489712,0.0823045267489712,0.486547085201794,0,0.973094170403587,0,0.915611814345992,0.505044843049327,0.25,0.760089686098655,0.0854700854700855,0.91869918699187,2,2,19,0,0.591036414565826,-3.71388467704213,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,40,446,20261046,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0628923766816143,0.0198991031390138,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,UCEC,SPOP,0.466591928251121,0.512836322869955,0.0846843870965982,8,0.457062780269058,0.0773976309262597,0.443273542600897,0.4,0.486547085201794,0.0653061224489796,0.900414937759336,0.0823045267489712,0.0823045267489712,0.48542600896861,0,0.97085201793722,0,0.915433403805497,0.495291479820628,0.3,0.690582959641256,0.08,0.916666666666667,1,1,20,1,0.605567226890756,-2.99699480556317,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,40,446,20261046,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00952914798206272,-0.0695627802690581,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,UCEC,TAF1,0.517241379310345,0.510960591133005,0.178357377463822,14,0.479618226600985,0.154579839999161,0.479156403940887,0.5125,0.445812807881773,0.154135338345865,0.822727272727273,0.164609053497942,0.164609053497942,0.488331280788177,0.0875,0.889162561576355,0.134615384615385,0.831797235023042,0.470782019704434,0.2125,0.729064039408867,0.133858267716535,0.824512534818942,13,3,19,0,0.563461538461539,-3.06838138997971,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,80,406,20261047,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0376231527093597,-0.0318041871921183,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,UCEC,TAF1,0.570812807881773,0.562007389162562,0.209373082952274,9,0.603509852216749,0.22997025025213,0.559729064039409,0.75,0.369458128078818,0.189873417721519,0.882352941176471,0.164609053497942,0.164609053497942,0.560775862068966,0.225,0.896551724137931,0.3,0.854460093896714,0.562838669950739,0.3375,0.788177339901478,0.238938053097345,0.857908847184987,7,7,12,0,0.595192307692308,-5.98077214057999,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,80,406,20261047,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0326970443349758,-0.00227832512315318,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,UCEC,TAF1,0.689809113300493,0.580757389162562,0.285919411618685,9,0.68131157635468,0.277268162830422,0.642364532019704,0.6,0.684729064039409,0.272727272727273,0.896774193548387,0.164609053497942,0.164609053497942,0.554248768472906,0.175,0.933497536945813,0.341463414634146,0.851685393258427,0.63451354679803,0.5375,0.731527093596059,0.282894736842105,0.889221556886228,5,2,5,0,0.657836538461539,-1.82968250989709,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,80,406,20261047,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00849753694581323,0.0616071428571424,FALSE,TRUE,TRUE,TRUE
GigaSSL,driver_mutation,UCEC,TP53,0.666952538738914,0.6313322288276,0.516533221778712,6,0.72269759282721,0.571637036012724,0.665685605691453,0.651612903225806,0.6797583081571,0.48792270531401,0.806451612903226,0.318930041152263,0.318930041152263,0.627570412240522,0.354838709677419,0.900302114803625,0.625,0.748743718592965,0.651759087808206,0.593548387096774,0.709969788519637,0.48936170212766,0.788590604026846,3,2,4,0,0.732649071358749,-0.962777460754755,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,155,331,20261048,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0557450540882958,0.0343533768638531,TRUE,TRUE,TRUE,TRUE
ProvGigaPath,driver_mutation,UCEC,TP53,0.728837345287984,0.658853912873989,0.592167119025559,10,0.752987038300361,0.606682309945866,0.668141506675763,0.729032258064516,0.607250755287009,0.465020576131687,0.82716049382716,0.318930041152263,0.318930041152263,0.6281843874866,0.374193548387097,0.882175226586103,0.597938144329897,0.750642673521851,0.679154078549849,0.6,0.758308157099698,0.53757225433526,0.801916932907348,3,2,4,0,0.745952525867316,-1.43279678846952,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,155,331,20261048,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0241496930123766,0.00928759380177357,TRUE,TRUE,TRUE,TRUE
TITAN,driver_mutation,UCEC,TP53,0.825280187116266,0.750560374232531,0.70160482569965,9,0.844420621771757,0.72637499504795,0.789523438261378,0.793548387096774,0.785498489425982,0.634020618556701,0.89041095890411,0.318930041152263,0.318930041152263,0.75076503264789,0.619354838709677,0.882175226586103,0.711111111111111,0.831908831908832,0.772166455511159,0.72258064516129,0.821752265861027,0.654970760233918,0.863492063492064,4,3,4,0,0.838098729227762,-1.1248514946298,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,486,155,331,20261048,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0191404346554911,0.0389630640288471,TRUE,TRUE,TRUE,TRUE
