outcome_type,family,tumor_type,endpoint,n,positive,negative,screen_tier,size_stratum,imbalance_stratum,minority_fraction,selection_hash,selected,selection_version,selection_uses_pls_performance,selection_rule
binary,driver_mutation,UCEC,FOXA2,487,30,457,C,large,high,0.0616016427104723,e1fe04b521054b7bee633bebff63d0de90ba29521e01fb848b38508be3821676,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,BRCA,FOXA1,981,28,953,C,large,high,0.0285423037716616,e583d19236b91a6fc68aecc38ee1a75dc7dbaa2532f86b04e4b029d70fc4f136,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,ARHGAP35,461,26,435,C,large,high,0.0563991323210412,e67c549c856996ac1d342c556e6326175172eaa9ce929f0da9fdb3a88a85a4dc,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,MGA,463,36,427,C,large,high,0.0777537796976242,e68f36e8abe89b114cc79a3e3e3618146c2295ab282394a3c75feca2a920802b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,BRCA,MAP2K4,981,30,951,C,large,high,0.0305810397553517,e6eb697dfb2f840491f6da1156933a97aafc7647747a8069b87c45d094b8dbfb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,RB1,487,53,434,C,large,high,0.108829568788501,e94b3419a39613bb3bf275cb9fa9c8690e31145b70bfe27d7ac2b3b7597e638a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,NF1,461,49,412,C,large,high,0.106290672451193,eab4b7d0114dd5ba8a4cc95813d5b24e95a960b386c2e695e77a7e1ae4ef6703,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,IDH2,485,20,465,C,large,high,0.0412371134020619,eb02e0150ff0177ded66cda3e8ab6526aaa93544079425f72c5cd49001959184,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,BRCA,RB1,981,20,961,C,large,high,0.0203873598369011,f25df3eb0665fbdfa6eff651426e9fcc5cdb6ba983145a2bde500c856ee82f9b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,PTEN,485,23,462,B,large,high,0.0474226804123711,f53f6344c3aa600b25a8f25c99ecb2ead71cef6dc56b114a0e77decf21492479,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,CUL3,461,25,436,C,large,high,0.0542299349240781,f6dcd950f6cb3f763d78022c758946b25defc295fe78265f809de555c01480cb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,FUBP1,485,44,441,B,large,high,0.0907216494845361,fb25531102ac77857ee84968fcb93d1222089a9c621245dfd0867119ac1fdbc0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,KRAS,463,140,323,C,large,low,0.302375809935205,0dc01cc67fdc34c6cbddd5e89eda459a02034634d082298e30cf4d3b3c61c579,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,TP53,463,234,229,B,large,low,0.494600431965443,208b3e9a440833976552d7a81689d9f5453c79fb40b0c3834cd5bf3679a0d191,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,TP53,487,155,332,A,large,low,0.318275154004107,2ade073e7fe0957e9e32e2f30c8cda362674c712df43adf60eb5121419ed86f5,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,BRCA,TP53,981,259,722,A,large,low,0.26401630988787,3c8395f8972e8e7c77695d23370c50390cc485f93961118f1c163e1d7f113769,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,PIK3CA,487,203,284,C,large,low,0.416837782340862,534225631dd2a182cd1597e60e18880dc0e6a8063cec18c7098b0717233d4838,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,ATRX,485,181,304,A,large,low,0.37319587628866,74e6c7b5ab131fa066cdf75e0d20c07144beb13c467b1219ee5c71030a120ca4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,ARID1A,487,176,311,B,large,low,0.361396303901437,75a1a6cd9a58aaf51a03de0094525639a2524bfa8be91265f1d60da9a54d40b0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,PTEN,487,261,226,A,large,low,0.464065708418891,7dda37381a0f627174604e14af823035ff8b6b91ba98a1646cbb77d16294f60f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,BRCA,PIK3CA,981,266,715,B,large,low,0.271151885830785,8e46a8b77a671c015bfebc742400db6484921d8355f22921cc9bcd408a783976,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,THCA,BRAF,490,289,201,A,large,low,0.410204081632653,9eb9e588e7bd2e592fd57cd95903a7db3369d47d960e6bbee6c13dcae1c7f28d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,TP53,485,232,253,A,large,low,0.478350515463918,e1d6692ed2502c3c7a8f9195988afca05f51cbede150ee64e95a6867e32ada1d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,PIK3R1,487,125,362,C,large,low,0.256673511293634,eba544ffd0f1904cdcd4160adc97f6d8736f2b3992c414e901243a67f72a95f0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,CTCF,487,96,391,C,large,moderate,0.197125256673511,07baaf278d9d454254cf760ba2e81380b1a1bc98268ed02cd514e57de17a3d9f,TRUE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,ZFHX3,487,96,391,C,large,moderate,0.197125256673511,0fd743157d40c9452747f5e8a5fceeda011c18adbd7f2c3fbfb45afd93287de6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LGG,IDH1,485,375,110,A,large,moderate,0.22680412371134,1697c6bade12201e1d316e5ffbafccb2954eef840cb77a412264fc6932fc3e7d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,KANSL1,487,55,432,C,large,moderate,0.112936344969199,1fd23ca145e1420667c007e6d092adfe29be8564e83f7d09730a961d27b514e2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,EGFR,463,59,404,B,large,moderate,0.127429805615551,26e9df4fd6b669978139e6c12fc49af475f69ed591553205f1abfd9da76ced71,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,FAT1,461,67,394,C,large,moderate,0.145336225596529,2ba0f8530b18dd9899e6953a4698a36c78485ffe1af05eb499f0d99a9a73eb5a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,KMT2B,487,96,391,C,large,moderate,0.197125256673511,371e27e44982b9d099b8526f1d1fbc4f8f8701962fc72c383313453005c44282,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,TP53,461,382,79,C,large,moderate,0.171366594360087,379baf2e51c3c5440e584de59f09e9ce50c2c6a97b8de74f72d1e7a046abaca2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,NF1,463,57,406,C,large,moderate,0.123110151187905,41c700c364c6b186c72fc2dc56454699a94b8b0fbb29d97a6be7c7658b3e5ef4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,CHD3,487,71,416,C,large,moderate,0.145790554414784,47bf6facc85eb123938eeec0d6099ae953c5da5aa3e338b4c179978114effa91,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,KRAS,487,81,406,C,large,moderate,0.166324435318275,4ac823a94761387af528da6bfd55d48f1f9d2d4d91662c2de1fda38a7916052f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUAD,STK11,463,67,396,C,large,moderate,0.144708423326134,4d531d55725fab6f9330509299091d5c5ebfcca03487728696f6694858bb22cb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,KMT2D,461,103,358,C,large,moderate,0.223427331887202,528372833f648b07055e6ab0962b4fdbce10e965dfbbf6debabd51759c6bf171,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,TAF1,487,81,406,C,large,moderate,0.166324435318275,544f4b9ecec94bd90aa5b54ea0a64e3a13b95b0bdc70a150437f150a5ec61960,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,FAT1,487,82,405,C,large,moderate,0.168377823408624,5cc42b59822a3ce0c8462e4f97c15a3ecec4017266c2d339618f1dc9591a606d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,INPPL1,487,56,431,C,large,moderate,0.114989733059548,6a1324a6d7997281f6989edbee9d7d65b5d36718452bea5aa0411403c2432c25,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,KMT2C,487,79,408,C,large,moderate,0.162217659137577,6c6211fcc43a6f0d4d4fc43d95c69b71f9bf58ec0baee691bb15db018504ca12,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,PIK3CA,461,54,407,C,large,moderate,0.117136659436009,6e08d69e0b06c75d63458245fb0a27f992d5d4ee29b7aa9df3b2685b83b60bdd,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,BCOR,487,70,417,C,large,moderate,0.143737166324435,80609307e9cba16986beda22ae1bfe46445a3105c058df4e5baed5bb2f0b6131,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,CTNNB1,487,97,390,C,large,moderate,0.19917864476386,8109b26220e314a341beb76cacf0766ae183090a122158a8545a287c696f2f2f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,UCEC,EP300,487,56,431,C,large,moderate,0.114989733059548,8346253f5725d1b1fce63d084d4b9cf2871fe1de25344a5c3ec0daf31d41b113,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
binary,driver_mutation,LUSC,NFE2L2,461,66,395,C,large,moderate,0.143167028199566,a80e28628f3eb811df8f505dace1d0016bd8928fff2ae9bca990e118e2cd9b33,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
