foundation_model,q2,rmse,spearman,sensitivity,specificity,balanced_accuracy,auc,pr_auc,ppv,npv,prevalence,no_skill_pr_auc,crossing,selected_components_median,selected_components_min,selected_components_max,selected_components_ceiling_fraction,stability_job_id,stability_repeat,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,effect,primary_union_positive,primary_near_threshold,selection_reason,fastPLS_version,fastPLS_remote_sha
ProvGigaPath,-0.00566319316875985,0.369888401898927,0.281585314538186,,,,,,,,,,FALSE,1,1,2,0,869,3,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20791684,-0.00566319316875985,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0508762174197404,0.359340248770357,0.399589732800337,,,,,,,,,,FALSE,2,2,2,0,869,3,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20791684,0.0508762174197404,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.2102464541315,0.405771318037969,-0.0911135072585735,,,,,,,,,,FALSE,1,1,1,0,869,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801684,-0.2102464541315,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.034869222041566,0.362357720491495,0.25765306122449,,,,,,,,,,FALSE,1,1,3,0,869,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801684,0.034869222041566,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.150522626487362,0.339954147499504,0.467139175257732,,,,,,,,,,FALSE,2,1,2,0,869,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801684,0.150522626487362,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.258796785643777,0.413830264742843,-0.0218151693667158,,,,,,,,,,FALSE,1,1,2,0,869,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811684,-0.258796785643777,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,-0.091295488912216,0.385314733943979,0.206395960446034,,,,,,,,,,FALSE,1,1,2,0,869,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811684,-0.091295488912216,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.0648596352485656,0.356683350839666,0.364217336419104,,,,,,,,,,FALSE,2,1,2,0,869,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811684,0.0648596352485656,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.21928149991413,0.227947576719247,-0.0319009046917736,,,,,,,,,,FALSE,1,1,1,0,870,1,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20771685,-0.21928149991413,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,-0.0490303290940732,0.211435063116246,0.335485482852935,,,,,,,,,,FALSE,4,1,20,0.2,870,1,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20771685,-0.0490303290940732,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,-0.271058353056795,0.232737160806689,0.13166684199453,,,,,,,,,,FALSE,2,1,7,0,870,1,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20771685,-0.271058353056795,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.146755041064278,0.221064148850284,0.0347280664843257,,,,,,,,,,FALSE,1,1,8,0,870,2,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20781685,-0.146755041064278,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.257968210877277,0.177825583751343,0.514701241321271,,,,,,,,,,TRUE,2,1,4,0,870,2,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20781685,0.257968210877277,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,-0.0884891694528798,0.215374877549487,0.196152430044183,,,,,,,,,,FALSE,2,1,2,0,870,2,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20781685,-0.0884891694528798,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.400100780845449,0.244265783876429,-0.0115716389648643,,,,,,,,,,FALSE,1,1,14,0,870,3,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20791685,-0.400100780845449,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.106232052201389,0.195162051856498,0.394145802650957,,,,,,,,,,FALSE,3,1,5,0,870,3,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20791685,0.106232052201389,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,-0.178782153608969,0.224129882548622,0.208407847675153,,,,,,,,,,FALSE,2,1,7,0,870,3,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20791685,-0.178782153608969,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.328990373283864,0.237981887665819,-0.140108878602988,,,,,,,,,,FALSE,1,1,1,0,870,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801685,-0.328990373283864,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.151169315686226,0.190192559388972,0.405257205975174,,,,,,,,,,FALSE,4,2,4,0,870,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801685,0.151169315686226,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,-0.145890694927775,0.220980821568201,0.232918682937092,,,,,,,,,,FALSE,1,1,2,0,870,4,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20801685,-0.145890694927775,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,-0.440102827052531,0.247730648164661,-0.0342283820744793,,,,,,,,,,FALSE,1,1,8,0,870,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811685,-0.440102827052531,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.0388506879280566,0.202385044770411,0.419590258783926,,,,,,,,,,FALSE,5,2,20,0.2,870,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811685,0.0388506879280566,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,-0.220864121934565,0.228095466220484,0.199413528297917,,,,,,,,,,FALSE,2,1,4,0,870,5,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20811685,-0.220864121934565,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.213695479507555,0.394015838745501,0.47331069277876,,,,,,,,,,TRUE,3,3,4,0,871,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771686,0.213695479507555,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.259814023055281,0.382286287540103,0.510415898464317,,,,,,,,,,TRUE,3,2,6,0,871,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771686,0.259814023055281,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.285460592179689,0.375605018845205,0.53580437513009,,,,,,,,,,TRUE,3,3,4,0,871,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771686,0.285460592179689,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.238840974747247,0.387664465846267,0.507049143405144,,,,,,,,,,TRUE,3,3,4,0,871,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781686,0.238840974747247,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.226841128060974,0.390708325601511,0.514903671340469,,,,,,,,,,TRUE,3,2,5,0,871,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781686,0.226841128060974,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.245189921461554,0.38604429521611,0.509665610949015,,,,,,,,,,TRUE,3,3,4,0,871,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781686,0.245189921461554,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.240017087182108,0.387364848260585,0.501165579485346,,,,,,,,,,TRUE,3,3,4,0,871,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791686,0.240017087182108,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.187186642318832,0.400602550434962,0.484293649150751,,,,,,,,,,FALSE,4,2,5,0,871,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791686,0.187186642318832,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.217106575726388,0.393160262620155,0.490665255879364,,,,,,,,,,TRUE,3,3,4,0,871,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791686,0.217106575726388,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.194103913855149,0.398894287722627,0.460870156979511,,,,,,,,,,FALSE,3,3,5,0,871,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801686,0.194103913855149,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.229145124302573,0.390125740194762,0.508464866185439,,,,,,,,,,TRUE,5,2,5,0,871,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801686,0.229145124302573,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.237272552023503,0.388063665515093,0.497137375508508,,,,,,,,,,TRUE,3,3,4,0,871,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801686,0.237272552023503,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.186173110002252,0.400852236992065,0.474400389295291,,,,,,,,,,FALSE,3,2,4,0,871,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811686,0.186173110002252,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.23477083033411,0.388699562730867,0.501704590592163,,,,,,,,,,TRUE,4,2,6,0,871,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811686,0.23477083033411,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.21507692246744,0.393669567247226,0.486834660834451,,,,,,,,,,TRUE,3,3,5,0,871,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811686,0.21507692246744,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.190393620524191,0.26398332101774,0.446343337831262,,,,,,,,,,FALSE,3,1,3,0,872,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771687,0.190393620524191,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.159024638187193,0.269048864538697,0.462253419502977,,,,,,,,,,FALSE,3,2,6,0,872,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771687,0.159024638187193,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.189725698083475,0.26409219122777,0.447638331235281,,,,,,,,,,FALSE,2,2,3,0,872,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771687,0.189725698083475,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.225484694007565,0.258198984416126,0.481727295687598,,,,,,,,,,TRUE,3,2,3,0,872,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781687,0.225484694007565,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.267931229953986,0.251024128223454,0.535443610696737,,,,,,,,,,TRUE,3,3,5,0,872,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781687,0.267931229953986,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.228832015943327,0.257640434473281,0.48228196744464,,,,,,,,,,TRUE,3,2,3,0,872,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781687,0.228832015943327,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.165462013669109,0.268017148394444,0.434847281610097,,,,,,,,,,FALSE,2,1,4,0,872,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791687,0.165462013669109,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.170702461000722,0.267174321797467,0.459928524792375,,,,,,,,,,FALSE,3,2,4,0,872,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791687,0.170702461000722,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.148935679233576,0.270657907139792,0.410027144177925,,,,,,,,,,FALSE,2,1,3,0,872,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791687,0.148935679233576,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.172936421424522,0.266814222238268,0.438084195641954,,,,,,,,,,FALSE,2,1,3,0,872,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801687,0.172936421424522,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.225459690544027,0.258203152065713,0.516174461921414,,,,,,,,,,TRUE,5,2,8,0,872,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801687,0.225459690544027,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.150284319186191,0.270443372949957,0.437866939712476,,,,,,,,,,FALSE,2,1,5,0,872,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801687,0.150284319186191,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.235408094484922,0.256539577605531,0.492105181482733,,,,,,,,,,TRUE,3,1,3,0,872,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811687,0.235408094484922,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.216592386308666,0.259676961828783,0.491926934809269,,,,,,,,,,TRUE,3,3,4,0,872,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811687,0.216592386308666,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.186187889568679,0.264668101126866,0.451422513807711,,,,,,,,,,FALSE,2,1,3,0,872,5,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20811687,0.186187889568679,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.182148770506733,0.235831511156127,0.448595908811735,,,,,,,,,,FALSE,3,2,3,0,873,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771688,0.182148770506733,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.146625621072324,0.240898712179964,0.439452082254291,,,,,,,,,,FALSE,3,2,5,0,873,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771688,0.146625621072324,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.234527603971144,0.228154713532535,0.501123722838382,,,,,,,,,,TRUE,3,3,4,0,873,1,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20771688,0.234527603971144,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.101409275429729,0.247198393556858,0.377777309540155,,,,,,,,,,FALSE,3,1,5,0,873,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781688,0.101409275429729,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.119378045878354,0.244714347487439,0.448434177005781,,,,,,,,,,FALSE,4,2,5,0,873,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781688,0.119378045878354,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.182301055060641,0.235809554125854,0.469413753524714,,,,,,,,,,FALSE,3,3,4,0,873,2,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20781688,0.182301055060641,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.174901329147893,0.23687412451889,0.435739084455609,,,,,,,,,,FALSE,2,2,4,0,873,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791688,0.174901329147893,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.123798679086416,0.244099354069261,0.436538631834343,,,,,,,,,,FALSE,4,4,5,0,873,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791688,0.123798679086416,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,0.248162546487595,0.22611358554665,0.499045696923138,,,,,,,,,,TRUE,3,3,3,0,873,3,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20791688,0.248162546487595,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,0.13470760262494,0.242575045986848,0.412534271909321,,,,,,,,,,FALSE,3,2,4,0,873,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801688,0.13470760262494,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,0.0852216211170821,0.249415031802712,0.392362784941972,,,,,,,,,,FALSE,4,2,6,0,873,4,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20801688,0.0852216211170821,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
